ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
38,2013,2013-11-25,11,24.061,SFO,@,WAS,W 27-6,,,0,0,2.0,2,1,0,0,0
39,2013,2013-12-01,12,24.067,SFO,,STL,W 23-13,*,,0,0,0.0,2,0,0,0,0
40,2013,2013-12-08,13,24.074,SFO,,SEA,W 19-17,*,,0,0,0.0,1,0,0,0,0
41,2013,2013-12-15,14,24.081,SFO,@,TAM,W 33-14,*,,0,0,2.0,4,0,0,0,0
42,2013,2013-12-23,15,24.089,SFO,,ATL,W 34-24,*,,0,0,0.0,1,0,0,0,0
43,2013,2013-12-29,16,24.095,SFO,@,ARI,W 23-20,*,,0,0,0.0,4,0,0,0,0
44,2014,2014-11-16,10,25.052,SFO,@,NYG,W 16-10,,,0,0,0.0,0,0,0,0,0
45,2014,2014-11-23,11,25.059,SFO,,WAS,W 17-13,*,,0,0,2.0,3,0,0,0,0
46,2014,2014-11-27,12,25.063,SFO,,SEA,L 3-19,*,,0,0,0.0,0,2,0,0,0
47,2014,2014-12-07,13,25.073,SFO,@,OAK,L 13-24,*,,0,0,0.0,2,0,0,0,0
48,2014,2014-12-14,14,25.080,SFO,@,SEA,L 7-17,*,,0,0,0.0,3,2,0,0,0
49,2014,2014-12-20,15,25.086,SFO,,SDG,L 35-38,*,,0,0,0.0,1,0,0,0,0
50,2014,2014-12-28,16,25.094,SFO,,ARI,W 20-17,*,,0,0,0.0,1,1,0,0,0
51,2015,2015-09-13,1,25.353,OAK,,CIN,L 13-33,,,0,0,0.0,1,1,0,0,0
52,2015,2015-09-20,2,25.360,OAK,,BAL,W 37-33,,,0,0,0.0,1,0,0,0,0
53,2015,2015-09-27,3,26.002,OAK,@,CLE,W 27-20,*,,0,0,0.0,2,0,0,0,0
54,2015,2015-10-04,4,26.009,OAK,@,CHI,L 20-22,*,,0,0,1.0,6,0,0,0,0
55,2015,2015-10-11,5,26.016,OAK,,DEN,L 10-16,*,,0,0,0.5,1,3,0,0,0
56,2015,2015-10-25,6,26.030,OAK,@,SDG,W 37-29,*,,0,0,0.0,1,2,0,0,0
57,2015,2015-11-01,7,26.037,OAK,,NYJ,W 34-20,*,,0,0,0.0,3,1,0,0,0
58,2015,2015-11-08,8,26.044,OAK,@,PIT,L 35-38,*,,0,0,1.0,3,0,0,0,0
59,2015,2015-11-15,9,26.051,OAK,,MIN,L 14-30,*,,0,0,1.0,3,0,0,0,0
