ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
54,1983,1983-09-11,2,26.200,MIA,,NWE,W 34-24,0,0,,0,,,,,,
55,1983,1983-09-19,3,26.208,MIA,@,RAI,L 14-27,0,0,,0,,,,,,
56,1983,1983-09-25,4,26.214,MIA,,KAN,W 14-6,0,0,,0,0,0,0.0,1,0,0
57,1983,1983-10-02,5,26.221,MIA,@,NOR,L 7-17,0,0,,0,,,,,,
58,1983,1983-10-09,6,26.228,MIA,,BUF,L 35-38,0,0,,0,,,,,,
59,1983,1983-10-16,7,26.235,MIA,@,NYJ,W 32-14,0,0,,0,,,,,,
60,1983,1983-10-23,8,26.242,MIA,@,BAL,W 21-7,0,0,,0,,,,,,
61,1983,1983-10-30,9,26.249,MIA,,RAM,W 30-14,0,0,,0,0,0,0.0,1,0,0
62,1983,1983-11-06,10,26.256,MIA,@,SFO,W 20-17,0,0,,0,,,,,,
63,1983,1983-11-13,11,26.263,MIA,@,NWE,L 6-17,0,0,,0,,,,,,
64,1983,1983-11-20,12,26.270,MIA,,BAL,W 37-0,0,0,,0,0,0,1.0,0,0,0
65,1983,1983-11-28,13,26.278,MIA,,CIN,W 38-14,0,0,,0,,,,,,
66,1983,1983-12-04,14,26.284,MIA,@,HOU,W 24-17,0,0,,0,,,,,,
67,1983,1983-12-10,15,26.290,MIA,,ATL,W 31-24,0,0,,0,,,,,,
68,1983,1983-12-16,16,26.296,MIA,,NYJ,W 34-14,0,0,,0,,,,,,
69,1984,1984-09-02,1,27.192,MIA,@,WAS,W 35-17,0,0,,0,0,0,0.0,1,27,0
70,1984,1984-09-09,2,27.199,MIA,,NWE,W 28-7,0,0,,0,0,0,0.0,2,27,0
71,1984,1984-09-17,3,27.207,MIA,@,BUF,W 21-17,0,0,,0,,,,,,
72,1984,1984-09-23,4,27.213,MIA,,IND,W 44-7,0,0,,0,0,0,0.0,2,80,0
73,1984,1984-09-30,5,27.220,MIA,@,STL,W 36-28,0,0,,0,,,,,,
74,1984,1984-10-07,6,27.227,MIA,@,PIT,W 31-7,0,0,,0,,,,,,
75,1984,1984-10-14,7,27.234,MIA,,HOU,W 28-10,0,0,,0,,,,,,
76,1984,1984-10-21,8,27.241,MIA,@,NWE,W 44-24,0,0,,0,,,,,,
77,1984,1984-10-28,9,27.248,MIA,,BUF,W 38-7,0,0,,0,,,,,,
78,1984,1984-11-04,10,27.255,MIA,@,NYJ,W 31-17,0,0,,0,,,,,,
79,1984,1984-11-11,11,27.262,MIA,,PHI,W 24-23,0,0,,0,,,,,,
80,1984,1984-11-18,12,27.269,MIA,@,SDG,L 28-34,0,0,,0,,,,,,
81,1984,1984-11-26,13,27.277,MIA,,NYJ,W 28-17,0,0,,0,,,,,,
82,1984,1984-12-02,14,27.283,MIA,,RAI,L 34-45,0,0,,0,,,,,,
83,1984,1984-12-09,15,27.290,MIA,@,IND,W 35-17,0,0,,0,0,0,0.0,1,35,0
84,1984,1984-12-17,16,27.298,MIA,,DAL,W 28-21,0,0,,0,,,,,,
85,1985,1985-09-22,3,28.211,MIA,,KAN,W 31-0,0,0,,0,0,0,0.0,1,17,0
86,1985,1985-09-29,4,28.218,MIA,@,DEN,W 30-26,0,0,,0,,,,,,
87,1985,1985-10-06,5,28.225,MIA,,PIT,W 24-20,2,2,1.00,0,0,0,0.0,0,0,0
88,1985,1985-10-14,6,28.233,MIA,@,NYJ,L 7-23,0,0,,0,,,,,,
89,1985,1985-10-20,7,28.239,MIA,,TAM,W 41-38,0,0,,0,,,,,,
90,1985,1985-10-27,8,28.246,MIA,@,DET,L 21-31,0,0,,0,,,,,,
91,1985,1985-11-03,9,28.253,MIA,@,NWE,L 13-17,0,0,,0,,,,,,
92,1985,1985-11-10,10,28.260,MIA,,NYJ,W 21-17,0,0,,0,,,,,,
93,1985,1985-11-17,11,28.267,MIA,@,IND,W 34-20,0,0,,0,0,0,0.0,2,5,0
94,1985,1985-11-24,12,28.274,MIA,@,BUF,W 23-14,1,18,18.00,0,0,0,0.0,0,0,0
95,1985,1985-12-02,13,28.282,MIA,,CHI,W 38-24,0,0,,0,0,0,0.0,1,0,0
96,1985,1985-12-08,14,28.288,MIA,@,GNB,W 34-24,0,0,,0,,,,,,
97,1985,1985-12-16,15,28.296,MIA,,NWE,W 30-27,0,0,,0,0,0,0.0,2,14,0
98,1985,1985-12-22,16,28.302,MIA,,BUF,W 28-0,0,0,,0,,,,,,
99,1986,1986-10-19,7,29.238,MIA,,RAI,L 28-30,0,0,,0,,,,,,
100,1986,1986-10-26,8,29.245,MIA,@,IND,W 17-13,0,0,,0,,,,,,
101,1986,1986-11-02,9,29.252,MIA,,HOU,W 28-7,0,0,,0,0,0,0.0,1,3,0
102,1986,1986-11-10,10,29.260,MIA,@,CLE,L 16-26,0,0,,0,,,,,,
103,1986,1986-11-16,11,29.266,MIA,@,BUF,W 34-24,0,0,,0,,,,,,
104,1986,1986-11-24,12,29.274,MIA,,NYJ,W 45-3,1,0,0.00,0,0,0,0.0,0,0,0
105,1986,1986-11-30,13,29.280,MIA,,ATL,L 14-20,0,0,,0,,,,,,
106,1986,1986-12-07,14,29.287,MIA,@,NOR,W 31-27,0,0,,0,,,,,,
107,1986,1986-12-14,15,29.294,MIA,@,RAM,W 37-31,0,0,,0,,,,,,
108,1986,1986-12-22,16,29.302,MIA,,NWE,L 27-34,0,0,,0,0,0,0.0,1,7,0
109,1987,1987-09-13,1,30.202,MIA,@,NWE,L 21-28,0,0,,0,0,0,0.0,1,0,0
110,1987,1987-09-20,2,30.209,MIA,@,IND,W 23-10,0,0,,0,0,0,0.0,1,17,0
111,1987,1987-10-25,6,30.244,MIA,,BUF,L 31-34,0,0,,0,,,,,,
112,1987,1987-11-01,7,30.251,MIA,,PIT,W 35-24,0,0,,0,0,0,0.0,1,0,0
113,1987,1987-11-08,8,30.258,MIA,@,CIN,W 20-14,1,1,1.00,0,0,0,0.0,0,0,0
114,1987,1987-11-15,9,30.265,MIA,,IND,L 21-40,0,0,,0,,,,,,
115,1987,1987-11-22,10,30.272,MIA,@,DAL,W 20-14,0,0,,0,,,,,,
116,1987,1987-11-29,11,30.279,MIA,@,BUF,L 0-27,0,0,,0,,,,,,
117,1987,1987-12-07,12,30.287,MIA,,NYJ,W 37-28,0,0,,0,,,,,,
118,1987,1987-12-13,13,30.293,MIA,@,PHI,W 28-10,0,0,,0,,,,,,
