ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists
43,2006,2006-12-17,14,23.150,BUF,,MIA,W 21-0,,,,,,,
44,2006,2006-12-24,15,23.157,BUF,,TEN,L 29-30,,,,,,,
45,2006,2006-12-31,16,23.164,BUF,@,BAL,L 7-19,,,,,,,
46,2007,2007-10-08,5,24.080,BUF,,DAL,L 24-25,,,,,,,
47,2007,2007-10-21,6,24.093,BUF,,BAL,W 19-14,,,0,0,0.5,,
48,2007,2007-10-28,7,24.100,BUF,@,NYJ,W 13-3,,,,,,,
49,2007,2007-11-04,8,24.107,BUF,,CIN,W 33-21,,,,,,,
50,2007,2007-11-11,9,24.114,BUF,@,MIA,W 13-10,,,,,,,
51,2007,2007-11-18,10,24.121,BUF,,NWE,L 10-56,,,,,,,
52,2007,2007-11-25,11,24.128,BUF,@,JAX,L 14-36,,,,,,,
53,2007,2007-12-02,12,24.135,BUF,@,WAS,W 17-16,,,,,,,
54,2007,2007-12-09,13,24.142,BUF,,MIA,W 38-17,,,0,0,1.0,,
55,2007,2007-12-16,14,24.149,BUF,@,CLE,L 0-8,,,,,,,
56,2007,2007-12-23,15,24.156,BUF,,NYG,L 21-38,,,,,,,
57,2007,2007-12-30,16,24.163,BUF,@,PHI,L 9-17,,,,,,,
58,2009,2009-09-13,1,26.055,NOR,,DET,W 45-27,,,0,0,0.0,1,1
59,2009,2009-09-20,2,26.062,NOR,@,PHI,W 48-22,,,0,0,0.0,2,1
60,2009,2009-09-27,3,26.069,NOR,@,BUF,W 27-7,,,0,0,0.0,1,3
61,2009,2009-10-04,4,26.076,NOR,,NYJ,W 24-10,,,0,0,0.0,1,1
62,2009,2009-10-18,5,26.090,NOR,,NYG,W 48-27,,,0,0,0.0,1,1
63,2009,2009-10-25,6,26.097,NOR,@,MIA,W 46-34,,,0,0,2.0,4,0
64,2009,2009-11-02,7,26.105,NOR,,ATL,W 35-27,*,,0,0,1.0,3,1
65,2009,2009-11-08,8,26.111,NOR,,CAR,W 30-20,*,,1,6,0.0,3,0
66,2009,2009-11-15,9,26.118,NOR,@,STL,W 28-23,*,,0,0,0.0,4,0
67,2009,2009-11-22,10,26.125,NOR,@,TAM,W 38-7,*,,0,0,0.0,1,0
68,2009,2009-11-30,11,26.133,NOR,,NWE,W 38-17,,,0,0,0.0,1,1
69,2009,2009-12-06,12,26.139,NOR,@,WAS,W 33-30,,,0,0,0.0,1,0
70,2009,2009-12-13,13,26.146,NOR,@,ATL,W 26-23,,,0,0,0.0,1,0
71,2009,2009-12-19,14,26.152,NOR,,DAL,L 17-24,*,,,,,,
72,2009,2009-12-27,15,26.160,NOR,,TAM,L 17-20,,,0,0,1.0,3,0
73,2009,2010-01-03,16,26.167,NOR,@,CAR,L 10-23,*,,0,0,1.0,3,1
74,2010,2010-09-09,1,27.051,NOR,,MIN,W 14-9,,,0,0,0.0,2,1
75,2010,2010-09-20,2,27.062,NOR,@,SFO,W 25-22,,,0,0,0.0,1,1
76,2010,2010-09-26,3,27.068,NOR,,ATL,L 24-27,,,0,0,0.0,0,1
77,2010,2010-10-03,4,27.075,NOR,,CAR,W 16-14,,,0,0,0.0,1,0
78,2010,2010-10-10,5,27.082,NOR,@,ARI,L 20-30,,,0,0,1.0,1,0
79,2010,2010-10-17,6,27.089,NOR,@,TAM,W 31-6,,,,,,,
80,2010,2010-10-24,7,27.096,NOR,,CLE,L 17-30,,,0,0,0.0,1,0
81,2010,2010-10-31,8,27.103,NOR,,PIT,W 20-10,,,0,0,0.0,1,0
82,2010,2010-11-07,9,27.110,NOR,@,CAR,W 34-3,,,0,0,0.0,1,0
83,2010,2010-11-21,10,27.124,NOR,,SEA,W 34-19,,,0,0,0.0,1,2
84,2010,2010-11-25,11,27.128,NOR,@,DAL,W 30-27,,,0,0,0.0,3,0
85,2010,2010-12-05,12,27.138,NOR,@,CIN,W 34-30,,,0,0,0.0,3,1
86,2010,2010-12-12,13,27.145,NOR,,STL,W 31-13,,,0,0,0.0,2,3
87,2010,2010-12-27,15,27.160,NOR,@,ATL,W 17-14,,,,,,,
88,2011,2011-09-11,1,28.053,SEA,@,SFO,L 17-33,,,0,0,0.0,1,0
89,2011,2011-09-18,2,28.060,SEA,@,PIT,L 0-24,,,0,0,0.0,1,2
90,2011,2011-09-25,3,28.067,SEA,,ARI,W 13-10,,,0,0,0.0,2,0
91,2011,2011-10-02,4,28.074,SEA,,ATL,L 28-30,,,,,,,
92,2011,2011-10-09,5,28.081,SEA,@,NYG,W 36-25,,1,0,2,0.0,2,0
93,2011,2011-10-23,6,28.095,SEA,@,CLE,L 3-6,,,0,0,0.0,1,0
94,2011,2011-10-30,7,28.102,SEA,,CIN,L 12-34,,,0,0,1.0,1,1
95,2011,2011-11-06,8,28.109,SEA,@,DAL,L 13-23,,,0,0,0.0,1,0
96,2011,2011-11-13,9,28.116,SEA,,BAL,W 22-17,,,0,0,0.0,0,0
97,2011,2011-11-27,11,28.130,SEA,,WAS,L 17-23,,,0,0,1.0,1,0
98,2011,2011-12-01,12,28.134,SEA,,PHI,W 31-14,,,0,0,0.0,0,0
99,2011,2011-12-12,13,28.145,SEA,,STL,W 30-13,,,0,0,1.0,1,1
100,2011,2011-12-18,14,28.151,SEA,@,CHI,W 38-14,,,0,0,0.0,1,0
101,2011,2011-12-24,15,28.157,SEA,,SFO,L 17-19,,,0,0,0.0,0,1
102,2011,2012-01-01,16,28.165,SEA,@,ARI,L 20-23,,,,,,,
