ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
23,1971,1971-10-17,5,25.335,NYG,,BAL,L 7-31,1,31,31.00,0,0,0,,0,0,0,,0,0,0
24,1971,1971-10-24,6,25.342,NYG,@,PHI,L 7-23,1,4,4.00,0,0,0,,0,0,0,,0,0,0
25,1971,1971-10-31,7,25.349,NYG,,MIN,L 10-17,2,10,5.00,0,0,0,,0,0,0,,0,0,0
26,1971,1971-11-07,8,25.356,NYG,,SDG,W 35-17,,,,,,,,,,,,,,
27,1971,1971-11-14,9,25.363,NYG,@,ATL,W 21-17,1,11,11.00,0,0,0,,0,0,0,,0,0,0
28,1971,1971-11-21,10,26.005,NYG,@,PIT,L 13-17,2,45,22.50,1,1,0,0.00,0,0,0,,0,1,6
29,1971,1971-11-28,11,26.012,NYG,,STL,L 7-24,3,50,16.67,0,0,0,,0,0,0,,0,0,0
30,1971,1971-12-05,12,26.019,NYG,@,WAS,L 7-23,2,15,7.50,0,0,0,,0,0,0,,0,0,0
31,1971,1971-12-12,13,26.026,NYG,,DAL,L 14-42,,,,,,,,,,,,,,
32,1972,1972-09-17,1,26.306,NYG,@,DET,L 16-30,,,,,,,,,,,,,,
33,1972,1972-09-24,2,26.313,NYG,,DAL,L 14-23,5,175,35.00,2,0,0,,0,0,0,,0,2,12
34,1972,1972-10-02,3,26.321,NYG,@,PHI,W 27-12,2,47,23.50,0,0,0,,0,0,0,,0,0,0
35,1972,1972-10-08,4,26.327,NYG,,NOR,W 45-21,1,4,4.00,0,0,0,,0,0,0,,0,0,0
36,1972,1972-10-15,5,26.334,NYG,@,SFO,W 23-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0
37,1972,1972-10-22,6,26.341,NYG,,STL,W 27-21,,,,,,,,,,,,,,
38,1972,1972-10-29,7,26.348,NYG,,WAS,L 16-23,3,44,14.67,0,0,0,,0,0,0,,0,0,0
39,1972,1972-11-05,8,26.355,NYG,,DEN,W 29-17,4,74,18.50,0,0,0,,0,0,0,,0,0,0
40,1972,1972-11-12,9,26.362,NYG,@,WAS,L 13-27,3,35,11.67,0,0,0,,0,0,0,,0,0,0
41,1972,1972-11-19,10,27.003,NYG,@,STL,W 13-7,1,8,8.00,0,0,0,,0,0,0,,0,0,0
42,1972,1972-11-26,11,27.010,NYG,,PHI,W 62-10,,,,,,,,,,,,,,
43,1972,1972-12-03,12,27.017,NYG,@,CIN,L 10-13,1,4,4.00,0,0,0,,0,0,0,,0,0,0
44,1972,1972-12-10,13,27.024,NYG,,MIA,L 13-23,3,48,16.00,0,0,0,,0,0,0,,0,0,0
45,1972,1972-12-17,14,27.031,NYG,@,DAL,W 23-3,3,27,9.00,1,0,0,,0,0,0,,0,1,6
46,1973,1973-09-16,1,27.304,NYG,,HOU,W 34-14,,,,,,,,,,,,,,
47,1973,1973-09-23,2,27.311,NYG,,PHI,T 23-23,4,45,11.25,0,0,0,,0,0,0,,0,0,0
48,1973,1973-09-30,3,27.318,NYG,@,CLE,L 10-12,0,0,,0,0,0,,0,1,17,17.00,0,0,0
49,1973,1973-10-07,4,27.325,NYG,,GNB,L 14-16,,,,,,,,,,,,,,
50,1973,1973-10-14,5,27.332,NYG,,WAS,L 3-21,2,18,9.00,0,0,0,,0,0,0,,0,0,0
51,1973,1973-10-21,6,27.339,NYG,@,DAL,L 28-45,1,20,20.00,0,0,0,,0,3,77,25.67,0,0,0
52,1973,1973-10-28,7,27.346,NYG,@,STL,L 27-35,,,,,,,,,,,,,,
53,1973,1973-11-04,8,27.353,NYG,@,OAK,L 0-42,1,7,7.00,0,0,0,,0,0,0,,0,0,0
54,1973,1973-11-11,9,27.360,NYG,,DAL,L 10-23,0,0,,0,0,0,,0,4,93,23.25,0,0,0
55,1973,1973-11-18,10,28.002,NYG,,STL,W 24-13,0,0,,0,0,0,,0,3,103,34.33,0,0,0
56,1973,1973-11-25,11,28.009,NYG,@,PHI,L 16-20,0,0,,0,0,0,,0,1,25,25.00,0,0,0
57,1973,1973-12-02,12,28.016,NYG,@,WAS,L 24-27,,,,,,,,,,,,,,
58,1973,1973-12-10,13,28.024,NYG,@,RAM,L 6-40,0,0,,0,0,0,,0,2,38,19.00,0,0,0
59,1973,1973-12-16,14,28.030,NYG,,MIN,L 7-31,0,0,,0,0,0,,0,1,22,22.00,0,0,0
