ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
72,1989,1989-09-24,3,27.076,NOR,@,TAM,L 10-20,,,,,,,
73,1989,1989-10-01,4,27.083,NOR,,WAS,L 14-16,,,,,,,
74,1989,1989-10-08,5,27.090,NOR,,SFO,L 20-24,,,,,,,
75,1989,1989-10-15,6,27.097,NOR,,NYJ,W 29-14,,,,,,,
76,1989,1989-10-22,7,27.104,NOR,@,RAM,W 40-21,,,,,,,
77,1989,1989-10-29,8,27.111,NOR,,ATL,W 20-13,,,,,,,
78,1989,1989-11-06,9,27.119,NOR,@,SFO,L 13-31,,,,,,,
79,1989,1989-11-12,10,27.125,NOR,@,NWE,W 28-24,,,,,,,
80,1989,1989-11-19,11,27.132,NOR,@,ATL,W 26-17,,,,,,,
81,1989,1989-11-26,12,27.139,NOR,,RAM,L 17-20,,,,,,,
82,1989,1989-12-03,13,27.146,NOR,@,DET,L 14-21,,,,,,,
83,1989,1989-12-10,14,27.153,NOR,@,BUF,W 22-19,,,,,,,
84,1989,1989-12-18,15,27.161,NOR,,PHI,W 30-20,,,,,,,
85,1989,1989-12-24,16,27.167,NOR,,IND,W 41-6,,,,,,,
86,1990,1990-09-10,1,28.062,NOR,,SFO,L 12-13,,0,0,,0,,
87,1990,1990-09-16,2,28.068,NOR,@,MIN,L 3-32,,0,0,,0,,
88,1990,1990-09-23,3,28.075,NOR,,PHO,W 28-7,,0,0,,0,,
89,1990,1990-10-07,4,28.089,NOR,@,ATL,L 27-28,,0,0,,0,,
90,1990,1990-10-14,5,28.096,NOR,,CLE,W 25-20,,0,0,,0,,
91,1990,1990-10-21,6,28.103,NOR,@,HOU,L 10-23,,0,0,,0,,
92,1990,1990-10-28,7,28.110,NOR,,DET,L 10-27,,0,0,,0,,
93,1990,1990-11-04,8,28.117,NOR,@,CIN,W 21-7,,0,0,,0,,
94,1990,1990-11-11,9,28.124,NOR,,TAM,W 35-7,,0,0,,0,,
95,1990,1990-11-18,10,28.131,NOR,@,WAS,L 17-31,,0,0,,0,,
96,1990,1990-11-25,11,28.138,NOR,,ATL,W 10-7,,0,0,,0,,
97,1990,1990-12-02,12,28.145,NOR,@,DAL,L 13-17,,1,9,9.00,0,,
98,1990,1990-12-09,13,28.152,NOR,@,RAM,W 24-20,,0,0,,0,,
99,1990,1990-12-16,14,28.159,NOR,,PIT,L 6-9,,0,0,,0,,
100,1990,1990-12-23,15,28.166,NOR,@,SFO,W 13-10,,0,0,,0,,
101,1990,1990-12-31,16,28.174,NOR,,RAM,W 20-17,,0,0,,0,,
102,1991,1991-09-01,1,29.053,NOR,,SEA,W 27-24,,,,,,,
103,1991,1991-09-08,2,29.060,NOR,@,KAN,W 17-10,,,,,,,
104,1991,1991-09-15,3,29.067,NOR,,RAM,W 24-7,,,,,,,
105,1991,1991-09-22,4,29.074,NOR,,MIN,W 26-0,,,,,,,
106,1991,1991-09-29,5,29.081,NOR,@,ATL,W 27-6,,,,,,,
107,1991,1991-10-13,6,29.095,NOR,@,PHI,W 13-6,,,,,,,
108,1991,1991-10-20,7,29.102,NOR,,TAM,W 23-7,,,,,,,
109,1991,1991-10-27,8,29.109,NOR,,CHI,L 17-20,,,,,,,
110,1991,1991-11-03,9,29.116,NOR,@,RAM,W 24-17,,,,,,,
111,1991,1991-11-10,10,29.123,NOR,,SFO,W 10-3,,,,,,,
112,1991,1991-11-17,11,29.130,NOR,@,SDG,L 21-24,,,,,,,
113,1991,1991-11-24,12,29.137,NOR,,ATL,L 20-23,,,,,,,
114,1991,1991-12-01,13,29.144,NOR,@,SFO,L 24-38,,,,,,,
115,1991,1991-12-08,14,29.151,NOR,@,DAL,L 14-23,,,,,,,
116,1991,1991-12-16,15,29.159,NOR,,RAI,W 27-0,,,,,,,
117,1991,1991-12-22,16,29.165,NOR,@,PHO,W 27-3,,,,,,,
118,1992,1992-09-06,1,30.058,NOR,@,PHI,L 13-15,,,,,,0.0%,
119,1992,1992-09-13,2,30.065,NOR,,CHI,W 28-6,,,,,,0.0%,
120,1992,1992-09-20,3,30.072,NOR,@,ATL,W 10-7,,,,,,0.0%,
121,1992,1992-09-27,4,30.079,NOR,,SFO,L 10-16,,,,,,0.0%,
122,1992,1992-10-04,5,30.086,NOR,@,DET,W 13-7,,,,,,0.0%,
123,1992,1992-10-11,6,30.093,NOR,,RAM,W 13-10,,,,,,0.0%,
124,1992,1992-10-18,7,30.100,NOR,@,PHO,W 30-21,,,,,,0.0%,
125,1992,1992-11-01,8,30.114,NOR,,TAM,W 23-21,,,,,,0.0%,
126,1992,1992-11-08,9,30.121,NOR,@,NWE,W 31-14,,,,,,0.0%,
127,1992,1992-11-15,10,30.128,NOR,@,SFO,L 20-21,,,,,,0.0%,
128,1992,1992-11-23,11,30.136,NOR,,WAS,W 20-3,,,,,,0.0%,
129,1992,1992-11-29,12,30.142,NOR,,MIA,W 24-13,,,,,,0.0%,
130,1992,1992-12-03,13,30.146,NOR,,ATL,W 22-14,,,,,,0.0%,
131,1992,1992-12-13,14,30.156,NOR,@,RAM,W 37-14,,,,,,0.0%,
132,1992,1992-12-20,15,30.163,NOR,,BUF,L 16-20,,,,,,0.0%,
133,1992,1992-12-26,16,30.169,NOR,@,NYJ,W 20-0,,,,,,0.0%,
134,1993,1993-10-17,6,31.099,NOR,@,PIT,L 14-37,,,,,,0.0%,
135,1993,1993-10-24,7,31.106,NOR,,ATL,L 15-26,,,,,,0.0%,
136,1993,1993-10-31,8,31.113,NOR,@,PHO,W 20-17,,,,,,0.0%,
137,1993,1993-11-14,9,31.127,NOR,,GNB,L 17-19,,,,,,0.0%,
138,1993,1993-11-22,10,31.135,NOR,@,SFO,L 7-42,,,,,,0.0%,
139,1993,1993-11-28,11,31.141,NOR,@,MIN,W 17-14,,,,,,0.0%,
140,1993,1993-12-05,12,31.148,NOR,@,CLE,L 13-17,,,,,,0.0%,
141,1993,1993-12-12,13,31.155,NOR,,RAM,L 20-23,,,,,,0.0%,
142,1993,1993-12-20,14,31.163,NOR,,NYG,L 14-24,,,,,,0.0%,
