ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
210,2013,2013-10-06,5,35.218,OAK,,SDG,W 27-17,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
211,2013,2013-10-13,6,35.225,OAK,@,KAN,L 7-24,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
212,2013,2013-10-27,7,35.239,OAK,,PIT,W 21-18,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
213,2013,2013-11-03,8,35.246,OAK,,PHI,L 20-49,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
214,2013,2013-11-10,9,35.253,OAK,@,NYG,L 20-24,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
215,2013,2013-11-17,10,35.260,OAK,@,HOU,W 28-23,,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,0,,0
216,2013,2013-11-24,11,35.267,OAK,,TEN,L 19-23,,1,1,100.0,4,6,66.7,0,13,0.0,0,0,0,0,,0
217,2013,2013-11-28,12,35.271,OAK,@,DAL,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
218,2013,2013-12-08,13,35.281,OAK,@,NYJ,L 27-37,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
219,2013,2013-12-15,14,35.288,OAK,,KAN,L 31-56,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
220,2013,2013-12-22,15,35.295,OAK,@,SDG,L 13-26,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
221,2013,2013-12-29,16,35.302,OAK,,DEN,L 14-34,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
222,2014,2014-09-07,1,36.189,OAK,@,NYJ,L 14-19,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
223,2014,2014-09-14,2,36.196,OAK,,HOU,L 14-30,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
224,2014,2014-09-21,3,36.203,OAK,@,NWE,L 9-16,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
225,2014,2014-09-28,4,36.210,OAK,,MIA,L 14-38,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
226,2014,2014-10-12,5,36.224,OAK,,SDG,L 28-31,,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,0,,0
227,2014,2014-10-19,6,36.231,OAK,,ARI,L 13-24,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
228,2014,2014-10-26,7,36.238,OAK,@,CLE,L 13-23,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
229,2014,2014-11-02,8,36.245,OAK,@,SEA,L 24-30,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,,0
230,2014,2014-11-09,9,36.252,OAK,,DEN,L 17-41,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
231,2014,2014-11-16,10,36.259,OAK,@,SDG,L 6-13,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
232,2014,2014-11-20,11,36.263,OAK,,KAN,W 24-20,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
233,2014,2014-11-30,12,36.273,OAK,@,STL,L 0-52,,,,,,,,,,,,,,,,
234,2014,2014-12-07,13,36.280,OAK,,SFO,W 24-13,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
235,2014,2014-12-14,14,36.287,OAK,@,KAN,L 13-31,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
236,2014,2014-12-21,15,36.294,OAK,,BUF,W 26-24,,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,,0
237,2014,2014-12-28,16,36.301,OAK,@,DEN,L 14-47,,2,2,100.0,,,,0,2,0.0,1,0,0,0,,0
238,2015,2015-09-13,1,37.195,OAK,,CIN,L 13-33,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
239,2015,2015-09-20,2,37.202,OAK,,BAL,W 37-33,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,,0
240,2015,2015-09-27,3,37.209,OAK,@,CLE,W 27-20,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
241,2015,2015-10-04,4,37.216,OAK,@,CHI,L 20-22,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
242,2015,2015-10-11,5,37.223,OAK,,DEN,L 10-16,,1,1,100.0,1,3,33.3,0,4,0.0,0,0,0,0,,0
243,2015,2015-10-25,6,37.237,OAK,@,SDG,W 37-29,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,,0
244,2015,2015-11-01,7,37.244,OAK,,NYJ,W 34-20,,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,0,,0
245,2015,2015-11-08,8,37.251,OAK,@,PIT,L 35-38,,5,5,100.0,,,,0,5,0.0,0,0,0,0,,0
246,2015,2015-11-15,9,37.258,OAK,,MIN,L 14-30,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
247,2015,2015-11-22,10,37.265,OAK,@,DET,L 13-18,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
248,2015,2015-11-29,11,37.272,OAK,@,TEN,W 24-21,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
249,2015,2015-12-06,12,37.279,OAK,,KAN,L 20-34,,2,3,66.7,,1,0.0,0,2,0.0,0,0,0,0,,0
250,2015,2015-12-13,13,37.286,OAK,@,DEN,W 15-12,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
251,2015,2015-12-20,14,37.293,OAK,,GNB,L 20-30,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
252,2015,2015-12-24,15,37.297,OAK,,SDG,W 23-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
253,2015,2016-01-03,16,37.307,OAK,@,KAN,L 17-23,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
254,2016,2016-09-11,1,38.193,OAK,@,NOR,W 35-34,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
255,2016,2016-09-18,2,38.200,OAK,,ATL,L 28-35,,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,0,,0
256,2016,2016-09-25,3,38.207,OAK,@,TEN,W 17-10,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
257,2016,2016-10-02,4,38.214,OAK,@,BAL,W 28-27,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
258,2016,2016-10-09,5,38.221,OAK,,SDG,W 34-31,,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,,0
259,2016,2016-10-16,6,38.228,OAK,,KAN,L 10-26,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
260,2016,2016-10-23,7,38.235,OAK,@,JAX,W 33-16,,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,0,,0
261,2016,2016-10-30,8,38.242,OAK,@,TAM,W 30-24,,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,0,,0
262,2016,2016-11-06,9,38.249,OAK,,DEN,W 30-20,,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,0,,0
263,2016,2016-11-21,10,38.264,OAK,,HOU,W 27-20,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
264,2016,2016-11-27,11,38.270,OAK,,CAR,W 35-32,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
265,2016,2016-12-04,12,38.277,OAK,,BUF,W 38-24,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
266,2016,2016-12-08,13,38.281,OAK,@,KAN,L 13-21,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
267,2016,2016-12-18,14,38.291,OAK,@,SDG,W 19-16,,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,,0
268,2016,2016-12-24,15,38.297,OAK,,IND,W 33-25,,3,5,60.0,,,,0,3,0.0,0,0,0,0,,0
269,2016,2017-01-01,16,38.305,OAK,@,DEN,L 6-24,,,,,,,,0,0,0.0,0,0,0,0,,0
270,2018,2018-09-09,1,40.191,SEA,@,DEN,L 24-27,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,,0
271,2018,2018-09-17,2,40.199,SEA,@,CHI,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
272,2018,2018-09-23,3,40.205,SEA,,DAL,W 24-13,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
