ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
87,2012,2012-11-11,9,28.327,ATL,@,NOR,L 27-31,*,,,,,
88,2012,2012-11-18,10,28.334,ATL,,ARI,W 23-19,*,,,,,
89,2012,2012-11-25,11,28.341,ATL,@,TAM,W 24-23,*,,,,,
90,2012,2012-11-29,12,28.345,ATL,,NOR,W 23-13,*,,,,,
91,2012,2012-12-09,13,28.355,ATL,@,CAR,L 20-30,*,,,,,
92,2012,2012-12-16,14,28.362,ATL,,NYG,W 34-0,*,,,,,
93,2012,2012-12-22,15,29.002,ATL,@,DET,W 31-18,*,,,,,
94,2012,2012-12-30,16,29.010,ATL,,TAM,L 17-22,*,,,,,
95,2013,2013-09-08,1,29.262,ATL,@,NOR,L 17-23,*,,,,,
96,2013,2013-09-15,2,29.269,ATL,,STL,W 31-24,*,,,,,
97,2013,2013-09-22,3,29.276,ATL,@,MIA,L 23-27,*,,,,,
98,2013,2013-09-29,4,29.283,ATL,,NWE,L 23-30,*,,,,,
99,2013,2013-10-07,5,29.291,ATL,,NYJ,L 28-30,*,,,,,
100,2013,2013-10-20,6,29.304,ATL,,TAM,W 31-23,*,,,,,
101,2013,2013-10-27,7,29.311,ATL,@,ARI,L 13-27,*,,,,,
102,2013,2013-11-03,8,29.318,ATL,@,CAR,L 10-34,*,,,,,
103,2013,2013-11-10,9,29.325,ATL,,SEA,L 10-33,*,,,,,
104,2013,2013-11-17,10,29.332,ATL,@,TAM,L 28-41,*,,,,,
105,2013,2013-11-21,11,29.336,ATL,,NOR,L 13-17,*,,,,,
106,2013,2013-12-01,12,29.346,ATL,@,BUF,W 34-31,*,,,,,
107,2013,2013-12-08,13,29.353,ATL,@,GNB,L 21-22,*,,,,,
108,2013,2013-12-15,14,29.360,ATL,,WAS,W 27-26,*,,,,,
109,2013,2013-12-23,15,30.003,ATL,@,SFO,L 24-34,*,,,,,
110,2013,2013-12-29,16,30.009,ATL,,CAR,L 20-21,*,,,,,
111,2014,2014-09-07,1,30.261,ATL,,NOR,W 37-34,*,,,,,
112,2014,2014-09-14,2,30.268,ATL,@,CIN,L 10-24,*,,,,,
113,2014,2014-09-18,3,30.272,ATL,,TAM,W 56-14,*,,,,,
114,2014,2014-09-28,4,30.282,ATL,@,MIN,L 28-41,*,,,,,
115,2014,2014-10-12,6,30.296,ATL,,CHI,L 13-27,*,,,,,
116,2014,2014-10-19,7,30.303,ATL,@,BAL,L 7-29,*,,,,,
117,2014,2014-10-26,8,30.310,ATL,,DET,L 21-22,*,,,,,
118,2014,2014-11-09,9,30.324,ATL,@,TAM,W 27-17,*,,,,,
119,2014,2014-11-16,10,30.331,ATL,@,CAR,W 19-17,*,,,,,
120,2014,2014-11-23,11,30.338,ATL,,CLE,L 24-26,*,,,,,
121,2014,2014-11-30,12,30.345,ATL,,ARI,W 29-18,*,,,,,
122,2014,2014-12-08,13,30.353,ATL,@,GNB,L 37-43,*,,,,,
123,2014,2014-12-14,14,30.359,ATL,,PIT,L 20-27,*,,,,,
124,2014,2014-12-21,15,31.001,ATL,@,NOR,W 30-14,*,,,,,
125,2014,2014-12-28,16,31.008,ATL,,CAR,L 3-34,*,,,,,
