ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
16,1996,1996-11-03,9,24.119,WAS,@,BUF,L 13-38,,4,1,27,27.00,0,25.0%,6.75,0,0,,0,0,0
17,1996,1996-11-10,10,24.126,WAS,,ARI,L 34-37,,11,6,91,15.17,1,54.5%,8.27,1,2,2.00,0,1,6
18,1996,1996-11-17,11,24.133,WAS,@,PHI,W 26-21,,10,4,39,9.75,0,40.0%,3.90,0,0,,0,0,0
19,1996,1996-11-24,12,24.140,WAS,,SFO,L 16-19,,9,7,126,18.00,0,77.8%,14.00,0,0,,0,0,0
20,1996,1996-11-28,13,24.144,WAS,@,DAL,L 10-21,,0,0,0,,0,0.0%,,0,0,,0,0,
21,1996,1996-12-15,15,24.161,WAS,@,ARI,L 26-27,,7,4,59,14.75,0,57.1%,8.43,0,0,,0,0,0
22,1996,1996-12-22,16,24.168,WAS,,DAL,W 37-10,,6,4,80,20.00,0,66.7%,13.33,0,0,,0,0,0
23,1997,1997-08-31,1,25.055,WAS,@,CAR,W 24-10,,3,0,0,,0,0.0%,0.00,0,0,,0,0,
24,1997,1997-09-07,2,25.062,WAS,@,PIT,L 13-14,,4,1,29,29.00,0,25.0%,7.25,1,-2,-2.00,0,0,0
25,1997,1997-09-14,3,25.069,WAS,,ARI,W 19-13,,8,3,66,22.00,2,37.5%,8.25,0,0,,0,2,12
26,1997,1997-09-28,4,25.083,WAS,,JAX,W 24-12,,3,2,24,12.00,0,66.7%,8.00,1,-16,-16.00,0,0,0
27,1997,1997-10-05,5,25.090,WAS,@,PHI,L 10-24,,7,3,62,20.67,0,42.9%,8.86,0,0,,0,0,0
28,1997,1997-10-13,6,25.098,WAS,,DAL,W 21-16,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0
29,1997,1997-11-09,10,25.125,WAS,,DET,W 30-7,,8,4,93,23.25,0,50.0%,11.63,0,0,,0,0,0
30,1997,1997-11-16,11,25.132,WAS,@,DAL,L 14-17,,5,0,0,,0,0.0%,0.00,0,0,,0,0,
31,1997,1997-11-23,12,25.139,WAS,,NYG,T 7-7,,21,9,125,13.89,0,42.9%,5.95,0,0,,0,0,0
32,1997,1997-11-30,13,25.146,WAS,,STL,L 20-23,,12,3,40,13.33,0,25.0%,3.33,0,0,,0,0,0
33,1997,1997-12-07,14,25.153,WAS,@,ARI,W 38-28,,7,2,30,15.00,0,28.6%,4.29,1,7,7.00,0,0,0
34,1997,1997-12-13,15,25.159,WAS,@,NYG,L 10-30,,5,0,0,,0,0.0%,0.00,0,0,,0,0,
35,1997,1997-12-21,16,25.167,WAS,,PHI,W 35-32,,6,5,58,11.60,1,83.3%,9.67,0,0,,0,1,6
36,1998,1998-09-06,1,26.061,WAS,@,NYG,L 24-31,,5,2,73,36.50,0,40.0%,14.60,0,0,,0,0,0
37,1998,1998-09-14,2,26.069,WAS,,SFO,L 10-45,,6,5,109,21.80,0,83.3%,18.17,0,0,,0,0,0
38,1998,1998-09-20,3,26.075,WAS,@,SEA,L 14-24,,16,7,132,18.86,2,43.8%,8.25,0,0,,0,2,12
39,1998,1998-09-27,4,26.082,WAS,,DEN,L 16-38,,3,3,104,34.67,1,100.0%,34.67,0,0,,0,1,6
40,1998,1998-10-04,5,26.089,WAS,,DAL,L 10-31,,8,4,42,10.50,0,50.0%,5.25,0,0,,0,0,0
41,1998,1998-10-11,6,26.096,WAS,@,PHI,L 12-17,,8,5,43,8.60,0,62.5%,5.38,0,0,,0,0,0
42,1998,1998-10-18,7,26.103,WAS,@,MIN,L 7-41,,13,2,35,17.50,0,15.4%,2.69,0,0,,0,0,0
43,1998,1998-11-08,9,26.124,WAS,@,ARI,L 27-29,,1,,,,,0.0%,,,,,,,
44,1998,1998-11-15,10,26.131,WAS,,PHI,W 28-3,,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0
45,1998,1998-11-22,11,26.138,WAS,,ARI,L 42-45,,16,10,135,13.50,3,62.5%,8.44,0,0,,0,3,18
46,1998,1998-11-29,12,26.145,WAS,@,OAK,W 29-19,,7,2,28,14.00,0,28.6%,4.00,1,11,11.00,0,0,0
47,1998,1998-12-06,13,26.152,WAS,,SDG,W 24-20,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0
48,1999,1999-09-12,1,27.067,WAS,,DAL,L 35-41,*,7,5,159,31.80,1,71.4%,22.71,0,0,,0,1,6
49,1999,1999-09-19,2,27.074,WAS,@,NYG,W 50-21,*,4,4,59,14.75,1,100.0%,14.75,1,-4,-4.00,0,1,6
50,1999,1999-09-26,3,27.081,WAS,@,NYJ,W 27-20,*,8,4,84,21.00,0,50.0%,10.50,0,0,,0,0,0
51,1999,1999-10-03,4,27.088,WAS,,CAR,W 38-36,*,12,8,140,17.50,2,66.7%,11.67,1,12,12.00,0,2,12
52,1999,1999-10-17,5,27.102,WAS,@,ARI,W 24-10,*,6,3,25,8.33,0,50.0%,4.17,1,2,2.00,0,0,0
53,1999,1999-10-24,6,27.109,WAS,@,DAL,L 20-38,*,4,3,38,12.67,0,75.0%,9.50,0,0,,0,0,0
54,1999,1999-10-31,7,27.116,WAS,,CHI,W 48-22,*,7,5,85,17.00,1,71.4%,12.14,0,0,,0,1,6
55,1999,1999-11-07,8,27.123,WAS,,BUF,L 17-34,*,7,4,72,18.00,0,57.1%,10.29,2,12,6.00,0,0,0
56,1999,1999-11-14,9,27.130,WAS,@,PHI,L 28-35,*,8,4,152,38.00,1,50.0%,19.00,1,9,9.00,0,1,6
57,1999,1999-11-21,10,27.137,WAS,,NYG,W 23-13,*,4,1,1,1.00,0,25.0%,0.25,0,0,,0,0,0
58,1999,1999-11-28,11,27.144,WAS,,PHI,W 20-17,*,10,4,51,12.75,0,40.0%,5.10,0,0,,0,0,0
59,1999,1999-12-05,12,27.151,WAS,@,DET,L 17-33,*,9,5,108,21.60,1,55.6%,12.00,1,4,4.00,0,1,6
60,1999,1999-12-12,13,27.158,WAS,,ARI,W 28-3,*,8,4,52,13.00,1,50.0%,6.50,0,0,,0,1,6
61,1999,1999-12-19,14,27.165,WAS,@,IND,L 21-24,*,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0
62,1999,1999-12-26,15,27.172,WAS,@,SFO,W 26-20,*,10,7,125,17.86,1,70.0%,12.50,0,0,,0,1,6
63,1999,2000-01-02,16,27.179,WAS,,MIA,W 21-10,*,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0
64,2000,2000-09-03,1,28.058,WAS,,CAR,W 20-17,*,7,5,53,10.60,0,71.4%,7.57,0,0,,0,0,0
65,2000,2000-09-10,2,28.065,WAS,@,DET,L 10-15,*,6,4,50,12.50,0,66.7%,8.33,0,0,,0,0,0
66,2001,2001-09-09,1,29.064,WAS,@,SDG,L 3-30,*,7,4,28,7.00,0,57.1%,4.00,0,0,,0,0,0
67,2001,2001-09-24,2,29.079,WAS,@,GNB,L 0-37,*,6,4,23,5.75,0,66.7%,3.83,0,0,,0,0,0
68,2001,2001-09-30,3,29.085,WAS,,KAN,L 13-45,*,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0
69,2001,2001-10-07,4,29.092,WAS,@,NYG,L 9-23,*,6,4,34,8.50,0,66.7%,5.67,1,8,8.00,0,0,0
70,2001,2001-10-15,5,29.100,WAS,@,DAL,L 7-9,*,3,1,31,31.00,1,33.3%,10.33,0,0,,0,1,6
71,2001,2001-10-21,6,29.106,WAS,,CAR,W 17-14,*,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0
72,2001,2001-10-28,7,29.113,WAS,,NYG,W 35-21,*,2,2,83,41.50,1,100.0%,41.50,0,0,,0,1,6
73,2001,2001-11-04,8,29.120,WAS,,SEA,W 27-14,*,3,2,18,9.00,1,66.7%,6.00,0,0,,0,1,6
74,2001,2001-11-18,9,29.134,WAS,@,DEN,W 17-10,*,12,9,104,11.56,1,75.0%,8.67,0,0,,0,1,6
75,2001,2001-11-25,10,29.141,WAS,@,PHI,W 13-3,*,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0
76,2001,2001-12-02,11,29.148,WAS,,DAL,L 14-20,*,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0
77,2001,2001-12-09,12,29.155,WAS,@,ARI,W 20-10,*,9,7,82,11.71,0,77.8%,9.11,0,0,,0,0,0
78,2001,2001-12-16,13,29.162,WAS,,PHI,L 6-20,*,9,4,48,12.00,0,44.4%,5.33,0,0,,0,0,0
79,2001,2001-12-23,14,29.169,WAS,,CHI,L 15-20,*,9,7,66,9.43,0,77.8%,7.33,0,0,,0,0,0
80,2001,2001-12-30,15,29.176,WAS,@,NOR,W 40-10,*,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
81,2001,2002-01-06,16,29.183,WAS,,ARI,W 20-17,*,8,5,62,12.40,0,62.5%,7.75,0,0,,0,0,0
82,2002,2002-09-08,1,30.063,CIN,,SDG,L 6-34,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0
83,2002,2002-09-15,2,30.070,CIN,@,CLE,L 7-20,*,10,2,21,10.50,0,20.0%,2.10,0,0,,0,0,0
84,2002,2002-09-22,3,30.077,CIN,@,ATL,L 3-30,*,3,,,,,0.0%,,,,,,,
85,2002,2002-09-29,4,30.084,CIN,,TAM,L 7-35,,,,,,,0.0%,,,,,,,
86,2002,2002-10-06,5,30.091,CIN,@,IND,L 21-28,,2,,,,,0.0%,,,,,,,
87,2002,2002-11-03,8,30.119,CIN,@,HOU,W 38-3,*,2,2,38,19.00,2,100.0%,19.00,0,0,,0,2,12
88,2002,2002-11-10,9,30.126,CIN,@,BAL,L 27-38,*,2,1,6,6.00,0,50.0%,3.00,1,1,1.00,0,0,0
89,2002,2002-11-17,10,30.133,CIN,,CLE,L 20-27,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
90,2002,2002-11-24,11,30.140,CIN,@,PIT,L 21-29,,1,,,,,0.0%,,,,,,,
