ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
37,1994,1994-11-20,11,32.335,SDG,@,NWE,L 17-23,,0,0,,0,0,0,,0,,,,0,0,,0
38,1994,1994-11-27,12,32.342,SDG,,RAM,W 31-17,,0,0,,0,0,0,,0,,,,0,0,,0
39,1994,1994-12-05,13,32.350,SDG,,RAI,L 17-24,,3,3,100.00,34,1,0,153.5,0,0,11.33,18.00,0,0,,0
40,1994,1994-12-11,14,32.356,SDG,,SFO,L 15-38,,0,0,,0,0,0,,0,,,,0,0,,0
41,1994,1994-12-18,15,32.363,SDG,@,NYJ,W 21-6,,0,0,,0,0,0,,0,,,,3,-2,-0.67,0
42,1994,1994-12-24,16,33.004,SDG,,PIT,W 37-34,,3,6,50.00,24,0,0,60.4,0,0,4.00,4.00,1,1,1.00,0
43,1995,1995-09-03,1,33.257,SDG,@,OAK,L 7-17,,0,0,,0,0,0,,0,,,,0,0,,0
44,1995,1995-09-10,2,33.264,SDG,,SEA,W 14-10,,0,0,,0,0,0,,0,,,,0,0,,0
45,1995,1995-09-17,3,33.271,SDG,@,PHI,W 27-21,,0,0,,0,0,0,,0,,,,0,0,,0
46,1995,1995-09-24,4,33.278,SDG,,DEN,W 17-6,,0,0,,0,0,0,,0,,,,0,0,,0
47,1995,1995-10-01,5,33.285,SDG,@,PIT,L 16-31,,0,0,,0,0,0,,0,,,,0,0,,0
48,1995,1995-10-09,6,33.293,SDG,@,KAN,L 23-29,,4,8,50.00,22,0,1,16.7,2,10,2.75,-2.88,0,0,,0
49,1995,1995-10-15,7,33.299,SDG,,DAL,L 9-23,*,20,32,62.50,206,0,3,41.9,6,32,6.44,2.22,3,9,3.00,0
50,1995,1995-10-22,8,33.306,SDG,@,SEA,W 35-25,,0,0,,0,0,0,,0,,,,0,0,,0
51,1995,1995-11-05,9,33.320,SDG,,MIA,L 14-24,,0,0,,0,0,0,,0,,,,0,0,,0
52,1995,1995-11-12,10,33.327,SDG,,KAN,L 7-22,,0,0,,0,0,0,,0,,,,0,0,,0
53,1995,1995-11-19,11,33.334,SDG,@,DEN,L 27-30,,0,0,,0,0,0,,0,,,,0,0,,0
54,1995,1995-11-27,12,33.342,SDG,,OAK,W 12-6,,0,0,,0,0,0,,0,,,,0,0,,0
55,1995,1995-12-03,13,33.348,SDG,,CLE,W 31-13,,0,0,,0,0,0,,0,,,,0,0,,0
56,1995,1995-12-09,14,33.354,SDG,,ARI,W 28-25,,0,0,,0,0,0,,0,,,,1,1,1.00,0
57,1995,1995-12-17,15,33.362,SDG,@,IND,W 27-24,,0,0,,0,0,0,,0,,,,0,0,,0
58,1995,1995-12-23,16,34.003,SDG,@,NYG,W 27-17,,12,21,57.14,97,0,0,68.9,1,1,4.62,4.62,2,1,0.50,0
