ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
48,1976,1976-10-03,4,27.305,NYG,@,STL,L 21-27,,,,,,,
49,1976,1976-10-10,5,27.312,NYG,,DAL,L 14-24,,,,,,,
50,1976,1976-10-17,6,27.319,NYG,@,MIN,L 7-24,,,,,,,
51,1976,1976-10-24,7,27.326,NYG,,PIT,L 0-27,,,,,,,
52,1976,1976-10-31,8,27.333,NYG,,PHI,L 0-10,,,,,,,
53,1976,1976-11-07,9,27.340,NYG,@,DAL,L 3-9,,,,,,,
54,1976,1976-11-14,10,27.347,NYG,,WAS,W 12-9,,,,,,,
55,1976,1976-11-21,11,27.354,NYG,@,DEN,L 13-14,,,,,,,
56,1976,1976-11-28,12,27.361,NYG,,SEA,W 28-16,0,0,,0,1,3,0
57,1976,1976-12-05,13,28.002,NYG,,DET,W 24-10,,,,,,,
58,1976,1976-12-12,14,28.009,NYG,,STL,L 14-17,,,,,,,
59,1977,1977-09-18,1,28.289,NYG,,WAS,W 20-17,,,,,,,
60,1977,1977-09-25,2,28.296,NYG,@,DAL,L 21-41,,,,,,,
61,1977,1977-10-02,3,28.303,NYG,@,ATL,L 3-17,,,,,,,
62,1977,1977-10-09,4,28.310,NYG,,PHI,L 10-28,,,,,,,
63,1977,1977-10-16,5,28.317,NYG,,SFO,W 20-17,,,,,,,
64,1977,1977-10-23,6,28.324,NYG,@,WAS,W 17-6,,,,,,,
65,1977,1977-10-31,7,28.332,NYG,@,STL,L 0-28,,,,,,,
66,1977,1977-11-06,8,28.338,NYG,,DAL,L 10-24,,,,,,,
67,1977,1977-11-13,9,28.345,NYG,@,TAM,W 10-0,,,,,,,
68,1977,1977-11-20,10,28.352,NYG,,CLE,L 7-21,,,,,,,
69,1977,1977-11-27,11,28.359,NYG,@,CIN,L 13-30,,,,,,,
70,1977,1977-12-04,12,29.001,NYG,,STL,W 27-7,,,,,,,
71,1977,1977-12-11,13,29.008,NYG,@,PHI,L 14-17,,,,,,,
72,1977,1977-12-18,14,29.015,NYG,,CHI,L 9-12,,,,,,,
73,1978,1978-09-02,1,29.273,NYG,@,TAM,W 19-13,,,,,,,
74,1978,1978-09-10,2,29.281,NYG,,DAL,L 24-34,,,,,,,
75,1978,1978-09-17,3,29.288,NYG,,KAN,W 26-10,,,,,,,
76,1978,1978-09-24,4,29.295,NYG,,SFO,W 27-10,,,,,,,
77,1978,1978-10-01,5,29.302,NYG,@,ATL,L 20-23,,,,,,,
78,1978,1978-10-08,6,29.309,NYG,@,DAL,L 3-24,,,,,,,
79,1978,1978-10-15,7,29.316,NYG,,TAM,W 17-14,,,,,,,
80,1978,1978-10-22,8,29.323,NYG,,WAS,W 17-6,,,,,,,
81,1978,1978-10-29,9,29.330,NYG,@,NOR,L 17-28,,,,,,,
82,1978,1978-11-05,10,29.337,NYG,@,STL,L 10-20,,,,,,,
83,1978,1978-11-12,11,29.344,NYG,@,WAS,L 13-16,,,,,,,
84,1978,1978-11-19,12,29.351,NYG,,PHI,L 17-19,,,,,,,
85,1978,1978-11-26,13,29.358,NYG,@,BUF,L 17-41,,,,,,,
86,1978,1978-12-03,14,30.000,NYG,,RAM,L 17-20,,,,,,,
87,1978,1978-12-10,15,30.007,NYG,,STL,W 17-0,,,,,,,
88,1978,1978-12-17,16,30.014,NYG,@,PHI,L 3-20,,,,,,,
89,1979,1979-09-02,1,30.273,NYG,@,PHI,L 17-23,,,,,,,
90,1979,1979-09-09,2,30.280,NYG,,STL,L 14-27,,,,,,,
91,1979,1979-09-17,3,30.288,NYG,@,WAS,L 0-27,,,,,,,
92,1979,1979-09-30,5,30.301,NYG,@,NOR,L 14-24,,,,,,,
93,1979,1979-10-21,8,30.322,NYG,@,KAN,W 21-17,,,,,,,
94,1979,1979-10-28,9,30.329,NYG,@,RAM,W 20-14,,,,,,,
95,1979,1979-11-04,10,30.336,NYG,,DAL,L 14-16,,,,,,,
96,1979,1979-11-11,11,30.343,NYG,,ATL,W 24-3,,,,,,,
97,1979,1979-11-18,12,30.350,NYG,@,TAM,L 3-31,,,,,,,
98,1979,1979-11-25,13,30.357,NYG,,WAS,W 14-6,,,,,,,
99,1979,1979-12-02,14,30.364,NYG,@,DAL,L 7-28,,,,,,,
100,1979,1979-12-09,15,31.006,NYG,@,STL,L 20-29,,,,,,,
101,1979,1979-12-16,16,31.013,NYG,,BAL,L 7-31,,,,,,,
102,1980,1980-09-07,1,31.279,DET,@,RAM,W 41-20,,,,,,,
103,1980,1980-09-14,2,31.286,DET,@,GNB,W 29-7,,,,,,,
104,1980,1980-09-21,3,31.293,DET,,STL,W 20-7,,,,,,,
105,1980,1980-09-28,4,31.300,DET,,MIN,W 27-7,,,,,,,
106,1980,1980-10-12,6,31.314,DET,,NOR,W 24-13,,,,,,,
107,1980,1980-10-19,7,31.321,DET,@,CHI,L 7-24,,,,,,,
108,1980,1980-10-26,8,31.328,DET,@,KAN,L 17-20,,,,,,,
109,1980,1980-11-02,9,31.335,DET,,SFO,W 17-13,,,,,,,
110,1980,1980-11-09,10,31.342,DET,@,MIN,L 0-34,,,,,,,
111,1980,1980-11-16,11,31.349,DET,,BAL,L 9-10,,,,,,,
112,1980,1980-11-23,12,31.356,DET,@,TAM,W 24-10,,,,,,,
113,1980,1980-11-27,13,31.360,DET,,CHI,L 17-23,,,,,,,
114,1980,1980-12-07,14,32.004,DET,@,STL,L 23-24,,,,,,,
115,1980,1980-12-14,15,32.011,DET,,TAM,W 27-14,,,,,,,
116,1980,1980-12-21,16,32.018,DET,,GNB,W 24-3,,,,,,,
