ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
29,2000,2000-10-22,7,23.232,PIT,,CLE,W 22-0,,1,20,20.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
30,2001,2001-09-09,1,24.189,PIT,@,JAX,L 3-21,,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
31,2001,2001-09-30,2,24.210,PIT,@,BUF,W 20-3,,1,22,22.00,1,2,2,2,1.00,0,100.0%,1.00,0,0,,0,1,6
32,2001,2001-10-07,3,24.217,PIT,,CIN,W 16-7,,,,,,,,,,,0.0%,,,,,,,
33,2001,2001-10-14,4,24.224,PIT,@,KAN,W 20-17,,,,,,,,,,,0.0%,,,,,,,
34,2001,2001-10-21,5,24.231,PIT,@,TAM,W 17-10,,,,,,0,,,,,0.0%,,,,,,,
35,2001,2001-10-29,6,24.239,PIT,,TEN,W 34-7,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
36,2001,2001-11-04,7,24.245,PIT,,BAL,L 10-13,,3,3,1.00,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0
37,2001,2001-11-11,8,24.252,PIT,@,CLE,W 15-12,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
38,2001,2001-11-18,9,24.259,PIT,,JAX,W 20-7,,1,1,1.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
39,2001,2001-11-25,10,24.266,PIT,@,TEN,W 34-24,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
40,2001,2001-12-02,11,24.273,PIT,,MIN,W 21-16,,12,74,6.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0
41,2001,2001-12-09,12,24.280,PIT,,NYJ,W 18-7,*,21,50,2.38,1,1,1,-8,-8.00,0,100.0%,-8.00,0,0,,0,1,6
42,2001,2001-12-16,13,24.287,PIT,@,BAL,W 26-21,*,9,15,1.67,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0
43,2001,2001-12-23,14,24.294,PIT,,DET,W 47-14,*,26,126,4.85,0,2,2,53,26.50,0,100.0%,26.50,0,0,,0,0,0
44,2001,2001-12-30,15,24.301,PIT,@,CIN,L 23-26,*,25,55,2.20,0,5,5,50,10.00,1,100.0%,10.00,0,0,,0,1,6
45,2001,2002-01-06,16,24.308,PIT,,CLE,W 28-7,*,17,98,5.76,1,2,2,15,7.50,0,100.0%,7.50,0,0,,0,1,6
46,2002,2002-09-09,1,25.189,PIT,@,NWE,L 14-30,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
47,2002,2002-09-15,2,25.195,PIT,,OAK,L 17-30,,,,,,,,,,,0.0%,,,,,,,
48,2002,2002-09-29,3,25.209,PIT,,CLE,W 16-13,,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
49,2002,2002-10-21,6,25.231,PIT,,IND,W 28-10,,2,25,12.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
50,2002,2002-10-27,7,25.237,PIT,@,BAL,W 31-18,,8,21,2.63,0,0,0,0,,0,0.0%,,0,0,,0,0,0
51,2002,2002-12-08,13,25.279,PIT,,HOU,L 6-24,,,,,,0,,,,,0.0%,,,,,,,
52,2002,2002-12-23,15,25.294,PIT,@,TAM,W 17-7,,,,,,1,,,,,0.0%,,,,,,,
53,2002,2002-12-29,16,25.300,PIT,,BAL,W 34-31,,8,49,6.13,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
54,2003,2003-09-14,2,26.194,JAX,,BUF,L 17-38,,,,,,,,,,,0.0%,,,,,,,
55,2003,2003-09-21,3,26.201,JAX,@,IND,L 13-23,,,,,,,,,,,0.0%,,,,,,,
56,2003,2003-09-28,4,26.208,JAX,@,HOU,L 20-24,,,,,,,,,,,0.0%,,,,,,,
57,2003,2003-10-05,5,26.215,JAX,,SDG,W 27-21,,6,30,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
58,2003,2003-10-12,6,26.222,JAX,,MIA,L 10-24,,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
59,2003,2003-10-26,7,26.236,JAX,,TEN,L 17-30,,1,6,6.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
60,2003,2003-11-02,8,26.243,JAX,@,BAL,L 17-24,,4,24,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
61,2003,2003-11-09,9,26.250,JAX,,IND,W 28-23,,4,11,2.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
62,2003,2003-11-16,10,26.257,JAX,@,TEN,L 3-10,,9,40,4.44,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
63,2003,2003-11-23,11,26.264,JAX,@,NYJ,L 10-13,,2,2,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
64,2003,2003-11-30,12,26.271,JAX,,TAM,W 17-10,,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
65,2003,2003-12-21,15,26.292,JAX,,NOR,W 20-19,,5,15,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
66,2003,2003-12-28,16,26.299,JAX,@,ATL,L 14-21,,,,,,,,,,,0.0%,,,,,,,
67,2004,2004-10-10,5,27.220,JAX,@,SDG,L 21-34,,4,6,1.50,1,3,3,20,6.67,0,100.0%,6.67,0,0,,0,1,6
68,2004,2004-10-17,6,27.227,JAX,,KAN,W 22-16,,0,0,,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
69,2004,2004-11-21,10,27.262,JAX,,TEN,L 15-18,,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
70,2004,2004-11-28,11,27.269,JAX,@,MIN,L 16-27,*,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
71,2004,2004-12-05,12,27.276,JAX,,PIT,L 16-17,,6,20,3.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
72,2004,2004-12-26,15,27.297,JAX,,HOU,L 0-21,,4,25,6.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
73,2004,2005-01-02,16,27.304,JAX,@,OAK,W 13-6,,1,4,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
