ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
235,1995,1995-10-01,5,39.127,NYJ,,OAK,L 10-47,1,1,100.0,1,1,100.0,0,4,0,0,,0
236,1995,1995-10-08,6,39.134,NYJ,@,BUF,L 10-29,1,1,100.0,1,2,50.0,0,4,0,0,,0
237,1995,1995-10-15,7,39.141,NYJ,@,CAR,L 15-26,1,1,100.0,2,2,100.0,0,7,0,0,,0
238,1995,1995-10-22,8,39.148,NYJ,,MIA,W 17-16,2,2,100.0,1,1,100.0,0,5,0,0,,0
239,1995,1995-10-29,9,39.155,NYJ,@,IND,L 10-17,1,1,100.0,1,1,100.0,0,4,0,0,,0
240,1995,1995-11-05,10,39.162,NYJ,,NWE,L 7-20,1,1,100.0,,,,0,1,,,,
241,1995,1995-11-19,11,39.176,NYJ,,BUF,L 26-28,2,2,100.0,2,2,100.0,0,8,0,0,,0
242,1995,1995-11-26,12,39.183,NYJ,@,SEA,W 16-10,1,1,100.0,3,4,75.0,0,10,0,0,,0
243,1995,1995-12-03,13,39.190,NYJ,,STL,L 20-23,2,2,100.0,2,2,100.0,0,8,0,0,,0
244,1995,1995-12-10,14,39.197,NYJ,@,NWE,L 28-31,4,4,100.0,,1,0.0,0,4,0,0,,0
245,1996,1996-09-01,1,40.097,NYJ,@,DEN,L 6-31,,,,,,,,,,,,
246,1996,1996-09-08,2,40.104,NYJ,,IND,L 7-21,1,1,100.0,,,,0,1,,,,
247,1996,1996-09-15,3,40.111,NYJ,@,MIA,L 27-36,3,3,100.0,,1,0.0,0,3,0,0,,0
248,1996,1996-09-22,4,40.118,NYJ,,NYG,L 6-13,,,,2,2,100.0,0,6,0,0,,0
249,1996,1996-09-29,5,40.125,NYJ,@,WAS,L 16-31,1,1,100.0,3,4,75.0,0,10,0,0,,0
250,1996,1996-10-06,6,40.132,NYJ,,OAK,L 13-34,1,1,100.0,2,3,66.7,0,7,0,0,,0
251,1996,1996-10-13,7,40.139,NYJ,@,JAX,L 17-21,2,2,100.0,1,2,50.0,0,5,0,0,,0
252,1996,1996-10-20,8,40.146,NYJ,,BUF,L 22-25,2,2,100.0,,1,0.0,0,2,0,0,,0
253,1996,1996-10-27,9,40.153,NYJ,@,ARI,W 31-21,4,4,100.0,1,1,100.0,0,7,0,0,,0
254,1996,1996-11-10,10,40.167,NYJ,,NWE,L 27-31,3,3,100.0,2,3,66.7,0,9,0,0,,0
255,1996,1996-11-17,11,40.174,NYJ,@,IND,L 29-34,,1,0.0,1,1,100.0,0,3,0,0,,0
256,1996,1996-11-24,12,40.181,NYJ,@,BUF,L 10-35,1,1,100.0,1,1,100.0,0,4,0,0,,0
257,1996,1996-12-01,13,40.188,NYJ,,HOU,L 10-35,1,1,100.0,1,1,100.0,0,4,0,0,,0
258,1996,1996-12-08,14,40.195,NYJ,@,NWE,L 10-34,1,1,100.0,1,1,100.0,0,4,0,0,,0
259,1996,1996-12-14,15,40.201,NYJ,,PHI,L 20-21,2,2,100.0,2,3,66.7,0,8,0,0,,0
260,1996,1996-12-22,16,40.209,NYJ,,MIA,L 28-31,4,4,100.0,,,,0,4,,,,
