ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
27,1994,1994-11-24,12,23.010,BUF,@,DET,L 21-35,5,4,53,13.25,1,80.0%,10.60,0,0,,0,1,13,13.00,0,0,0,,0,1,6
28,1994,1994-12-04,13,23.020,BUF,@,MIA,W 42-31,2,0,0,,0,0.0%,0.00,0,0,,0,1,31,31.00,0,0,0,,0,0,0
29,1994,1994-12-11,14,23.027,BUF,,MIN,L 17-21,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
30,1994,1994-12-18,15,23.034,BUF,,NWE,L 17-41,1,1,13,13.00,0,100.0%,13.00,0,0,,0,1,11,11.00,0,0,0,,0,0,0
31,1994,1994-12-24,16,23.040,BUF,@,IND,L 9-10,2,1,4,4.00,0,50.0%,2.00,0,0,,0,1,17,17.00,0,0,0,,0,0,0
32,1995,1995-09-03,1,23.293,BUF,@,DEN,L 7-22,7,6,75,12.50,0,85.7%,10.71,0,0,,0,0,0,,0,0,0,,0,0,0
33,1995,1995-09-10,2,23.300,BUF,,CAR,W 31-9,4,2,112,56.00,1,50.0%,28.00,0,0,,0,0,0,,0,0,0,,0,1,6
34,1995,1995-09-17,3,23.307,BUF,,IND,W 20-14,6,1,13,13.00,0,16.7%,2.17,0,0,,0,0,0,,0,0,0,,0,0,0
35,1995,1995-10-02,4,23.322,BUF,@,CLE,W 22-19,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,0,0,,0,0,0
36,1995,1995-10-08,5,23.328,BUF,,NYJ,W 29-10,11,5,67,13.40,0,45.5%,6.09,0,0,,0,0,0,,0,0,0,,0,0,0
37,1995,1995-10-15,6,23.335,BUF,,SEA,W 27-21,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,,0,0,0,,0,0,0
38,1995,1995-10-23,7,23.343,BUF,@,NWE,L 14-27,6,3,25,8.33,0,50.0%,4.17,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
39,1995,1995-10-29,8,23.349,BUF,@,MIA,L 6-23,11,4,48,12.00,0,36.4%,4.36,0,0,,0,0,0,,0,0,0,,0,0,0
40,1995,1995-11-05,9,23.356,BUF,@,IND,W 16-10,7,3,99,33.00,0,42.9%,14.14,0,0,,0,0,0,,0,0,0,,0,0,0
41,1995,1995-11-12,10,23.363,BUF,,ATL,W 23-17,10,5,40,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
42,1995,1995-11-19,11,24.005,BUF,@,NYJ,W 28-26,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,0,,0,0,
43,1995,1995-11-26,12,24.012,BUF,,NWE,L 25-35,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0,,0,0,0,,0,0,0
44,1995,1995-12-03,13,24.019,BUF,@,SFO,L 17-27,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,0,0,0
45,1995,1995-12-10,14,24.026,BUF,@,STL,W 45-27,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
46,1995,1995-12-17,15,24.033,BUF,,MIA,W 23-20,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0,,0,0,0,,0,0,0
47,1995,1995-12-24,16,24.040,BUF,,HOU,L 17-28,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,8,4.00,0,0,0
48,1996,1996-09-01,1,24.292,BUF,@,NYG,W 23-20,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,-5,-2.50,0,0,0
49,1996,1996-09-08,2,24.299,BUF,,NWE,W 17-10,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,2,26,13.00,0,0,0
50,1996,1996-09-16,3,24.307,BUF,@,PIT,L 6-24,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,0
51,1996,1996-09-22,4,24.313,BUF,,DAL,W 10-7,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,36,12.00,0,0,0
52,1996,1996-10-06,5,24.327,BUF,,IND,W 16-13,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,34,8.50,0,0,0
53,1996,1996-10-13,6,24.334,BUF,,MIA,L 7-21,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,3,28,9.33,0,0,0
54,1996,1996-11-24,12,25.010,BUF,,NYJ,W 35-10,1,0,0,,0,0.0%,0.00,0,0,,0,2,61,30.50,0,0,0,,0,0,0
55,1996,1996-12-01,13,25.017,BUF,@,IND,L 10-13,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,0,0,,0,0,0
56,1996,1996-12-08,14,25.024,BUF,@,SEA,L 18-26,10,4,62,15.50,0,40.0%,6.20,0,0,,0,1,24,24.00,0,0,0,,0,0,0
57,1996,1996-12-16,15,25.032,BUF,@,MIA,L 14-16,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0,,0,0,0
58,1996,1996-12-22,16,25.038,BUF,,KAN,W 20-9,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
59,1998,1998-09-06,1,26.296,PHI,,SEA,L 0-38,,,,,,0.0%,,,,,,,,,,,,,,,
60,1998,1998-09-13,2,26.303,PHI,@,ATL,L 12-17,,,,,,0.0%,,,,,,,,,,,,,,,
61,1998,1998-09-20,3,26.310,PHI,@,ARI,L 3-17,7,6,76,12.67,0,85.7%,10.86,0,0,,0,0,0,,0,0,0,,0,0,0
62,1998,1998-09-27,4,26.317,PHI,,KAN,L 21-24,7,2,25,12.50,0,28.6%,3.57,0,0,,0,0,0,,0,0,0,,0,0,0
63,1998,1998-10-04,5,26.324,PHI,@,DEN,L 16-41,1,,,,,0.0%,,,,,,,,,,,,,,,
64,1998,1998-10-11,6,26.331,PHI,,WAS,W 17-12,3,2,32,16.00,0,66.7%,10.67,0,0,,0,2,44,22.00,0,0,0,,0,0,0
65,1998,1998-10-18,7,26.338,PHI,@,SDG,L 10-13,8,6,69,11.50,0,75.0%,8.63,0,0,,0,0,0,,0,0,0,,0,0,0
66,1998,1998-11-02,8,26.353,PHI,,DAL,L 0-34,7,0,0,,0,0.0%,0.00,0,0,,0,1,8,8.00,0,0,0,,0,0,0
67,1998,1998-11-08,9,26.359,PHI,,DET,W 10-9,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0
68,1998,1998-11-15,10,27.001,PHI,@,WAS,L 3-28,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
69,1998,1998-11-22,11,27.008,PHI,@,NYG,L 0-20,2,,,,,0.0%,,,,,,,,,,,,,,,
70,1998,1998-12-13,14,27.029,GNB,,CHI,W 26-20,,,,,,0.0%,,,,,,,,,,,,,,,
71,1998,1998-12-20,15,27.036,GNB,,TEN,W 30-22,1,,,,,0.0%,,,,,,,,,,,,,,,
72,1998,1998-12-27,16,27.043,GNB,@,CHI,W 16-13,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
