ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
97,2009,2009-09-20,2,29.304,CAR,@,ATL,L 20-28,*,0,0,,0,0.0,1,1,0,0,0
98,2009,2009-09-28,3,29.312,CAR,@,DAL,L 7-21,*,0,0,,0,0.0,4,0,0,0,0
99,2009,2009-10-11,4,29.325,CAR,,WAS,W 20-17,*,0,0,,0,0.5,3,1,0,0,0
100,2009,2009-10-18,5,29.332,CAR,@,TAM,W 28-21,*,0,0,,0,0.0,3,3,0,0,0
101,2009,2009-10-25,6,29.339,CAR,,BUF,L 9-20,*,0,0,,0,1.0,1,0,0,0,0
102,2009,2009-11-01,7,29.346,CAR,@,ARI,W 34-21,*,0,0,,0,0.0,4,0,0,0,0
103,2009,2009-11-08,8,29.353,CAR,@,NOR,L 20-30,*,0,0,,0,1.0,2,0,0,0,0
104,2009,2009-11-15,9,29.360,CAR,,ATL,W 28-19,*,0,0,,0,0.0,1,0,0,0,0
105,2009,2009-11-19,10,29.364,CAR,,MIA,L 17-24,*,0,0,,0,0.0,2,0,0,0,0
106,2009,2009-11-29,11,30.009,CAR,@,NYJ,L 6-17,*,0,0,,0,1.5,7,2,0,0,0
107,2009,2009-12-06,12,30.016,CAR,,TAM,W 16-6,*,,,,,,,,,,
108,2009,2009-12-20,14,30.030,CAR,,MIN,W 26-7,*,,,,,,,,,,
109,2009,2009-12-27,15,30.037,CAR,@,NYG,W 41-9,*,0,0,,0,1.0,3,1,0,0,0
110,2009,2010-01-03,16,30.044,CAR,,NOR,W 23-10,*,0,0,,0,0.0,3,1,0,0,0
111,2010,2010-09-12,1,30.296,CAR,@,NYG,L 18-31,*,0,0,,0,0.0,0,1,0,0,0
112,2010,2010-09-26,3,30.310,CAR,,CIN,L 7-20,*,0,0,,0,0.0,1,1,0,0,0
113,2010,2010-10-03,4,30.317,CAR,@,NOR,L 14-16,,0,0,,0,0.0,1,0,0,0,0
114,2010,2010-10-10,5,30.324,CAR,,CHI,L 6-23,*,,,,,,,,,,
115,2010,2010-10-24,6,30.338,CAR,,SFO,W 23-20,*,0,0,,0,0.0,2,0,0,0,0
116,2010,2010-10-31,7,30.345,CAR,@,STL,L 10-20,*,0,0,,0,0.0,2,1,0,0,0
117,2010,2010-11-07,8,30.352,CAR,,NOR,L 3-34,*,0,0,,0,0.0,1,0,0,0,0
118,2010,2010-11-14,9,30.359,CAR,@,TAM,L 16-31,*,,,,,,,,,,
119,2010,2010-11-21,10,31.001,CAR,,BAL,L 13-37,*,0,0,,0,0.0,1,0,0,0,0
120,2010,2010-11-28,11,31.008,CAR,@,CLE,L 23-24,*,0,0,,0,0.0,1,1,0,0,0
121,2010,2010-12-05,12,31.015,CAR,@,SEA,L 14-31,*,0,0,,0,0.0,4,0,0,0,0
122,2010,2010-12-12,13,31.022,CAR,,ATL,L 10-31,*,0,0,,0,0.0,2,0,0,0,0
123,2010,2010-12-19,14,31.029,CAR,,ARI,W 19-12,*,0,0,,0,0.0,0,0,0,0,0
124,2010,2010-12-23,15,31.033,CAR,@,PIT,L 3-27,*,0,0,,0,0.0,1,1,0,0,0
125,2010,2011-01-02,16,31.043,CAR,@,ATL,L 10-31,*,,,,,,,,,,
126,2011,2011-09-11,1,31.295,IND,@,HOU,L 7-34,,,,,,,,,,,
127,2011,2011-09-18,2,31.302,IND,,CLE,L 19-27,,0,0,,0,0.0,0,2,0,0,0
128,2011,2011-09-25,3,31.309,IND,,PIT,L 20-23,,,,,,,,,,,
129,2011,2011-10-03,4,31.317,IND,@,TAM,L 17-24,,,,,,,,,,,
130,2011,2011-10-09,5,31.323,IND,,KAN,L 24-28,,,,,,,,,,,
131,2011,2011-10-16,6,31.330,IND,@,CIN,L 17-27,,,,,,,,,,,
132,2011,2011-10-23,7,31.337,IND,@,NOR,L 7-62,,0,0,,0,1.0,1,0,0,0,0
133,2011,2011-10-30,8,31.344,IND,@,TEN,L 10-27,,0,0,,0,0.0,2,1,0,0,0
134,2011,2011-11-06,9,31.351,IND,,ATL,L 7-31,,0,0,,0,0.0,0,1,0,0,0
135,2011,2011-11-13,10,31.358,IND,,JAX,L 3-17,,0,0,,0,1.0,3,1,0,0,0
136,2011,2011-11-27,11,32.007,IND,,CAR,L 19-27,,0,0,,0,0.0,2,1,0,0,0
137,2011,2011-12-04,12,32.014,IND,@,NWE,L 24-31,,0,0,,0,0.0,0,2,0,0,0
138,2011,2011-12-11,13,32.021,IND,@,BAL,L 10-24,,0,0,,0,0.0,1,1,0,0,0
139,2011,2011-12-18,14,32.028,IND,,TEN,W 27-13,,0,0,,0,0.0,1,1,0,0,0
140,2011,2011-12-22,15,32.032,IND,,HOU,W 19-16,*,0,0,,0,0.0,4,1,0,0,0
141,2011,2012-01-01,16,32.042,IND,@,JAX,L 13-19,,0,0,,0,0.0,1,0,0,0,0
