ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
134,2004,2004-12-12,13,31.348,OAK,@,ATL,L 10-35,*,14,28,50.00,166,0,1,53.6,1,1,5.93,4.32,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
135,2004,2004-12-19,14,31.355,OAK,,TEN,W 40-35,*,21,37,56.76,371,5,1,119.5,2,13,10.03,11.51,4,10,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
136,2004,2004-12-25,15,31.361,OAK,@,KAN,L 30-31,*,18,37,48.65,217,2,1,73.8,2,17,5.86,5.73,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
137,2004,2005-01-02,16,32.003,OAK,,JAX,L 6-13,*,15,39,38.46,142,0,3,17.3,2,8,3.64,0.18,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
138,2005,2005-09-08,1,32.252,OAK,@,NWE,L 20-30,*,18,39,46.15,265,3,0,94.5,2,19,6.79,8.33,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
139,2005,2005-09-18,2,32.262,OAK,,KAN,L 17-23,*,21,35,60.00,263,1,0,92.9,2,8,7.51,8.09,2,11,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
140,2005,2005-09-25,3,32.269,OAK,@,PHI,L 20-23,*,24,42,57.14,345,2,0,99.8,1,1,8.21,9.17,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
141,2005,2005-10-02,4,32.276,OAK,,DAL,W 19-13,*,13,23,56.52,218,0,0,88.7,3,14,9.48,9.48,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
142,2005,2005-10-16,5,32.290,OAK,,SDG,L 14-27,*,24,48,50.00,292,0,1,60.4,4,21,6.08,5.15,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
143,2005,2005-10-23,6,32.297,OAK,,BUF,W 38-17,*,19,27,70.37,261,1,0,113.3,2,7,9.67,10.41,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
144,2005,2005-10-30,7,32.304,OAK,@,TEN,W 34-25,*,17,29,58.62,238,3,1,105.2,2,6,8.21,8.72,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
145,2005,2005-11-06,8,32.311,OAK,@,KAN,L 23-27,*,21,40,52.50,175,2,1,70.3,1,13,4.38,4.25,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
146,2005,2005-11-13,9,32.318,OAK,,DEN,L 17-31,*,26,50,52.00,310,2,3,59.6,4,35,6.20,4.30,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
147,2005,2005-11-20,10,32.325,OAK,@,WAS,W 16-13,*,19,36,52.78,289,1,1,77.2,1,3,8.03,7.33,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
148,2005,2005-11-27,11,32.332,OAK,,MIA,L 21-33,*,21,37,56.76,226,0,2,52.3,7,41,6.11,3.68,2,23,11.50,1,0,0,0,,0,0.0%,,,1,6,0.0,,
149,2005,2005-12-04,12,32.339,OAK,@,SDG,L 10-34,*,22,40,55.00,236,1,1,70.4,3,26,5.90,5.28,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
150,2005,2005-12-18,14,32.353,OAK,,CLE,L 7-9,*,14,30,46.67,132,1,1,56.5,3,19,4.40,3.57,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
151,2005,2005-12-24,15,32.359,OAK,@,DEN,L 3-22,*,17,41,41.46,178,0,1,44.6,1,17,4.34,3.24,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
152,2005,2005-12-31,16,33.001,OAK,,NYG,L 21-30,*,26,48,54.17,331,3,0,96.8,3,31,6.90,8.15,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
153,2006,2006-09-10,1,33.254,TEN,,NYJ,L 16-23,*,17,38,44.74,223,0,2,41.9,2,8,5.87,3.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
154,2006,2006-09-17,2,33.261,TEN,@,SDG,L 7-40,*,6,19,31.58,57,0,2,1.3,0,0,3.00,-1.74,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
155,2006,2006-09-24,3,33.268,TEN,@,MIA,L 10-13,*,19,33,57.58,269,1,2,68.9,2,15,8.15,6.03,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
156,2006,2006-11-12,9,33.317,TEN,,BAL,L 26-27,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
157,2007,2007-09-09,1,34.253,TEN,@,JAX,W 13-10,,0,0,,0,0,0,,0,4,,,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
158,2007,2007-09-24,3,34.268,TEN,@,NOR,W 31-14,,4,4,100.00,22,0,0,89.6,0,0,5.50,5.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
159,2007,2007-10-14,5,34.288,TEN,@,TAM,L 10-13,,10,20,50.00,125,0,0,69.8,2,20,6.25,6.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
160,2007,2007-10-21,6,34.295,TEN,@,HOU,W 38-36,*,25,42,59.52,280,0,0,79.5,1,13,6.67,6.67,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
161,2007,2007-12-09,13,34.344,TEN,,SDG,L 17-23,,1,3,33.33,-2,0,0,42.4,1,5,-0.67,-0.67,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
162,2007,2007-12-30,16,35.000,TEN,@,IND,W 16-10,,10,13,76.92,106,0,0,100.2,0,0,8.15,8.15,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
163,2008,2008-09-07,1,35.252,TEN,,JAX,W 17-10,,2,2,100.00,65,0,0,118.7,0,0,32.50,32.50,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
164,2008,2008-09-14,2,35.259,TEN,@,CIN,W 24-7,*,14,21,66.67,128,1,0,98.9,1,10,6.10,7.05,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
165,2008,2008-09-21,3,35.266,TEN,,HOU,W 31-12,*,13,25,52.00,185,1,1,72.9,0,0,7.40,6.40,3,30,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
166,2008,2008-09-28,4,35.273,TEN,,MIN,W 30-17,*,18,35,51.43,199,0,0,68.6,0,0,5.69,5.69,6,2,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
167,2008,2008-10-05,5,35.280,TEN,@,BAL,W 13-10,*,17,32,53.13,163,1,2,52.0,0,0,5.09,2.91,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
168,2008,2008-10-19,6,35.294,TEN,@,KAN,W 34-10,*,11,18,61.11,123,0,0,81.5,0,0,6.83,6.83,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
169,2008,2008-10-27,7,35.302,TEN,,IND,W 31-21,*,24,37,64.86,193,0,0,77.9,0,0,5.22,5.22,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
170,2008,2008-11-02,8,35.308,TEN,,GNB,W 19-16,*,18,37,48.65,180,0,0,62.9,2,11,4.86,4.86,1,8,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
171,2008,2008-11-09,9,35.315,TEN,@,CHI,W 21-14,*,30,41,73.17,289,2,0,108.7,1,5,7.05,8.02,4,-1,-0.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
172,2008,2008-11-16,10,35.322,TEN,@,JAX,W 24-14,*,13,23,56.52,230,3,1,112.3,1,0,10.00,10.65,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
173,2008,2008-11-23,11,35.329,TEN,,NYJ,L 13-34,*,21,39,53.85,243,1,0,81.5,1,7,6.23,6.74,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
174,2008,2008-11-27,12,35.333,TEN,@,DET,W 47-10,*,11,18,61.11,127,0,0,82.4,1,17,7.06,7.06,1,12,12.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
175,2008,2008-12-07,13,35.343,TEN,,CLE,W 28-9,*,14,23,60.87,155,2,2,73.6,0,0,6.74,4.57,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
176,2008,2008-12-14,14,35.350,TEN,@,HOU,L 12-13,*,15,33,45.45,181,0,1,50.2,0,0,5.48,4.12,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
177,2008,2008-12-21,15,35.357,TEN,,PIT,W 31-14,*,20,29,68.97,215,1,0,101.9,1,10,7.41,8.10,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
178,2008,2008-12-28,16,35.364,TEN,@,IND,L 0-23,*,1,2,50.00,0,0,0,56.2,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
179,2009,2009-09-10,1,36.254,TEN,@,PIT,L 10-13,*,22,35,62.86,244,1,1,81.1,1,10,6.97,6.26,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
180,2009,2009-09-20,2,36.264,TEN,,HOU,L 31-34,*,21,33,63.64,216,2,1,90.0,2,7,6.55,6.39,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
181,2009,2009-09-27,3,36.271,TEN,@,NYJ,L 17-24,*,15,37,40.54,170,1,2,41.5,2,11,4.59,2.70,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
182,2009,2009-10-04,4,36.278,TEN,@,JAX,L 17-37,*,29,48,60.42,284,1,2,66.7,0,0,5.92,4.46,1,10,10.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
183,2009,2009-10-11,5,36.285,TEN,,IND,L 9-31,*,19,32,59.38,164,0,1,59.9,1,9,5.13,3.72,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
184,2009,2009-10-18,6,36.292,TEN,@,NWE,L 0-59,*,2,12,16.67,-7,0,1,4.9,0,0,-0.58,-4.33,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
185,2009,2009-12-13,13,36.348,TEN,,STL,W 47-7,,11,19,57.89,154,1,0,101.6,0,0,8.11,9.16,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
186,2010,2010-09-19,2,37.263,TEN,,PIT,L 11-19,,17,25,68.00,149,1,1,80.2,2,5,5.96,4.96,2,-1,-0.50,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
187,2010,2010-10-18,6,37.292,TEN,@,JAX,W 30-3,,11,16,68.75,110,1,0,108.9,0,0,6.88,8.13,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
188,2010,2010-10-24,7,37.298,TEN,,PHI,W 37-19,*,17,31,54.84,276,3,2,90.3,3,23,8.90,7.94,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
189,2010,2010-10-31,8,37.305,TEN,@,SDG,L 25-33,,8,15,53.33,52,0,0,61.0,0,0,3.47,3.47,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
190,2010,2010-11-14,9,37.319,TEN,@,MIA,L 17-29,*,9,20,45.00,51,0,0,52.1,0,0,2.55,2.55,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
191,2010,2010-12-05,12,37.340,TEN,,JAX,L 6-17,*,14,32,43.75,169,0,2,34.5,1,6,5.28,2.47,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
192,2010,2010-12-09,13,37.344,TEN,,IND,L 28-30,*,28,39,71.79,244,3,0,113.6,0,0,6.26,7.79,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
193,2010,2010-12-19,14,37.354,TEN,,HOU,W 31-17,*,14,24,58.33,237,2,1,102.3,3,25,9.88,9.67,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
194,2010,2010-12-26,15,37.361,TEN,@,KAN,L 14-34,*,14,37,37.84,235,2,2,55.6,3,22,6.35,5.00,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
195,2010,2011-01-02,16,38.003,TEN,@,IND,L 20-23,*,28,39,71.79,300,2,0,111.1,1,10,7.69,8.72,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
196,2011,2011-09-11,1,38.255,IND,@,HOU,L 7-34,*,16,31,51.61,197,1,0,82.3,3,25,6.35,7.00,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
197,2011,2011-09-18,2,38.262,IND,,CLE,L 19-27,*,19,38,50.00,191,1,1,62.5,2,15,5.03,4.37,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
198,2011,2011-09-25,3,38.269,IND,,PIT,L 20-23,*,13,29,44.83,93,0,0,52.8,0,0,3.21,3.21,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
