ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
200,1997,1997-11-30,13,37.035,NYJ,@,BUF,L 10-20,,0,0,,0,0,0,,0,0,0,,0,,,,7,318,45.43,0
201,1997,1997-12-07,14,37.042,NYJ,,IND,L 14-22,,0,0,,0,0,0,,0,0,0,,0,,,,7,318,45.43,0
202,1997,1997-12-14,15,37.049,NYJ,,TAM,W 31-0,,0,0,,0,0,0,,0,0,0,,0,,,,5,220,44.00,1
203,1997,1997-12-21,16,37.056,NYJ,@,DET,L 10-13,,0,0,,0,0,0,,0,0,0,,0,,,,6,236,39.33,0
204,1998,1998-09-13,2,37.322,NYJ,,BAL,L 10-24,,0,0,,0,0,0,,0,0,0,,0,0,,,5,227,45.40,0
205,1998,1998-09-20,3,37.329,NYJ,,IND,W 44-6,,0,0,,0,0,0,,0,0,0,,0,0,,,3,154,51.33,0
206,1998,1998-10-04,4,37.343,NYJ,,MIA,W 20-9,,0,0,,0,0,0,,0,0,0,,0,0,,,5,196,39.20,0
207,1998,1998-10-11,5,37.350,NYJ,@,STL,L 10-30,,0,0,,0,0,0,,0,0,0,,0,0,,,4,167,41.75,0
208,1998,1998-10-19,6,37.358,NYJ,@,NWE,W 24-14,,0,0,,0,0,0,,0,0,0,,0,0,,,3,117,39.00,0
209,1998,1998-10-25,7,37.364,NYJ,,ATL,W 28-3,,0,0,,0,0,0,,0,0,0,,0,0,,,5,164,32.80,0
210,1998,1998-11-01,8,38.006,NYJ,@,KAN,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,6,208,34.67,0
211,1999,1999-10-24,6,38.363,WAS,@,DAL,L 20-38,,0,0,,0,0,0,,0,0,0,,,,,,6,229,38.17,0
212,1999,1999-10-31,7,39.005,WAS,,CHI,W 48-22,,0,0,,0,0,0,,0,0,0,,,,,,3,133,44.33,0
