ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
73,2015,2015-11-22,10,27.018,DAL,@,MIA,W 24-14,,0,0,0.0,0,0
74,2015,2015-11-26,11,27.022,DAL,,CAR,L 14-33,,0,0,0.0,0,0
75,2015,2015-12-07,12,27.033,DAL,@,WAS,W 19-16,,0,0,0.0,0,0
76,2015,2015-12-13,13,27.039,DAL,@,GNB,L 7-28,,0,0,0.0,0,0
77,2015,2015-12-19,14,27.045,DAL,,NYJ,L 16-19,,0,0,0.0,0,0
78,2015,2015-12-27,15,27.053,DAL,@,BUF,L 6-16,,0,0,0.0,0,0
79,2015,2016-01-03,16,27.060,DAL,,WAS,L 23-34,,0,0,0.0,0,0
80,2016,2016-09-11,1,27.312,DAL,,NYG,L 19-20,,0,0,0.0,0,0
81,2016,2016-09-18,2,27.319,DAL,@,WAS,W 27-23,,0,0,0.0,1,0
82,2016,2016-09-25,3,27.326,DAL,,CHI,W 31-17,,0,0,0.0,0,0
83,2016,2016-10-02,4,27.333,DAL,@,SFO,W 24-17,,0,0,0.0,0,0
84,2016,2016-10-09,5,27.340,DAL,,CIN,W 28-14,,0,0,0.0,0,1
85,2016,2016-10-16,6,27.347,DAL,@,GNB,W 30-16,,0,0,0.0,0,0
86,2016,2016-10-30,7,27.361,DAL,,PHI,W 29-23,,0,0,0.0,0,0
87,2016,2016-11-06,8,28.002,DAL,@,CLE,W 35-10,,0,0,0.0,0,0
88,2016,2016-11-13,9,28.009,DAL,@,PIT,W 35-30,,0,0,0.0,0,0
89,2016,2016-11-20,10,28.016,DAL,,BAL,W 27-17,,0,0,0.0,0,0
90,2016,2016-11-24,11,28.020,DAL,,WAS,W 31-26,,0,0,0.0,0,0
91,2016,2016-12-01,12,28.027,DAL,@,MIN,W 17-15,,0,0,0.0,0,0
92,2016,2016-12-11,13,28.037,DAL,@,NYG,L 7-10,,0,0,0.0,0,0
93,2016,2016-12-18,14,28.044,DAL,,TAM,W 26-20,,0,0,0.0,0,0
94,2016,2016-12-26,15,28.052,DAL,,DET,W 42-21,,0,0,0.0,0,0
95,2016,2017-01-01,16,28.058,DAL,@,PHI,L 13-27,,0,0,0.0,4,1
96,2017,2017-10-22,7,28.352,CAR,@,CHI,L 3-17,,0,0,0.0,0,0
97,2017,2017-10-29,8,28.359,CAR,@,TAM,W 17-3,,0,0,0.0,0,0
98,2017,2017-12-10,13,29.036,CAR,,MIN,W 31-24,,0,0,0.0,0,0
99,2017,2017-12-17,14,29.043,CAR,,GNB,W 31-24,,0,0,0.0,0,0
100,2017,2017-12-24,15,29.050,CAR,,TAM,W 22-19,,0,0,0.0,0,0
101,2017,2017-12-31,16,29.057,CAR,@,ATL,L 10-22,,0,0,0.0,0,0
