ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
13,1952,1952-10-19,4,23.236,PIT,,WAS,L 24-28,16,76,4.75,0,2,14,7.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
14,1952,1952-10-26,5,23.243,PIT,@,CRD,W 34-28,6,50,8.33,0,5,68,13.60,0,1,1,100.00,30,0,0,118.7,0,0,30.00,30.00
15,1952,1952-11-02,6,23.250,PIT,@,WAS,W 24-23,6,46,7.67,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
16,1952,1952-11-09,7,23.257,PIT,,DET,L 6-31,3,-7,-2.33,0,0,0,,0,0,0,,0,0,,,,,,
17,1952,1952-11-16,8,23.264,PIT,@,CLE,L 28-29,5,9,1.80,0,5,126,25.20,2,2,4,50.00,74,0,0,95.8,0,0,18.50,18.50
18,1952,1952-11-23,9,23.271,PIT,,CRD,W 17-14,9,48,5.33,0,2,40,20.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
19,1952,1952-11-30,10,23.278,PIT,,NYG,W 63-7,5,-2,-0.40,0,1,42,42.00,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
20,1952,1952-12-07,11,23.285,PIT,@,SFO,W 24-7,3,27,9.00,0,0,0,,0,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00
21,1952,1952-12-14,12,23.292,PIT,@,RAM,L 14-28,5,28,5.60,0,2,12,6.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00
22,1953,1953-09-27,1,24.213,PIT,@,DET,L 21-38,2,3,1.50,0,1,11,11.00,0,0,0,,0,0,,,,,,
23,1953,1953-10-03,2,24.219,PIT,,NYG,W 24-14,6,11,1.83,0,1,11,11.00,0,0,0,,0,0,,,,,,
24,1953,1953-10-11,3,24.227,PIT,,CRD,W 31-28,5,10,2.00,0,1,19,19.00,1,0,0,,0,0,,,,,,
25,1953,1953-10-17,4,24.233,PIT,@,PHI,L 7-23,5,0,0.00,0,1,23,23.00,1,0,0,,0,0,,,,,,
26,1953,1953-11-01,6,24.248,PIT,,PHI,L 7-35,5,14,2.80,0,1,52,52.00,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
27,1953,1953-11-08,7,24.255,PIT,@,CLE,L 16-34,8,29,3.63,1,4,113,28.25,1,0,0,,0,0,,,,,,
28,1953,1953-11-15,8,24.262,PIT,@,NYG,W 14-10,6,22,3.67,0,4,26,6.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
29,1953,1953-11-22,9,24.269,PIT,,CLE,L 16-20,11,79,7.18,1,2,7,3.50,0,0,0,,0,0,,,,,,
30,1953,1953-11-29,10,24.276,PIT,,WAS,L 9-17,3,3,1.00,0,0,0,,0,0,0,,0,0,,,,,,
31,1953,1953-12-06,11,24.283,PIT,@,CRD,W 21-17,9,61,6.78,0,2,5,2.50,0,0,0,,0,0,,,,,,
32,1953,1953-12-13,12,24.290,PIT,@,WAS,W 14-13,5,28,5.60,0,0,0,,0,0,0,,0,0,,,,,,
33,1954,1954-09-26,1,25.212,PIT,@,GNB,W 21-20,10,28,2.80,0,7,79,11.29,1,0,0,,0,0,,,,,,
34,1954,1954-10-02,2,25.218,PIT,,WAS,W 37-7,4,19,4.75,0,5,81,16.20,0,0,0,,0,0,,,,,,
35,1954,1954-10-09,3,25.225,PIT,@,PHI,L 22-24,8,16,2.00,0,3,36,12.00,0,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00
36,1954,1954-10-17,4,25.233,PIT,,CLE,W 55-27,11,83,7.55,1,5,152,30.40,3,0,0,,0,0,,,,,,
37,1954,1954-10-23,5,25.239,PIT,,PHI,W 17-7,4,2,0.50,0,2,17,8.50,0,0,0,,0,0,,,,,,
38,1954,1954-10-31,6,25.247,PIT,@,CRD,L 14-17,7,7,1.00,0,7,83,11.86,0,0,0,,0,0,,,,,,
39,1954,1954-11-07,7,25.254,PIT,,NYG,L 6-30,11,37,3.36,0,4,54,13.50,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00
40,1954,1954-11-14,8,25.261,PIT,@,WAS,L 14-17,9,21,2.33,0,1,10,10.00,0,0,0,,0,0,,,,,,
41,1954,1954-11-20,9,25.267,PIT,,SFO,L 3-31,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,,,,
42,1954,1954-11-28,10,25.275,PIT,,CRD,W 20-17,5,-4,-0.80,1,5,60,12.00,1,0,0,,0,0,,,,,,
43,1954,1954-12-05,11,25.282,PIT,@,NYG,L 3-24,4,14,3.50,0,0,0,,0,0,0,,0,0,,,,,,
44,1954,1954-12-12,12,25.289,PIT,@,CLE,L 7-42,6,22,3.67,0,5,80,16.00,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
45,1955,1955-09-26,1,26.212,PIT,,CRD,W 14-7,4,18,4.50,0,3,80,26.67,1,0,0,,0,0,,,,,,
46,1955,1955-10-02,2,26.218,PIT,@,RAM,L 26-27,5,2,0.40,0,4,41,10.25,0,0,0,,0,0,,,,,,
47,1955,1955-10-09,3,26.225,PIT,,NYG,W 30-23,12,19,1.58,0,4,82,20.50,1,0,0,,0,0,,,,,,
48,1955,1955-10-15,4,26.231,PIT,,PHI,W 13-7,6,22,3.67,0,3,35,11.67,0,0,0,,0,0,,,,,,
49,1955,1955-10-23,5,26.239,PIT,@,NYG,W 19-17,6,28,4.67,1,5,73,14.60,0,0,0,,0,0,,,,,,
50,1955,1955-10-30,6,26.246,PIT,@,PHI,L 0-24,4,3,0.75,0,4,40,10.00,0,0,0,,0,0,,,,,,
51,1955,1955-11-05,7,26.252,PIT,@,CRD,L 13-27,4,45,11.25,0,6,156,26.00,1,0,0,,0,0,,,,,,
52,1955,1955-11-13,8,26.260,PIT,,DET,L 28-31,6,14,2.33,0,5,96,19.20,1,0,0,,0,0,,,,,,
53,1955,1955-11-20,9,26.267,PIT,@,CLE,L 14-41,3,24,8.00,0,1,12,12.00,0,0,0,,0,0,,,,,,
54,1955,1955-11-27,10,26.274,PIT,,WAS,L 14-23,3,0,0.00,0,4,84,21.00,1,0,0,,0,0,,,,,,
55,1955,1955-12-04,11,26.281,PIT,,CLE,L 7-30,2,11,5.50,0,1,15,15.00,0,0,0,,0,0,,,,,,
56,1955,1955-12-11,12,26.288,PIT,@,WAS,L 17-28,2,1,0.50,0,2,48,24.00,1,0,0,,0,0,,,,,,
57,1956,1956-10-06,2,27.223,PIT,,CLE,L 10-14,0,0,,0,5,61,12.20,0,0,0,,0,0,,,,,,
58,1956,1956-10-14,3,27.231,PIT,,PHI,L 21-35,0,0,,0,3,97,32.33,2,0,0,,0,0,,,,,,
59,1956,1956-10-28,5,27.245,PIT,@,CLE,W 24-16,0,0,,0,1,16,16.00,0,0,0,,0,0,,,,,,
60,1956,1956-11-04,6,27.252,PIT,,NYG,L 14-17,0,0,,0,5,73,14.60,0,0,0,,0,0,,,,,,
61,1956,1956-11-11,7,27.259,PIT,@,PHI,L 7-14,0,0,,0,4,57,14.25,0,0,0,,0,0,,,,,,
62,1956,1956-11-18,8,27.266,PIT,,CRD,W 14-7,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,,,,
63,1956,1956-11-25,9,27.273,PIT,@,CRD,L 27-38,0,0,,0,7,119,17.00,1,0,0,,0,0,,,,,,
64,1956,1956-12-02,10,27.280,PIT,,RAM,W 30-13,0,0,,0,2,19,9.50,1,0,0,,0,0,,,,,,
65,1956,1956-12-09,11,27.287,PIT,@,DET,L 7-45,1,-9,-9.00,0,1,7,7.00,0,0,0,,0,0,,,,,,
66,1956,1956-12-16,12,27.294,PIT,@,WAS,W 23-0,0,0,,0,3,91,30.33,1,0,0,,0,0,,,,,,
67,1957,1957-09-29,1,28.215,PIT,,WAS,W 28-7,0,0,,0,2,39,19.50,1,0,0,,0,0,,,,,,
68,1957,1957-10-05,2,28.221,PIT,,CLE,L 12-23,0,0,,0,1,17,17.00,0,0,0,,0,0,,,,,,
69,1957,1957-10-13,3,28.229,PIT,,CRD,W 29-20,2,8,4.00,0,2,24,12.00,0,0,0,,0,0,,,,,,
70,1957,1957-10-27,5,28.243,PIT,,PHI,W 6-0,0,0,,0,2,99,49.50,1,0,0,,0,0,,,,,,
71,1957,1957-11-03,6,28.250,PIT,@,BAL,W 19-13,0,0,,0,6,165,27.50,2,0,0,,0,0,,,,,,
72,1957,1957-11-10,7,28.257,PIT,@,CLE,L 0-24,1,-9,-9.00,0,2,25,12.50,0,0,0,,0,0,,,,,,
73,1958,1958-09-28,1,29.214,PIT,@,SFO,L 20-23,0,0,,0,1,10,10.00,1,0,0,,0,0,,,,,,
74,1958,1958-10-05,2,29.221,PIT,,CLE,L 12-45,0,0,,0,1,15,15.00,0,0,0,,0,0,,,,,,
75,1958,1958-10-12,3,29.228,PIT,,PHI,W 24-3,0,0,,0,2,23,11.50,0,0,0,,0,0,,,,,,
76,1958,1958-10-19,4,29.235,PIT,@,CLE,L 10-27,0,0,,0,2,72,36.00,1,0,0,,0,0,,,,,,
77,1958,1958-10-26,5,29.242,PIT,@,NYG,L 6-17,0,0,,0,2,41,20.50,0,0,0,,0,0,,,,,,
78,1958,1958-11-02,6,29.249,PIT,,WAS,W 24-16,0,0,,0,2,64,32.00,1,0,0,,0,0,,,,,,
79,1958,1958-11-09,7,29.256,PIT,@,PHI,W 31-24,0,0,,0,3,115,38.33,1,0,0,,0,0,,,,,,
80,1958,1958-11-16,8,29.263,PIT,,NYG,W 31-10,0,0,,0,4,98,24.50,0,0,0,,0,0,,,,,,
81,1958,1958-11-23,9,29.270,PIT,@,CRD,W 27-20,0,0,,0,4,45,11.25,0,0,0,,0,0,,,,,,
82,1958,1958-11-30,10,29.277,PIT,,CHI,W 24-10,1,4,4.00,0,0,0,,0,0,0,,0,0,,,,,,
83,1958,1958-12-07,11,29.284,PIT,@,WAS,T 14-14,1,14,14.00,0,2,11,5.50,0,0,0,,0,0,,,,,,
84,1958,1958-12-13,12,29.290,PIT,,CRD,W 38-21,2,6,3.00,0,2,31,15.50,0,0,0,,0,0,,,,,,
85,1959,1959-09-26,1,30.212,PIT,,CLE,W 17-7,0,0,,0,2,44,22.00,0,0,0,,0,0,,,,,,
86,1959,1959-10-04,2,30.220,PIT,,WAS,L 17-23,0,0,,0,4,71,17.75,0,0,0,,0,0,,,,,,
87,1959,1959-10-11,3,30.227,PIT,@,PHI,L 24-28,0,0,,0,3,21,7.00,0,0,0,,0,0,,,,,,
88,1959,1959-11-08,7,30.255,PIT,,DET,T 10-10,0,0,,0,1,22,22.00,0,0,0,,0,0,,,,,,
89,1959,1959-11-15,8,30.262,PIT,@,NYG,W 14-9,0,0,,0,2,29,14.50,0,0,0,,0,0,,,,,,
90,1959,1959-11-22,9,30.269,PIT,@,CLE,W 21-20,1,4,4.00,0,1,-5,-5.00,0,1,1,100.00,38,0,0,118.7,0,0,38.00,38.00
91,1960,1960-11-13,8,31.261,DAL,@,GNB,L 7-41,0,0,,0,3,44,14.67,0,0,0,,0,0,0,,0,0,,
