ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
44,1974,1974-10-06,4,26.282,DAL,,MIN,L 21-23,,,,,,,,,
45,1974,1974-10-13,5,26.289,DAL,@,STL,L 28-31,,,,,,,,,
46,1974,1974-10-20,6,26.296,DAL,,PHI,W 31-24,,,,,,,,,
47,1974,1974-10-27,7,26.303,DAL,@,NYG,W 21-7,0,0,,0,0,0,1,0,0
48,1974,1974-11-03,8,26.310,DAL,,STL,W 17-14,,,,,,,,,
49,1974,1974-11-10,9,26.317,DAL,,SFO,W 20-14,,,,,,,,,
50,1974,1974-11-17,10,26.324,DAL,@,WAS,L 21-28,,,,,,,,,
51,1974,1974-11-24,11,26.331,DAL,@,HOU,W 10-0,,,,,,,,,
52,1974,1974-11-28,12,26.335,DAL,,WAS,W 24-23,,,,,,,,,
53,1974,1974-12-14,14,26.351,DAL,@,OAK,L 23-27,,,,,,,,,
54,1975,1975-09-21,1,27.267,DAL,,RAM,W 18-7,,,,,,,,,
55,1975,1975-09-28,2,27.274,DAL,,STL,W 37-31,0,0,,0,0,0,1,3,0
56,1975,1975-10-06,3,27.282,DAL,@,DET,W 36-10,,,,,,,,,
57,1975,1975-10-12,4,27.288,DAL,@,NYG,W 13-7,0,0,,0,0,0,1,23,0
58,1975,1975-10-19,5,27.295,DAL,,GNB,L 17-19,0,0,,0,0,0,1,0,0
59,1975,1975-10-26,6,27.302,DAL,@,PHI,W 20-17,,,,,,,,,
60,1975,1975-11-02,7,27.309,DAL,@,WAS,L 24-30,0,0,,0,0,0,1,0,0
61,1975,1975-11-10,8,27.317,DAL,,KAN,L 31-34,,,,,,,,,
62,1975,1975-11-16,9,27.323,DAL,@,NWE,W 34-31,,,,,,,,,
63,1975,1975-11-23,10,27.330,DAL,,PHI,W 27-17,,,,,,,,,
64,1975,1975-11-30,11,27.337,DAL,,NYG,W 14-3,,,,,,,,,
65,1975,1975-12-07,12,27.344,DAL,@,STL,L 17-31,,,,,,,,,
66,1975,1975-12-13,13,27.350,DAL,,WAS,W 31-10,,,,,,,,,
67,1975,1975-12-21,14,27.358,DAL,@,NYJ,W 31-21,,,,,,,,,
68,1976,1976-09-12,1,28.259,DAL,,PHI,W 27-7,0,0,,0,0,0,1,22,0
69,1976,1976-09-19,2,28.266,DAL,@,NOR,W 24-6,,,,,,,,,
70,1976,1976-09-26,3,28.273,DAL,,BAL,W 30-27,,,,,,,,,
71,1976,1976-10-03,4,28.280,DAL,@,SEA,W 28-13,0,0,,0,0,0,1,17,0
72,1976,1976-10-10,5,28.287,DAL,@,NYG,W 24-14,,,,,,,,,
73,1976,1976-10-17,6,28.294,DAL,@,STL,L 17-21,,,,,,,,,
74,1976,1976-10-24,7,28.301,DAL,,CHI,W 31-21,,,,,,,,,
75,1976,1976-11-07,9,28.315,DAL,,NYG,W 9-3,,,,,,,,,
76,1976,1976-11-15,10,28.323,DAL,,BUF,W 17-10,,,,,,,,,
77,1976,1976-11-21,11,28.329,DAL,@,ATL,L 10-17,,,,,,,,,
78,1976,1976-11-25,12,28.333,DAL,,STL,W 19-14,,,,,,,,,
79,1976,1976-12-05,13,28.343,DAL,@,PHI,W 26-7,,,,,,,,,
80,1976,1976-12-12,14,28.350,DAL,,WAS,L 14-27,0,0,,0,0,0,2,10,0
81,1977,1977-09-25,2,29.271,DAL,,NYG,W 41-21,,,,,,,,,
82,1977,1977-10-02,3,29.278,DAL,,TAM,W 23-7,,,,,,,,,
83,1977,1977-10-09,4,29.285,DAL,@,STL,W 30-24,,,,,,,,,
84,1977,1977-10-16,5,29.292,DAL,,WAS,W 34-16,,,,,,,,,
85,1977,1977-10-23,6,29.299,DAL,@,PHI,W 16-10,0,0,,0,0,0,1,11,0
86,1977,1977-10-30,7,29.306,DAL,,DET,W 37-0,0,0,,0,0,0,1,21,0
87,1977,1977-11-06,8,29.313,DAL,@,NYG,W 24-10,,,,,,,,,
88,1977,1977-11-14,9,29.321,DAL,,STL,L 17-24,,,,,,,,,
89,1977,1977-11-20,10,29.327,DAL,@,PIT,L 13-28,,,,,,,,,
90,1977,1977-11-27,11,29.334,DAL,@,WAS,W 14-7,,,,,,,,,
91,1977,1977-12-04,12,29.341,DAL,,PHI,W 24-14,,,,,,,,,
92,1977,1977-12-12,13,29.349,DAL,@,SFO,W 42-35,,,,,,,,,
93,1977,1977-12-18,14,29.355,DAL,,DEN,W 14-6,,,,,,,,,
94,1978,1978-09-04,1,30.250,DAL,,BAL,W 38-0,,,,,,,,,
95,1978,1978-09-10,2,30.256,DAL,@,NYG,W 34-24,,,,,,,,,
96,1978,1978-09-17,3,30.263,DAL,@,RAM,L 14-27,,,,,,,,,
97,1978,1978-09-24,4,30.270,DAL,,STL,W 21-12,,,,,,,,,
98,1978,1978-10-02,5,30.278,DAL,@,WAS,L 5-9,,,,,,,,,
99,1978,1978-10-15,7,30.291,DAL,@,STL,W 24-21,,,,,,,,,
100,1978,1978-10-22,8,30.298,DAL,,PHI,W 14-7,,,,,,,,,
101,1978,1978-10-26,9,30.302,DAL,,MIN,L 10-21,,,,,,,,,
102,1978,1978-11-05,10,30.312,DAL,@,MIA,L 16-23,,,,,,,,,
103,1978,1978-11-12,11,30.319,DAL,@,GNB,W 42-14,,,,,,,,,
104,1978,1978-11-19,12,30.326,DAL,,NOR,W 27-7,,,,,,,,,
105,1978,1978-11-23,13,30.330,DAL,,WAS,W 37-10,,,,,,,,,
106,1978,1978-12-17,16,30.354,DAL,@,NYJ,W 30-7,,,,,,,,,
107,1979,1979-09-16,3,31.262,NWE,@,CIN,W 20-14,,,,,,,,,
108,1979,1979-09-23,4,31.269,NWE,,SDG,W 27-21,,,,,,,,,
109,1979,1979-10-01,5,31.277,NWE,@,GNB,L 14-27,,,,,,,,,
110,1979,1979-10-07,6,31.283,NWE,,DET,W 24-17,,,,,,,,,
111,1979,1979-10-14,7,31.290,NWE,@,CHI,W 27-7,,,,,,,,,
112,1979,1979-10-21,8,31.297,NWE,,MIA,W 28-13,,,,,,,,,
113,1979,1979-10-28,9,31.304,NWE,@,BAL,L 26-31,,,,,,,,,
114,1979,1979-11-11,11,31.318,NWE,@,DEN,L 10-45,,,,,,,,,
115,1979,1979-11-18,12,31.325,NWE,,BAL,W 50-21,,,,,,,,,
116,1979,1979-11-25,13,31.332,NWE,,BUF,L 13-16,,,,,,,,,
117,1979,1979-12-09,15,31.346,NWE,@,NYJ,L 26-27,1,18,18.00,0,0,0,0,0,0
118,1979,1979-12-16,16,31.353,NWE,,MIN,W 27-23,,,,,,,,,
