ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
48,2012,2012-09-05,1,28.099,NYG,,DAL,L 17-24,,0,0,,0,0.0,2,1,0,0,0
49,2012,2012-09-16,2,28.110,NYG,,TAM,W 41-34,,0,0,,0,0.0,2,0,0,0,0
50,2012,2012-09-20,3,28.114,NYG,@,CAR,W 36-7,,0,0,,0,0.0,0,0,0,0,0
51,2012,2012-09-30,4,28.124,NYG,@,PHI,L 17-19,,0,0,,0,0.0,1,0,0,0,0
52,2012,2012-10-07,5,28.131,NYG,,CLE,W 41-27,,,,,,,,,,,
53,2012,2012-10-14,6,28.138,NYG,@,SFO,W 26-3,,0,0,,0,0.0,0,0,0,0,0
54,2012,2012-10-21,7,28.145,NYG,,WAS,W 27-23,,,,,,,,,,,
55,2012,2012-10-28,8,28.152,NYG,@,DAL,W 29-24,,0,0,,0,0.0,0,0,0,0,0
56,2012,2012-11-04,9,28.159,NYG,,PIT,L 20-24,,0,0,,0,0.0,0,0,0,0,0
57,2012,2012-11-11,10,28.166,NYG,@,CIN,L 13-31,,0,0,,0,0.0,0,0,0,0,0
58,2012,2012-11-25,11,28.180,NYG,,GNB,W 38-10,,0,0,,0,0.0,0,0,0,0,0
59,2012,2012-12-03,12,28.188,NYG,@,WAS,L 16-17,,,,,,,,,,,
60,2012,2012-12-09,13,28.194,NYG,,NOR,W 52-27,,,,,,,,,,,
61,2012,2012-12-16,14,28.201,NYG,@,ATL,L 0-34,,,,,,,,,,,
62,2012,2012-12-23,15,28.208,NYG,@,BAL,L 14-33,,0,0,,0,0.0,0,0,0,0,0
63,2012,2012-12-30,16,28.215,NYG,,PHI,W 42-7,,0,0,,0,0.0,0,0,0,0,0
