ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
102,1977,1977-10-30,7,30.150,NOR,,RAM,W 27-26,,,,,,,
103,1977,1977-11-06,8,30.157,NOR,@,PHI,L 7-28,0,0,,0,1,2,0
104,1977,1977-11-13,9,30.164,NOR,,SFO,L 7-10,,,,,,,
105,1977,1977-11-20,10,30.171,NOR,,ATL,W 21-20,,,,,,,
106,1977,1977-11-27,11,30.178,NOR,@,SFO,L 17-20,,,,,,,
107,1977,1977-12-04,12,30.185,NOR,,NYJ,L 13-16,,,,,,,
108,1977,1977-12-11,13,30.192,NOR,,TAM,L 14-33,,,,,,,
109,1977,1977-12-18,14,30.199,NOR,@,ATL,L 7-35,,,,,,,
110,1978,1978-09-03,1,31.093,NOR,,MIN,W 31-24,,,,,,,
111,1978,1978-09-10,2,31.100,NOR,@,GNB,L 17-28,,,,,,,
112,1978,1978-09-17,3,31.107,NOR,,PHI,L 17-24,,,,,,,
113,1978,1978-09-24,4,31.114,NOR,@,CIN,W 20-18,,,,,,,
114,1978,1978-10-01,5,31.121,NOR,,RAM,L 20-26,,,,,,,
115,1978,1978-10-08,6,31.128,NOR,,CLE,L 16-24,0,0,,0,1,7,0
116,1978,1978-10-15,7,31.135,NOR,@,SFO,W 14-7,,,,,,,
117,1978,1978-10-22,8,31.142,NOR,@,RAM,W 10-3,,,,,,,
118,1978,1978-10-29,9,31.149,NOR,,NYG,W 28-17,,,,,,,
119,1978,1978-11-05,10,31.156,NOR,@,PIT,L 14-20,,,,,,,
120,1978,1978-11-12,11,31.163,NOR,,ATL,L 17-20,,,,,,,
121,1978,1978-11-19,12,31.170,NOR,@,DAL,L 7-27,,,,,,,
122,1978,1978-11-26,13,31.177,NOR,@,ATL,L 17-20,0,0,,0,1,4,0
123,1978,1978-12-03,14,31.184,NOR,,SFO,W 24-13,,,,,,,
124,1978,1978-12-10,15,31.191,NOR,,HOU,L 12-17,,,,,,,
125,1978,1978-12-17,16,31.198,NOR,@,TAM,W 17-10,,,,,,,
126,1979,1979-09-02,1,32.092,NOR,,ATL,L 34-40,,,,,,,
127,1979,1979-09-09,2,32.099,NOR,@,GNB,L 19-28,0,0,,0,1,8,0
128,1979,1979-09-16,3,32.106,NOR,,PHI,L 14-26,,,,,,,
129,1979,1979-09-23,4,32.113,NOR,@,SFO,W 30-21,,,,,,,
130,1979,1979-09-30,5,32.120,NOR,,NYG,W 24-14,0,0,,0,1,40,0
131,1979,1979-10-07,6,32.127,NOR,,RAM,L 17-35,0,0,,0,1,12,0
132,1979,1979-10-14,7,32.134,NOR,@,TAM,W 42-14,,,,,,,
133,1979,1979-10-21,8,32.141,NOR,,DET,W 17-7,,,,,,,
134,1979,1979-10-28,9,32.148,NOR,@,WAS,W 14-10,,,,,,,
135,1979,1979-11-04,10,32.155,NOR,@,DEN,L 3-10,0,0,,0,1,2,0
136,1979,1979-11-11,11,32.162,NOR,,SFO,W 31-20,,,,,,,
137,1979,1979-11-18,12,32.169,NOR,@,SEA,L 24-38,,,,,,,
138,1979,1979-11-25,13,32.176,NOR,@,ATL,W 37-6,,,,,,,
139,1979,1979-12-03,14,32.184,NOR,,OAK,L 35-42,,,,,,,
140,1979,1979-12-09,15,32.190,NOR,,SDG,L 0-35,,,,,,,
141,1979,1979-12-16,16,32.197,NOR,@,RAM,W 29-14,,,,,,,
