ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
45,1955,1955-10-23,5,29.319,CHI,@,SFO,W 34-23,17,45,2.65,0,3,13,4.33,0
46,1955,1955-10-30,6,29.326,CHI,@,RAM,W 31-20,8,33,4.13,0,0,0,,0
47,1955,1955-11-06,7,29.333,CHI,,GNB,W 52-31,4,22,5.50,0,0,0,,0
48,1955,1955-11-13,8,29.340,CHI,,RAM,W 24-3,9,69,7.67,0,1,9,9.00,0
49,1955,1955-11-20,9,29.347,CHI,@,DET,W 24-14,8,26,3.25,0,0,0,,0
50,1955,1955-11-27,10,29.354,CHI,@,CRD,L 14-53,1,2,2.00,0,2,63,31.50,1
51,1955,1955-12-04,11,29.361,CHI,,DET,W 21-20,5,6,1.20,0,1,0,0.00,0
52,1955,1955-12-11,12,30.003,CHI,,PHI,W 17-10,6,27,4.50,0,0,0,,0
53,1956,1956-09-30,1,30.297,CHI,@,BAL,L 21-28,0,0,,0,1,10,10.00,0
54,1956,1956-10-14,3,30.311,CHI,,SFO,W 31-7,3,31,10.33,0,0,0,,0
55,1956,1956-10-21,4,30.318,CHI,,BAL,W 58-27,2,4,2.00,0,2,25,12.50,0
56,1956,1956-10-28,5,30.325,CHI,@,SFO,W 38-21,4,-3,-0.75,0,0,0,,0
57,1956,1956-11-04,6,30.332,CHI,@,RAM,W 35-24,12,77,6.42,1,0,0,,0
58,1956,1956-11-11,7,30.339,CHI,,GNB,W 38-14,18,108,6.00,1,0,0,,0
59,1956,1956-11-18,8,30.346,CHI,,RAM,W 30-21,5,6,1.20,0,1,35,35.00,0
60,1956,1956-11-25,9,30.353,CHI,@,NYG,T 17-17,3,12,4.00,0,1,2,2.00,0
61,1956,1956-12-02,10,30.360,CHI,@,DET,L 10-42,3,11,3.67,0,2,13,6.50,0
62,1956,1956-12-09,11,31.001,CHI,,CRD,W 10-3,5,20,4.00,0,0,0,,0
63,1956,1956-12-16,12,31.008,CHI,,DET,W 38-21,1,6,6.00,0,0,0,,0
