ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
41,1966,1966-10-16,5,25.259,MIN,,RAM,W 35-7,4,84,21.00,1,1,6
42,1966,1966-10-23,6,25.266,MIN,@,BAL,L 17-20,3,87,29.00,0,0,0
43,1966,1966-10-30,7,25.273,MIN,,SFO,W 28-3,4,43,10.75,0,0,0
44,1966,1966-11-06,8,25.280,MIN,@,GNB,W 20-17,3,26,8.67,0,0,0
45,1966,1966-11-27,11,25.301,MIN,,GNB,L 16-28,2,29,14.50,0,0,0
46,1966,1966-12-04,12,25.308,MIN,,ATL,L 13-20,5,77,15.40,0,0,0
47,1966,1966-12-11,13,25.315,MIN,@,DET,W 28-16,5,99,19.80,1,1,6
48,1966,1966-12-18,14,25.322,MIN,@,CHI,L 28-41,6,71,11.83,0,0,0
49,1967,1967-09-17,1,26.230,MIN,,SFO,L 21-27,6,60,10.00,0,0,0
50,1967,1967-09-22,2,26.235,MIN,@,RAM,L 3-39,2,15,7.50,0,0,0
51,1967,1967-10-01,3,26.244,MIN,,CHI,L 7-17,3,26,8.67,0,0,0
52,1967,1967-10-08,4,26.251,MIN,,STL,L 24-34,1,6,6.00,0,0,0
53,1967,1967-10-22,6,26.265,MIN,,BAL,T 20-20,3,17,5.67,0,0,0
54,1967,1967-10-29,7,26.272,MIN,@,ATL,L 20-21,2,40,20.00,0,0,0
55,1967,1967-11-05,8,26.279,MIN,,NYG,W 27-24,1,9,9.00,0,0,0
56,1967,1967-11-12,9,26.286,MIN,,DET,T 10-10,1,24,24.00,0,0,0
57,1967,1967-11-19,10,26.293,MIN,@,CLE,L 10-14,1,11,11.00,0,0,0
58,1967,1967-11-26,11,26.300,MIN,@,PIT,W 41-27,2,16,8.00,0,0,0
59,1967,1967-12-17,14,26.321,MIN,@,DET,L 3-14,1,8,8.00,0,0,0
60,1968,1968-09-14,1,27.228,ATL,@,MIN,L 7-47,2,13,6.50,0,0,0
61,1968,1968-09-29,3,27.243,ATL,@,SFO,L 13-28,3,31,10.33,0,0,0
62,1968,1968-10-13,5,27.257,ATL,,NYG,W 24-21,2,41,20.50,0,0,0
63,1968,1968-10-27,7,27.271,ATL,@,CLE,L 7-30,3,45,15.00,0,0,0
64,1968,1968-11-17,10,27.292,ATL,@,CHI,W 16-13,3,94,31.33,0,0,0
65,1968,1968-11-24,11,27.299,ATL,@,STL,L 12-17,1,4,4.00,0,0,0
66,1968,1968-12-01,12,27.306,ATL,@,BAL,L 0-44,3,31,10.33,0,0,0
67,1968,1968-12-08,13,27.313,ATL,,DET,L 7-24,2,35,17.50,0,0,0
68,1968,1968-12-15,14,27.320,ATL,,SFO,L 12-14,1,11,11.00,0,0,0
69,1969,1969-09-21,1,28.234,ATL,,SFO,W 24-12,1,17,17.00,0,0,0
70,1969,1969-09-28,2,28.241,ATL,@,RAM,L 7-17,3,34,11.33,0,0,0
71,1969,1969-10-05,3,28.248,ATL,,BAL,L 14-21,4,60,15.00,0,0,0
72,1969,1969-10-12,4,28.255,ATL,,DAL,L 17-24,4,75,18.75,1,1,6
73,1969,1969-10-19,5,28.262,ATL,@,SFO,W 21-7,7,96,13.71,0,0,0
74,1969,1969-10-26,6,28.269,ATL,@,GNB,L 10-28,5,63,12.60,0,0,0
75,1969,1969-11-02,7,28.276,ATL,,RAM,L 6-38,6,113,18.83,0,0,0
76,1969,1969-11-09,8,28.283,ATL,@,DET,L 21-27,3,66,22.00,0,0,0
77,1969,1969-11-16,9,28.290,ATL,,CHI,W 48-31,2,52,26.00,2,2,12
78,1969,1969-11-23,10,28.297,ATL,@,WAS,L 20-27,1,8,8.00,0,0,0
79,1969,1969-11-30,11,28.304,ATL,@,BAL,L 6-13,3,101,33.67,0,0,0
80,1969,1969-12-07,12,28.311,ATL,,NOR,W 45-17,2,29,14.50,2,2,12
81,1969,1969-12-14,13,28.318,ATL,@,PHI,W 27-3,4,120,30.00,1,1,6
82,1970,1970-09-20,1,29.233,ATL,@,NOR,W 14-3,1,19,19.00,0,0,0
83,1970,1970-09-27,2,29.240,ATL,@,GNB,L 24-27,3,69,23.00,0,0,0
84,1970,1970-10-04,3,29.247,ATL,,SFO,W 21-20,6,99,16.50,0,0,0
85,1970,1970-10-11,4,29.254,ATL,@,DAL,L 0-13,1,12,12.00,0,0,0
86,1970,1970-10-18,5,29.261,ATL,@,DEN,L 10-24,1,17,17.00,0,0,0
87,1970,1970-10-25,6,29.268,ATL,,NOR,W 32-14,1,35,35.00,0,0,0
88,1970,1970-11-01,7,29.275,ATL,,CHI,L 14-23,2,31,15.50,0,0,0
89,1970,1970-11-08,8,29.282,ATL,@,RAM,T 10-10,1,11,11.00,0,0,0
90,1970,1970-11-15,9,29.289,ATL,@,PHI,T 13-13,1,12,12.00,0,0,0
91,1970,1970-11-22,10,29.296,ATL,,RAM,L 7-17,9,92,10.22,0,0,0
92,1970,1970-11-30,11,29.304,ATL,,MIA,L 7-20,2,33,16.50,0,0,0
93,1970,1970-12-06,12,29.310,ATL,@,SFO,L 20-24,3,21,7.00,0,0,0
94,1970,1970-12-13,13,29.317,ATL,,PIT,W 27-16,3,52,17.33,1,1,6
95,1970,1970-12-20,14,29.324,ATL,,MIN,L 7-37,5,41,8.20,0,0,0
