ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
173,1980,1980-12-14,15,34.343,NWE,,BUF,W 24-2,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
174,1980,1980-12-21,16,34.350,NWE,@,NOR,W 38-27,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
175,1981,1981-09-06,1,35.243,NWE,,BAL,L 28-29,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
176,1981,1981-09-13,2,35.250,NWE,@,PHI,L 3-13,1,34,34.00,0,1,-9,-9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
177,1981,1981-09-21,3,35.258,NWE,,DAL,L 21-35,3,48,16.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
178,1981,1981-09-27,4,35.264,NWE,@,PIT,L 21-27,5,126,25.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
179,1981,1981-10-04,5,35.271,NWE,,KAN,W 33-17,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
180,1981,1981-10-11,6,35.278,NWE,@,NYJ,L 24-28,6,95,15.83,0,1,-5,-5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
181,1981,1981-10-18,7,35.285,NWE,,HOU,W 38-10,3,24,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
182,1981,1981-10-25,8,35.292,NWE,@,WAS,L 22-24,4,83,20.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
183,1981,1981-11-01,9,35.299,NWE,@,OAK,L 17-27,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
184,1981,1981-11-08,10,35.306,NWE,,MIA,L 27-30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
185,1981,1981-11-15,11,35.313,NWE,,NYJ,L 6-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
186,1981,1981-11-22,12,35.320,NWE,@,BUF,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
187,1981,1981-11-29,13,35.327,NWE,,STL,L 20-27,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
188,1981,1981-12-06,14,35.334,NWE,@,MIA,L 14-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,
189,1981,1981-12-13,15,35.341,NWE,,BUF,L 10-19,5,47,9.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
190,1981,1981-12-20,16,35.348,NWE,@,BAL,L 21-23,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
191,1982,1983-01-03,9,36.362,MIN,,DAL,W 31-27,,,,,,,,,,,,,,,,,,,,,,,,,
192,1983,1983-09-04,1,37.241,SEA,@,KAN,L 13-17,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
193,1983,1983-09-11,2,37.248,SEA,@,NYJ,W 17-10,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
194,1983,1983-09-18,3,37.255,SEA,,SDG,W 34-31,0,0,,0,,,,,,,,,,,,,,,,,,,,,
195,1983,1983-09-25,4,37.262,SEA,,WAS,L 17-27,0,0,,0,,,,,,,,,,,,,,,,,,,,,
196,1983,1983-10-02,5,37.269,SEA,@,CLE,W 24-9,0,0,,0,,,,,,,,,,,,,,,,,,,,,
197,1983,1983-10-09,6,37.276,SEA,@,SDG,L 21-28,2,17,8.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
198,1983,1983-10-16,7,37.283,SEA,,RAI,W 38-36,0,0,,0,,,,,,,,,,,,,,,,,,,,,
199,1983,1983-10-30,9,37.297,SEA,@,RAI,W 34-21,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
200,1983,1983-11-06,10,37.304,SEA,,DEN,W 27-19,0,0,,0,,,,,,,,,,,,,,,,,,,,,
201,1983,1983-11-13,11,37.311,SEA,@,STL,L 28-33,0,0,,0,,,,,,,,,,,,,,,,,,,,,
202,1983,1983-11-20,12,37.318,SEA,@,DEN,L 27-38,0,0,,0,,,,,,,,,,,,,,,,,,,,,
203,1983,1983-11-27,13,37.325,SEA,,KAN,W 51-48,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
204,1983,1983-12-04,14,37.332,SEA,,DAL,L 10-35,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
205,1983,1983-12-11,15,37.339,SEA,@,NYG,W 17-12,0,0,,0,,,,,,,,,,,,,,,,,,,,,
206,1983,1983-12-18,16,37.346,SEA,,NWE,W 24-6,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
