ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
89,1976,1976-11-29,12,29.361,SFO,,MIN,W 20-16,,,,,,,,,
90,1976,1976-12-05,13,30.001,SFO,@,SDG,L 7-13,,,,,,,,,
91,1976,1976-12-12,14,30.008,SFO,@,NOR,W 27-7,,,,,,,,,
92,1977,1977-09-19,1,30.289,SFO,@,PIT,L 0-27,,,,,,,,,
93,1977,1977-09-25,2,30.295,SFO,,MIA,L 15-19,,,,,,,,,
94,1977,1977-10-02,3,30.302,SFO,@,RAM,L 14-34,,,,,,,,,
95,1977,1977-10-09,4,30.309,SFO,,ATL,L 0-7,,,,,,,,,
96,1977,1977-10-16,5,30.316,SFO,@,NYG,L 17-20,,,,,,,,,
97,1977,1977-10-23,6,30.323,SFO,,DET,W 28-7,,,,,,,,,
98,1977,1977-10-30,7,30.330,SFO,,TAM,W 20-10,0,0,,0,0,0,1,6,0
99,1977,1977-11-06,8,30.337,SFO,@,ATL,W 10-3,,,,,,,,,
100,1977,1977-11-13,9,30.344,SFO,@,NOR,W 10-7,,,,,,,,,
101,1977,1977-11-20,10,30.351,SFO,,RAM,L 10-23,,,,,,,,,
102,1977,1977-11-27,11,30.358,SFO,,NOR,W 20-17,,,,,,,,,
103,1977,1977-12-04,12,31.000,SFO,@,MIN,L 27-28,,,,,,,,,
104,1977,1977-12-12,13,31.008,SFO,,DAL,L 35-42,,,,,,,,,
105,1977,1977-12-18,14,31.014,SFO,@,GNB,L 14-16,,,,,,,,,
106,1978,1978-09-03,1,31.273,NOR,,MIN,W 31-24,,,,,,,,,
107,1978,1978-09-10,2,31.280,NOR,@,GNB,L 17-28,,,,,,,,,
108,1978,1978-09-17,3,31.287,NOR,,PHI,L 17-24,,,,,,,,,
109,1978,1978-09-24,4,31.294,NOR,@,CIN,W 20-18,,,,,,,,,
110,1978,1978-10-01,5,31.301,NOR,,RAM,L 20-26,,,,,,,,,
111,1978,1978-10-08,6,31.308,NOR,,CLE,L 16-24,,,,,,,,,
112,1978,1978-10-15,7,31.315,NOR,@,SFO,W 14-7,,,,,,,,,
113,1978,1978-10-22,8,31.322,NOR,@,RAM,W 10-3,,,,,,,,,
114,1978,1978-11-05,10,31.336,NOR,@,PIT,L 14-20,,,,,,,,,
115,1978,1978-11-12,11,31.343,NOR,,ATL,L 17-20,,,,,,,,,
116,1978,1978-11-19,12,31.350,NOR,@,DAL,L 7-27,,,,,,,,,
117,1978,1978-11-26,13,31.357,NOR,@,ATL,L 17-20,,,,,,,,,
118,1978,1978-12-03,14,31.364,NOR,,SFO,W 24-13,,,,,,,,,
119,1978,1978-12-10,15,32.006,NOR,,HOU,L 12-17,,,,,,,,,
120,1978,1978-12-17,16,32.013,NOR,@,TAM,W 17-10,,,,,,,,,
