ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
138,2008,2008-11-09,9,31.267,HOU,,BAL,L 13-41,,4,19,4.75,0,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,1,0
139,2008,2008-11-16,10,31.274,HOU,@,IND,L 27-33,,9,17,1.89,2,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,0,0
140,2008,2008-11-23,11,31.281,HOU,@,CLE,W 16-6,,13,39,3.00,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,1,0
141,2009,2009-11-01,7,32.258,GNB,,MIN,L 26-38,,2,1,0.50,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,7,141,20.14,0,0,0,0.0,0,0
142,2009,2009-11-08,8,32.265,GNB,@,TAM,L 28-38,,6,45,7.50,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,2,55,27.50,0,0,0,0.0,0,0
143,2009,2009-11-15,9,32.272,GNB,,DAL,W 17-7,,3,9,3.00,0,2,1,-4,-4.00,0,50.0%,-2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
144,2009,2009-12-07,12,32.294,GNB,,BAL,W 27-14,,5,23,4.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
145,2009,2009-12-13,13,32.300,GNB,@,CHI,W 21-14,,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
146,2009,2009-12-20,14,32.307,GNB,@,PIT,L 36-37,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
147,2009,2009-12-27,15,32.314,GNB,,SEA,W 48-10,,8,29,3.63,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
148,2009,2010-01-03,16,32.321,GNB,@,ARI,W 33-7,,12,42,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
