ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
58,1999,1999-09-19,2,25.206,KAN,,DEN,W 26-10,,0,0,0,,0,0.0%,,0,0,,0,2,52,26.00,0,2,10,5.00,0,0,0
59,1999,1999-09-26,3,25.213,KAN,,DET,W 31-21,,0,0,0,,0,0.0%,,0,0,,0,1,24,24.00,0,7,104,14.86,0,0,0
60,1999,1999-10-03,4,25.220,KAN,@,SDG,L 14-21,,0,0,0,,0,0.0%,,0,0,,0,3,66,22.00,0,3,67,22.33,0,0,0
61,1999,1999-10-10,5,25.227,KAN,,NWE,W 16-14,,0,0,0,,0,0.0%,,0,0,,0,3,57,19.00,0,2,9,4.50,0,0,0
62,1999,1999-10-21,6,25.238,KAN,@,BAL,W 35-8,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,4,28,7.00,0,0,0
63,1999,1999-11-14,9,25.262,KAN,@,TAM,L 10-17,,0,0,0,,0,0.0%,,0,0,,0,4,74,18.50,0,3,22,7.33,0,0,0
64,1999,1999-11-21,10,25.269,KAN,,SEA,L 19-31,,0,0,0,,0,0.0%,,0,0,,0,5,111,22.20,0,3,20,6.67,0,0,0
65,1999,1999-11-28,11,25.276,KAN,@,OAK,W 37-34,,0,0,0,,0,0.0%,,0,0,,0,5,98,19.60,0,5,34,6.80,0,0,0
66,1999,1999-12-05,12,25.283,KAN,@,DEN,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,3,55,18.33,0,7,139,19.86,1,1,6
67,1999,1999-12-12,13,25.290,KAN,,MIN,W 31-28,,0,0,0,,0,0.0%,,0,0,,0,3,49,16.33,0,2,26,13.00,0,0,0
68,1999,1999-12-18,14,25.296,KAN,,PIT,W 35-19,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,1,15,15.00,0,0,0
69,1999,1999-12-26,15,25.304,KAN,@,SEA,L 14-23,,0,0,0,,0,0.0%,,0,0,,0,6,113,18.83,0,5,30,6.00,0,0,0
70,1999,2000-01-02,16,25.311,KAN,,OAK,L 38-41,,0,0,0,,0,0.0%,,0,0,,0,3,62,20.67,0,5,116,23.20,1,1,6
71,2002,2002-09-08,1,28.195,SDG,@,CIN,W 34-6,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,33,11.00,0,0,0
72,2002,2002-09-15,2,28.202,SDG,,HOU,W 24-3,,0,0,0,,0,0.0%,,0,0,,0,2,43,21.50,0,5,0,0.00,0,0,0
73,2002,2002-09-22,3,28.209,SDG,@,ARI,W 23-15,,1,0,0,,0,0.0%,0.00,0,0,,0,2,54,27.00,0,2,22,11.00,0,0,0
74,2002,2002-09-29,4,28.216,SDG,,NWE,W 21-14,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
75,2002,2002-10-06,5,28.223,SDG,@,DEN,L 9-26,,0,0,0,,0,0.0%,,0,0,,0,1,13,13.00,0,2,4,2.00,0,0,0
76,2002,2002-10-13,6,28.230,SDG,,KAN,W 35-34,,0,0,0,,0,0.0%,,0,0,,0,4,114,28.50,0,3,14,4.67,0,0,0
77,2002,2002-11-03,8,28.251,SDG,,NYJ,L 13-44,,0,0,0,,0,0.0%,,0,0,,0,4,79,19.75,0,1,13,13.00,0,0,0
