ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
63,1994,1994-12-24,16,25.024,DAL,@,NYG,L 10-15,,,,,
64,1995,1995-09-04,1,25.278,DAL,@,NYG,W 35-0,,,,,
65,1995,1995-09-10,2,25.284,DAL,,DEN,W 31-21,0,0,1,18,0
66,1995,1995-09-17,3,25.291,DAL,@,MIN,W 23-17,,,,,
67,1995,1995-09-24,4,25.298,DAL,,ARI,W 34-20,0,0,1,0,0
68,1995,1995-10-01,5,25.305,DAL,@,WAS,L 23-27,,,,,
69,1995,1995-10-08,6,25.312,DAL,,GNB,W 34-24,,,,,
70,1995,1995-10-15,7,25.319,DAL,@,SDG,W 23-9,0,0,1,3,0
71,1995,1995-10-29,8,25.333,DAL,@,ATL,W 28-13,,,,,
72,1995,1995-11-06,9,25.341,DAL,,PHI,W 34-12,1,6,1,20,1
73,1995,1995-11-12,10,25.347,DAL,,SFO,L 20-38,,,,,
74,1995,1995-11-19,11,25.354,DAL,@,OAK,W 34-21,,,,,
75,1995,1995-11-23,12,25.358,DAL,,KAN,W 24-12,,,,,
76,1995,1995-12-03,13,26.003,DAL,,WAS,L 17-24,,,,,
77,1995,1995-12-10,14,26.010,DAL,@,PHI,L 17-20,1,6,1,65,1
78,1995,1995-12-17,15,26.017,DAL,,NYG,W 21-20,,,,,
79,1995,1995-12-25,16,26.025,DAL,@,ARI,W 37-13,0,0,1,18,0
80,1996,1996-09-01,1,26.276,ARI,@,IND,L 13-20,,,,,
81,1996,1996-09-15,3,26.290,OAK,,JAX,W 17-3,,,,,
82,1996,1996-09-22,4,26.297,OAK,,SDG,L 34-40,,,,,
83,1996,1996-10-06,6,26.311,OAK,@,NYJ,W 34-13,,,,,
84,1996,1996-10-13,7,26.318,OAK,,DET,W 37-21,0,0,1,4,0
85,1996,1996-10-21,8,26.326,OAK,@,SDG,W 23-14,,,,,
86,1996,1996-11-04,9,26.340,OAK,,DEN,L 21-22,,,,,
87,1996,1996-11-17,11,26.353,OAK,,MIN,L 13-16,,,,,
88,1997,1997-08-31,1,27.274,OAK,@,TEN,L 21-24,,,,,
89,1997,1997-09-08,2,27.282,OAK,,KAN,L 27-28,,,,,
90,1997,1997-09-21,4,27.295,OAK,@,NYJ,L 22-23,,,,,
91,1997,1997-10-05,6,27.309,OAK,,SDG,L 10-25,,,,,
92,1998,1998-12-06,13,29.006,DAL,@,NOR,L 3-22,,,,,
93,1998,1998-12-13,14,29.013,DAL,@,KAN,L 17-20,,,,,
94,1998,1998-12-20,15,29.020,DAL,,PHI,W 13-9,,,,,
95,1998,1998-12-27,16,29.027,DAL,,WAS,W 23-7,,,,,
