ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
76,2000,2000-10-22,7,29.075,IND,,NWE,W 30-23,,,,,,,,,
77,2000,2000-10-29,8,29.082,IND,,DET,W 30-18,*,,,,,,,,
78,2000,2000-11-05,9,29.089,IND,@,CHI,L 24-27,*,,,,,,,,
79,2000,2000-11-12,10,29.096,IND,,NYJ,W 23-15,*,,,,,,,,
80,2000,2000-11-19,11,29.103,IND,@,GNB,L 24-26,,,,,,,,,
81,2000,2000-11-26,12,29.110,IND,,MIA,L 14-17,,,,,,,,,
82,2000,2000-12-03,13,29.117,IND,@,NYJ,L 17-27,*,,,,,,,,
83,2000,2000-12-11,14,29.125,IND,,BUF,W 44-20,*,,,,,,,,
84,2000,2000-12-17,15,29.131,IND,@,MIA,W 20-13,*,,,,,,,,
85,2000,2000-12-24,16,29.138,IND,,MIN,W 31-10,*,,,,,,,,
86,2001,2001-09-09,1,30.032,IND,@,NYJ,W 45-24,*,,,,,,,,
87,2001,2001-09-23,2,30.046,IND,,BUF,W 42-26,*,0,0,,0,0.0,1,12,0
88,2001,2001-09-30,3,30.053,IND,@,NWE,L 13-44,*,,,,,,,,
89,2001,2001-10-14,4,30.067,IND,,OAK,L 18-23,*,,,,,,,,
90,2001,2001-10-21,5,30.074,IND,,NWE,L 17-38,*,,,,,,,,
91,2001,2001-10-25,6,30.078,IND,@,KAN,W 35-28,*,1,0,0.00,0,0.0,1,9,0
92,2001,2001-11-04,7,30.088,IND,@,BUF,W 30-14,*,,,,,,,,
93,2001,2001-11-11,8,30.095,IND,,MIA,L 24-27,*,,,,,,,,
94,2001,2001-11-18,9,30.102,IND,@,NOR,L 20-34,*,,,,,,,,
95,2001,2001-11-25,10,30.109,IND,,SFO,L 21-40,*,,,,,,,,
96,2001,2001-12-02,11,30.116,IND,@,BAL,L 27-39,*,,,,,,,,
97,2001,2001-12-10,12,30.124,IND,@,MIA,L 6-41,*,,,,,,,,
98,2001,2001-12-16,13,30.130,IND,,ATL,W 41-27,*,,,,,,,,
99,2001,2001-12-23,14,30.137,IND,,NYJ,L 28-29,*,,,,,,,,
100,2001,2001-12-30,15,30.144,IND,@,STL,L 17-42,*,,,,,,,,
101,2001,2002-01-06,16,30.151,IND,,DEN,W 29-10,*,,,,,,,,
102,2002,2002-09-08,1,31.031,STL,@,DEN,L 16-23,,,,,,,,,
103,2002,2002-09-15,2,31.038,STL,,NYG,L 21-26,,,,,,,,,
104,2002,2002-09-29,4,31.052,STL,,DAL,L 10-13,,,,,,,,,
105,2002,2002-10-06,5,31.059,STL,@,SFO,L 13-37,,,,,,,,,
106,2002,2002-10-13,6,31.066,STL,,OAK,W 28-13,*,,,,,,,,
107,2002,2002-11-03,8,31.087,STL,@,ARI,W 27-14,,,,,,,,,
108,2002,2002-11-10,9,31.094,STL,,SDG,W 28-24,,,,,,,,,
109,2002,2002-11-18,10,31.102,STL,,CHI,W 21-16,,,,,,,,,
110,2002,2002-11-24,11,31.108,STL,@,WAS,L 17-20,,,,,,,,,
111,2002,2002-12-01,12,31.115,STL,@,PHI,L 3-10,,,,,,,,,
112,2002,2002-12-08,13,31.122,STL,@,KAN,L 10-49,,,,,,,,,
113,2002,2002-12-15,14,31.129,STL,,ARI,W 30-28,,,,,,,,,
114,2002,2002-12-22,15,31.136,STL,@,SEA,L 10-30,,,,,,,,,
115,2002,2002-12-30,16,31.144,STL,,SFO,W 31-20,,,,,,,,,
