ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
28,1964,1964-09-13,1,25.334,CLE,@,WAS,W 27-13,11,37,3.36,1,2,51,25.50,0,0,0,,0,0,0,,0,1,6
29,1964,1964-09-20,2,25.341,CLE,,STL,T 33-33,5,19,3.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1964,1964-09-27,3,25.348,CLE,@,PHI,W 28-20,8,61,7.63,1,1,14,14.00,0,0,0,,0,0,0,,0,1,6
31,1964,1964-10-04,4,25.355,CLE,,DAL,W 27-6,5,20,4.00,0,5,47,9.40,1,0,0,,0,0,0,,0,1,6
32,1964,1964-10-10,5,25.361,CLE,,PIT,L 7-23,2,4,2.00,0,3,24,8.00,0,0,0,,0,0,0,,0,0,0
33,1964,1964-10-18,6,26.003,CLE,@,DAL,W 20-16,6,13,2.17,1,1,-5,-5.00,0,0,0,,0,0,0,,0,1,6
34,1964,1964-10-25,7,26.010,CLE,,NYG,W 42-20,7,28,4.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
35,1964,1964-11-01,8,26.017,CLE,@,PIT,W 30-17,17,86,5.06,2,2,19,9.50,0,0,0,,0,0,0,,0,2,12
36,1964,1964-11-08,9,26.024,CLE,,WAS,W 34-24,11,53,4.82,1,2,14,7.00,0,0,0,,0,0,0,,0,1,6
37,1964,1964-11-15,10,26.031,CLE,,DET,W 37-21,11,57,5.18,0,2,11,5.50,0,0,0,,0,0,0,,0,0,0
38,1964,1964-11-22,11,26.038,CLE,@,GNB,L 21-28,7,46,6.57,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
39,1964,1964-11-29,12,26.045,CLE,,PHI,W 38-24,8,24,3.00,0,1,17,17.00,0,0,0,,0,0,0,,0,0,0
40,1964,1964-12-06,13,26.052,CLE,@,STL,L 19-28,3,17,5.67,0,2,60,30.00,1,0,0,,0,0,0,,0,1,6
41,1964,1964-12-12,14,26.058,CLE,@,NYG,W 52-20,8,26,3.25,0,2,26,13.00,2,0,0,,0,0,0,,0,2,12
42,1965,1965-09-19,1,26.339,CLE,@,WAS,W 17-7,11,89,8.09,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0
43,1965,1965-09-26,2,26.346,CLE,,STL,L 13-49,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1965,1965-10-03,3,26.353,CLE,@,PHI,W 35-17,9,44,4.89,0,2,31,15.50,0,0,0,,0,0,0,,0,0,0
45,1965,1965-10-17,5,27.002,CLE,,DAL,W 23-17,10,15,1.50,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
46,1965,1965-10-24,6,27.009,CLE,@,NYG,W 38-14,15,35,2.33,1,4,54,13.50,0,1,4,4.00,0,0,0,,0,1,6
47,1965,1965-10-31,7,27.016,CLE,,MIN,L 17-27,4,-5,-1.25,1,1,-4,-4.00,0,0,0,,0,0,0,,0,1,6
48,1965,1965-11-07,8,27.023,CLE,,PHI,W 38-34,7,29,4.14,0,2,21,10.50,0,0,0,,0,0,0,,0,0,0
49,1965,1965-11-14,9,27.030,CLE,,NYG,W 34-21,11,62,5.64,0,7,160,22.86,1,0,0,,0,0,0,,0,1,6
50,1965,1965-11-21,10,27.037,CLE,@,DAL,W 24-17,8,28,3.50,0,2,23,11.50,0,0,0,,0,0,0,,0,0,0
51,1965,1965-11-28,11,27.044,CLE,@,PIT,W 42-21,13,57,4.38,0,0,0,,0,0,0,,0,0,0,,0,0,0
52,1965,1965-12-05,12,27.051,CLE,,WAS,W 24-16,8,43,5.38,0,0,0,,0,0,0,,0,0,0,,0,0,0
53,1965,1965-12-12,13,27.058,CLE,@,RAM,L 7-42,1,0,0.00,0,3,9,3.00,1,0,0,,0,0,0,,0,1,6
54,1965,1965-12-19,14,27.065,CLE,@,STL,W 27-24,11,32,2.91,0,2,6,3.00,0,0,0,,0,0,0,,0,0,0
55,1966,1966-09-11,1,27.331,CLE,@,WAS,W 38-14,11,88,8.00,1,3,5,1.67,0,0,0,,0,0,0,,0,1,6
56,1966,1966-09-18,2,27.338,CLE,,GNB,L 20-21,9,52,5.78,0,5,33,6.60,0,0,0,,0,0,0,,0,0,0
57,1966,1966-09-25,3,27.345,CLE,,STL,L 28-34,10,22,2.20,0,5,59,11.80,1,0,0,,0,0,0,,0,1,6
58,1966,1966-10-02,4,27.352,CLE,@,NYG,W 28-7,18,73,4.06,1,4,18,4.50,0,0,0,,0,0,0,,0,1,6
59,1966,1966-10-08,5,27.358,CLE,,PIT,W 41-10,16,103,6.44,0,2,27,13.50,0,0,0,,0,0,0,,0,0,0
60,1966,1966-10-23,6,28.008,CLE,,DAL,W 30-21,11,56,5.09,0,2,30,15.00,0,0,0,,0,0,0,,0,0,0
61,1966,1966-10-30,7,28.015,CLE,@,ATL,W 49-17,10,74,7.40,0,3,49,16.33,1,0,0,,0,0,0,,0,1,6
62,1966,1966-11-06,8,28.022,CLE,@,PIT,L 6-16,10,49,4.90,0,3,37,12.33,0,0,0,,0,0,0,,0,0,0
63,1966,1966-11-13,9,28.029,CLE,,PHI,W 27-7,13,73,5.62,1,2,12,6.00,0,0,0,,0,0,0,,0,1,6
64,1966,1966-11-20,10,28.036,CLE,,WAS,W 14-3,9,50,5.56,0,3,27,9.00,1,0,0,,0,0,0,,0,1,6
65,1966,1966-11-24,11,28.040,CLE,@,DAL,L 14-26,8,24,3.00,0,1,16,16.00,1,0,0,,0,0,0,,0,1,6
66,1966,1966-12-04,12,28.050,CLE,,NYG,W 49-40,4,5,1.25,0,4,68,17.00,1,0,0,,0,0,0,,0,1,6
67,1966,1966-12-11,13,28.057,CLE,@,PHI,L 21-33,10,61,6.10,0,4,54,13.50,0,0,0,,0,0,0,,0,0,0
68,1966,1966-12-17,14,28.063,CLE,@,STL,W 38-10,5,20,4.00,0,4,10,2.50,1,0,0,,0,0,0,,0,1,6
69,1967,1967-09-17,1,28.337,CLE,,DAL,L 14-21,8,4,0.50,0,7,85,12.14,0,0,0,,0,0,0,,0,0,0
70,1967,1967-09-24,2,28.344,CLE,@,DET,L 14-31,8,50,6.25,0,1,1,1.00,0,0,0,,0,0,0,,0,0,0
71,1967,1967-10-01,3,28.351,CLE,@,NOR,W 42-7,17,46,2.71,1,4,66,16.50,1,0,0,,0,0,0,,0,2,12
72,1967,1967-10-07,4,28.357,CLE,,PIT,W 21-10,11,108,9.82,0,2,25,12.50,1,0,0,,0,0,0,,0,1,6
73,1967,1967-10-15,5,29.000,CLE,,STL,W 20-16,12,38,3.17,0,2,33,16.50,0,0,0,,0,0,0,,0,0,0
74,1967,1967-10-22,6,29.007,CLE,,CHI,W 24-0,18,86,4.78,0,5,39,7.80,0,0,0,,0,0,0,,0,0,0
75,1967,1967-10-29,7,29.014,CLE,@,NYG,L 34-38,9,13,1.44,0,2,36,18.00,0,0,0,,0,0,0,,0,0,0
76,1967,1967-11-05,8,29.021,CLE,@,PIT,W 34-14,12,83,6.92,1,4,25,6.25,0,0,0,,0,0,0,,0,1,6
77,1967,1967-11-12,9,29.028,CLE,@,GNB,L 7-55,4,74,18.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
78,1967,1967-11-19,10,29.035,CLE,,MIN,W 14-10,13,78,6.00,0,4,25,6.25,0,0,0,,0,0,0,,0,0,0
79,1967,1967-11-26,11,29.042,CLE,,WAS,W 42-37,13,41,3.15,1,2,24,12.00,0,0,0,,0,0,0,,0,1,6
80,1967,1967-12-03,12,29.049,CLE,,NYG,W 24-14,8,41,5.13,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
81,1967,1967-12-10,13,29.056,CLE,@,STL,W 20-16,12,48,4.00,0,5,3,0.60,0,0,0,,0,0,0,,0,0,0
82,1968,1968-10-20,6,30.005,CLE,@,BAL,W 30-20,5,12,2.40,0,2,11,5.50,0,0,0,,0,0,0,,0,0,0
83,1968,1968-10-27,7,30.012,CLE,,ATL,W 30-7,9,45,5.00,0,2,0,0.00,0,0,0,,0,0,0,,0,0,0
84,1968,1968-11-10,9,30.026,CLE,,NOR,W 35-17,4,10,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
85,1968,1968-11-17,10,30.033,CLE,@,PIT,W 45-24,9,16,1.78,0,5,84,16.80,2,0,0,,0,0,0,,0,2,12
86,1968,1968-11-24,11,30.040,CLE,,PHI,W 47-13,5,25,5.00,0,3,24,8.00,0,0,0,,0,0,0,,0,0,0
87,1968,1968-12-01,12,30.047,CLE,,NYG,W 45-10,6,34,5.67,0,2,8,4.00,0,0,0,,0,0,0,,0,0,0
88,1968,1968-12-08,13,30.054,CLE,@,WAS,W 24-21,3,10,3.33,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
