ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
28,1957,1957-10-27,5,27.210,BAL,,GNB,L 21-24,3,59,19.67,0,0,
29,1957,1957-11-03,6,27.217,BAL,,PIT,L 13-19,1,15,15.00,0,0,
30,1957,1957-11-10,7,27.224,BAL,@,WAS,W 21-17,1,1,1.00,0,0,
31,1957,1957-11-17,8,27.231,BAL,@,CHI,W 29-14,1,66,66.00,1,1,
32,1957,1957-12-01,10,27.245,BAL,,RAM,W 31-14,4,60,15.00,0,0,
33,1957,1957-12-08,11,27.252,BAL,@,SFO,L 13-17,5,75,15.00,0,0,
34,1958,1958-09-28,1,28.181,BAL,,DET,W 28-15,2,41,20.50,0,0,
35,1958,1958-10-04,2,28.187,BAL,,CHI,W 51-38,2,8,4.00,1,1,
36,1958,1958-10-12,3,28.195,BAL,@,GNB,W 24-17,3,68,22.67,1,1,
37,1958,1958-10-19,4,28.202,BAL,@,DET,W 40-14,5,99,19.80,1,1,
38,1958,1958-11-02,6,28.216,BAL,,GNB,W 56-0,1,17,17.00,1,1,
39,1958,1958-11-09,7,28.223,BAL,@,NYG,L 21-24,1,9,9.00,0,0,
40,1958,1958-11-16,8,28.230,BAL,@,CHI,W 17-0,3,54,18.00,0,0,
41,1958,1958-11-23,9,28.237,BAL,,RAM,W 34-7,2,17,8.50,1,1,
42,1958,1958-11-30,10,28.244,BAL,,SFO,W 35-27,3,77,25.67,0,0,
43,1958,1958-12-06,11,28.250,BAL,@,RAM,L 28-30,3,47,15.67,1,1,
44,1958,1958-12-14,12,28.258,BAL,@,SFO,L 12-21,3,67,22.33,1,1,
45,1959,1959-09-27,1,29.180,BAL,,DET,W 21-9,4,89,22.25,1,1,
46,1959,1959-10-03,2,29.186,BAL,,CHI,L 21-26,3,32,10.67,2,2,
47,1959,1959-10-11,3,29.194,BAL,@,DET,W 31-24,3,64,21.33,1,1,
48,1959,1959-10-18,4,29.201,BAL,@,CHI,W 21-7,5,70,14.00,0,0,
49,1959,1959-10-25,5,29.208,BAL,,GNB,W 38-21,2,25,12.50,0,0,
50,1959,1959-11-01,6,29.215,BAL,,CLE,L 31-38,4,84,21.00,1,1,
51,1959,1959-11-08,7,29.222,BAL,@,WAS,L 24-27,6,103,17.17,2,2,
52,1959,1959-11-15,8,29.229,BAL,@,GNB,W 28-24,6,97,16.17,1,1,
53,1959,1959-11-22,9,29.236,BAL,,SFO,W 45-14,1,9,9.00,0,0,
54,1959,1959-11-29,10,29.243,BAL,,RAM,W 35-21,1,15,15.00,0,0,
55,1959,1959-12-05,11,29.249,BAL,@,SFO,W 34-14,6,75,12.50,0,0,
56,1959,1959-12-12,12,29.256,BAL,@,RAM,W 45-26,3,36,12.00,0,0,
57,1960,1960-10-02,2,30.185,BAL,,CHI,W 42-7,2,38,19.00,1,1,6
58,1960,1960-10-09,3,30.192,BAL,@,GNB,L 21-35,4,61,15.25,0,0,0
59,1960,1960-10-23,5,30.206,BAL,@,DET,L 17-30,1,3,3.00,1,1,6
60,1960,1960-11-13,8,30.227,BAL,@,CHI,W 24-20,3,52,17.33,0,0,0
61,1960,1960-11-27,9,30.241,BAL,,SFO,L 22-30,1,30,30.00,0,0,0
62,1960,1960-12-04,10,30.248,BAL,,DET,L 15-20,2,27,13.50,0,0,0
63,1960,1960-12-11,11,30.255,BAL,@,RAM,L 3-10,2,28,14.00,0,0,0
64,1960,1960-12-18,12,30.262,BAL,@,SFO,L 10-34,3,32,10.67,0,0,0
65,1961,1961-09-17,1,31.170,BAL,,RAM,W 27-24,1,17,17.00,0,0,0
66,1961,1961-10-01,3,31.184,BAL,,MIN,W 34-33,2,31,15.50,0,0,0
67,1961,1961-10-15,5,31.198,BAL,@,CHI,L 10-24,4,112,28.00,0,0,0
68,1961,1961-10-29,7,31.212,BAL,,CHI,L 20-21,1,14,14.00,0,0,0
69,1961,1961-11-19,10,31.233,BAL,,STL,W 16-0,2,34,17.00,0,0,0
70,1961,1961-11-26,11,31.240,BAL,@,WAS,W 27-6,3,31,10.33,1,1,6
71,1961,1961-12-09,13,31.253,BAL,@,RAM,L 17-34,3,69,23.00,0,0,0
72,1961,1961-12-16,14,31.260,BAL,@,SFO,W 27-24,4,62,15.50,1,1,6
