ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
49,1990,1990-12-23,15,26.307,SFO,,NOR,L 10-13,1,1,100.0,1,2,50.0,0,4
50,1990,1990-12-30,16,26.314,SFO,@,MIN,W 20-17,2,2,100.0,2,2,100.0,0,8
51,1991,1991-09-02,1,27.195,SFO,@,NYG,L 14-16,2,2,100.0,,,,0,2
52,1991,1991-09-08,2,27.201,SFO,,SDG,W 34-14,4,4,100.0,2,4,50.0,0,10
53,1991,1991-09-15,3,27.208,SFO,@,MIN,L 14-17,2,2,100.0,,1,0.0,0,2
54,1991,1991-09-22,4,27.215,SFO,,RAM,W 27-10,3,3,100.0,2,3,66.7,0,9
55,1991,1991-09-29,5,27.222,SFO,@,RAI,L 6-12,,,,2,2,100.0,0,6
56,1991,1991-10-13,6,27.236,SFO,,ATL,L 34-39,4,5,80.0,,,,0,4
57,1991,1991-10-20,7,27.243,SFO,,DET,W 35-3,5,5,100.0,,1,0.0,0,5
58,1991,1991-10-27,8,27.250,SFO,@,PHI,W 23-7,2,2,100.0,3,3,100.0,0,11
59,1991,1991-11-03,9,27.257,SFO,@,ATL,L 14-17,2,2,100.0,,4,0.0,0,2
60,1991,1991-11-10,10,27.264,SFO,@,NOR,L 3-10,,,,1,2,50.0,0,3
61,1991,1991-11-17,11,27.271,SFO,,PHO,W 14-10,2,2,100.0,,1,0.0,0,2
62,1991,1991-11-25,12,27.279,SFO,@,RAM,W 33-10,4,4,100.0,1,2,50.0,0,7
63,1991,1991-12-01,13,27.285,SFO,,NOR,W 38-24,5,5,100.0,1,1,100.0,0,8
64,1991,1991-12-08,14,27.292,SFO,@,SEA,W 24-22,3,3,100.0,1,1,100.0,0,6
65,1991,1991-12-14,15,27.298,SFO,,KAN,W 28-14,4,4,100.0,,2,0.0,0,4
66,1991,1991-12-23,16,27.307,SFO,,CHI,W 52-14,7,7,100.0,1,1,100.0,0,10
67,1992,1992-09-06,1,28.200,SFO,@,NYG,W 31-14,4,4,100.0,1,2,50.0,0,7
68,1992,1992-09-13,2,28.207,SFO,,BUF,L 31-34,4,4,100.0,1,3,33.3,0,7
69,1992,1992-09-20,3,28.214,SFO,@,NYJ,W 31-14,4,4,100.0,1,2,50.0,0,7
70,1992,1992-09-27,4,28.221,SFO,@,NOR,W 16-10,1,1,100.0,3,3,100.0,0,10
71,1992,1992-10-04,5,28.228,SFO,,RAM,W 27-24,3,3,100.0,2,2,100.0,0,9
72,1992,1992-10-11,6,28.235,SFO,@,NWE,W 24-12,3,3,100.0,1,2,50.0,0,6
73,1992,1992-10-18,7,28.242,SFO,,ATL,W 56-17,8,8,100.0,,,,0,8
74,1992,1992-11-01,8,28.256,SFO,@,PHO,L 14-24,2,2,100.0,,,,0,2
75,1992,1992-11-09,9,28.264,SFO,@,ATL,W 41-3,5,5,100.0,2,2,100.0,0,11
76,1992,1992-11-15,10,28.270,SFO,,NOR,W 21-20,3,3,100.0,,1,0.0,0,3
77,1992,1992-11-22,11,28.277,SFO,@,RAM,W 27-10,3,3,100.0,2,2,100.0,0,9
78,1992,1992-11-29,12,28.284,SFO,,PHI,W 20-14,2,2,100.0,2,3,66.7,0,8
79,1992,1992-12-06,13,28.291,SFO,,MIA,W 27-3,3,4,75.0,,1,0.0,0,3
80,1992,1992-12-13,14,28.298,SFO,@,MIN,W 20-17,2,2,100.0,2,2,100.0,0,8
81,1992,1992-12-19,15,28.304,SFO,,TAM,W 21-14,3,3,100.0,,,,0,3
82,1992,1992-12-28,16,28.313,SFO,,DET,W 24-6,3,3,100.0,1,2,50.0,0,6
83,1993,1993-09-05,1,29.198,SFO,@,PIT,W 24-13,3,3,100.0,1,3,33.3,0,6
84,1993,1993-09-13,2,29.206,SFO,@,CLE,L 13-23,1,1,100.0,2,3,66.7,0,7
85,1993,1993-09-19,3,29.212,SFO,,ATL,W 37-30,4,5,80.0,1,1,100.0,0,7
86,1993,1993-09-26,4,29.219,SFO,@,NOR,L 13-16,1,1,100.0,2,2,100.0,0,7
87,1993,1993-10-03,5,29.226,SFO,,MIN,W 38-19,5,5,100.0,1,1,100.0,0,8
88,1993,1993-10-17,6,29.240,SFO,@,DAL,L 17-26,2,2,100.0,1,1,100.0,0,5
89,1993,1993-10-24,7,29.247,SFO,,PHO,W 28-14,4,4,100.0,,,,0,4
90,1993,1993-10-31,8,29.254,SFO,,RAM,W 40-17,4,5,80.0,2,2,100.0,0,10
91,1993,1993-11-14,9,29.268,SFO,@,TAM,W 45-21,6,6,100.0,1,1,100.0,0,9
92,1993,1993-11-22,10,29.276,SFO,,NOR,W 42-7,6,6,100.0,,2,0.0,0,6
93,1993,1993-11-28,11,29.282,SFO,@,RAM,W 35-10,5,5,100.0,,1,0.0,0,5
94,1993,1993-12-05,12,29.289,SFO,,CIN,W 21-8,3,3,100.0,,,,0,3
95,1993,1993-12-11,13,29.295,SFO,@,ATL,L 24-27,3,3,100.0,1,1,100.0,0,6
96,1993,1993-12-19,14,29.303,SFO,@,DET,W 55-17,7,7,100.0,2,2,100.0,0,13
97,1993,1993-12-25,15,29.309,SFO,,HOU,L 7-10,1,1,100.0,,2,0.0,0,1
98,1993,1994-01-03,16,29.318,SFO,,PHI,L 34-37,4,4,100.0,2,4,50.0,0,10
99,1995,1995-09-03,1,31.196,IND,,CIN,L 21-24,1,1,100.0,2,3,66.7,0,7
100,1995,1995-09-10,2,31.203,IND,@,NYJ,W 27-24,3,3,100.0,2,4,50.0,0,9
101,1995,1995-09-17,3,31.210,IND,@,BUF,L 14-20,2,2,100.0,,1,0.0,0,2
102,1995,1995-10-01,4,31.224,IND,,STL,W 21-18,3,3,100.0,,1,0.0,0,3
