ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
71,1986,1986-12-07,14,27.217,IND,@,ATL,W 28-23,0,0,,0,0,0,,0,0,0,,,,,,5,180,36.00,0
72,1986,1986-12-14,15,27.224,IND,,BUF,W 24-14,0,0,,0,0,0,,0,0,0,,,,,,4,196,49.00,0
73,1986,1986-12-21,16,27.231,IND,@,RAI,W 30-24,0,0,,0,0,0,,0,0,0,,,,,,4,203,50.75,0
74,1987,1987-09-13,1,28.132,IND,,CIN,L 21-23,0,0,,0,0,0,,0,0,0,,,,,,4,209,52.25,0
75,1987,1987-09-20,2,28.139,IND,,MIA,L 10-23,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,0
76,1987,1987-10-25,6,28.174,IND,,NWE,W 30-16,0,0,,0,0,0,,0,0,0,,,,,,5,223,44.60,0
77,1987,1987-11-01,7,28.181,IND,@,NYJ,W 19-14,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
78,1987,1987-11-08,8,28.188,IND,,SDG,L 13-16,0,0,,0,0,0,,0,0,0,,,,,,3,102,34.00,0
79,1987,1987-11-15,9,28.195,IND,@,MIA,W 40-21,0,0,,0,0,0,,0,0,0,,,,,,3,107,35.67,0
80,1987,1987-11-22,10,28.202,IND,@,NWE,L 0-24,0,0,,0,0,0,,0,0,0,,,,,,4,174,43.50,2
81,1987,1987-11-29,11,28.209,IND,,HOU,W 51-27,0,0,,0,0,0,,0,0,0,,,,,,5,169,33.80,0
82,1987,1987-12-06,12,28.216,IND,@,CLE,W 9-7,0,0,,0,0,0,,0,0,0,,,,,,8,271,33.88,0
83,1987,1987-12-13,13,28.223,IND,,BUF,L 3-27,0,0,,0,0,0,,0,0,0,,,,,,8,327,40.88,0
84,1987,1987-12-20,14,28.230,IND,@,SDG,W 20-7,0,0,,0,0,0,,0,0,0,,,,,,9,377,41.89,0
85,1987,1987-12-27,15,28.237,IND,,TAM,W 24-6,0,0,,0,0,0,,0,0,0,,,,,,5,211,42.20,0
86,1988,1988-09-04,1,29.123,IND,,HOU,L 14-17,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
87,1988,1988-09-11,2,29.130,IND,,CHI,L 13-17,0,0,,0,0,0,,0,0,0,,,,,,5,251,50.20,0
88,1988,1988-09-19,3,29.138,IND,@,CLE,L 17-23,0,0,,0,0,0,,0,0,0,,,,,,3,124,41.33,0
89,1988,1988-09-25,4,29.144,IND,,MIA,W 15-13,0,0,,0,0,0,,0,0,0,,,,,,2,119,59.50,0
90,1988,1988-10-02,5,29.151,IND,@,NWE,L 17-21,0,0,,0,0,0,,0,0,0,,,,,,10,456,45.60,0
91,1988,1988-10-09,6,29.158,IND,@,BUF,L 23-34,0,0,,0,0,0,,0,0,0,,,,,,3,114,38.00,0
92,1988,1988-10-16,7,29.165,IND,,TAM,W 35-31,0,0,,0,0,0,,0,0,0,,,,,,3,116,38.67,0
93,1988,1988-10-23,8,29.172,IND,@,SDG,W 16-0,0,0,,0,0,0,,0,0,0,,,,,,2,90,45.00,0
94,1988,1988-10-31,9,29.180,IND,,DEN,W 55-23,0,0,,0,0,0,,0,0,0,,,,,,1,43,43.00,0
95,1988,1988-11-06,10,29.186,IND,,NYJ,W 38-14,0,0,,0,0,0,,0,0,0,,,,,,2,80,40.00,0
96,1988,1988-11-13,11,29.193,IND,@,GNB,W 20-13,0,0,,0,0,0,,0,0,0,,,,,,5,159,31.80,0
97,1988,1988-11-20,12,29.200,IND,@,MIN,L 3-12,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
98,1988,1988-11-27,13,29.207,IND,,NWE,W 24-21,0,0,,0,0,0,,0,0,0,,,,,,5,249,49.80,0
99,1988,1988-12-04,14,29.214,IND,@,MIA,W 31-28,0,0,,0,0,0,,0,0,0,,,,,,2,106,53.00,0
100,1988,1988-12-10,15,29.220,IND,@,NYJ,L 16-34,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,0
101,1988,1988-12-18,16,29.228,IND,,BUF,W 17-14,0,0,,0,0,0,,0,0,0,,,,,,5,227,45.40,0
102,1989,1989-09-10,1,30.129,IND,,SFO,L 24-30,0,0,,0,0,0,,0,0,0,,,,,,3,134,44.67,0
103,1989,1989-09-17,2,30.136,IND,@,RAM,L 17-31,0,0,,0,0,0,,0,0,0,,,,,,3,136,45.33,0
104,1989,1989-09-24,3,30.143,IND,,ATL,W 13-9,1,-11,-11.00,0,0,0,,0,0,0,,,,,,5,219,43.80,0
105,1989,1989-10-01,4,30.150,IND,@,NYJ,W 17-10,0,0,,0,0,0,,0,0,0,,,,,,4,199,49.75,0
106,1989,1989-10-08,5,30.157,IND,,BUF,W 37-14,0,0,,0,0,0,,0,0,0,,,,,,4,154,38.50,0
107,1989,1989-10-15,6,30.164,IND,@,DEN,L 3-14,0,0,,0,0,0,,0,0,0,,,,,,6,287,47.83,0
108,1989,1989-10-22,7,30.171,IND,@,CIN,W 23-12,0,0,,0,0,0,,0,0,0,,,,,,4,155,38.75,0
109,1989,1989-10-29,8,30.178,IND,,NWE,L 20-23,0,0,,0,0,0,,0,0,0,,,,,,6,261,43.50,0
110,1989,1989-11-05,9,30.185,IND,@,MIA,L 13-19,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
111,1989,1989-11-12,10,30.192,IND,@,BUF,L 7-30,0,0,,0,0,0,,0,0,0,,,,,,6,230,38.33,0
112,1989,1989-11-19,11,30.199,IND,,NYJ,W 27-10,0,0,,0,0,0,,0,0,0,,,,,,4,141,35.25,0
113,1989,1989-11-26,12,30.206,IND,,SDG,W 10-6,0,0,,0,0,0,,0,0,0,,,,,,9,366,40.67,0
114,1989,1989-12-03,13,30.213,IND,@,NWE,L 16-22,0,0,,0,0,0,,0,0,0,,,,,,6,279,46.50,0
115,1989,1989-12-10,14,30.220,IND,,CLE,W 23-17,0,0,,0,0,0,,0,0,0,,,,,,7,308,44.00,1
116,1989,1989-12-17,15,30.227,IND,,MIA,W 42-13,0,0,,0,0,0,,0,0,0,,,,,,3,122,40.67,0
117,1989,1989-12-24,16,30.234,IND,@,NOR,L 6-41,0,0,,0,0,0,,0,0,0,,,,,,6,271,45.17,0
118,1990,1990-09-09,1,31.128,IND,@,BUF,L 10-26,0,0,,0,0,0,,0,0,0,,0,,,,2,71,35.50,1
119,1990,1990-09-16,2,31.135,IND,,NWE,L 14-16,0,0,,0,0,0,,0,0,0,,0,,,,2,77,38.50,0
120,1990,1990-09-23,3,31.142,IND,@,HOU,L 10-24,0,0,,0,0,0,,0,0,0,,0,,,,4,185,46.25,0
121,1990,1990-09-30,4,31.149,IND,@,PHI,W 24-23,0,0,,0,0,0,,0,0,0,,0,,,,5,220,44.00,0
122,1990,1990-10-07,5,31.156,IND,,KAN,W 23-19,0,0,,0,0,0,,0,0,0,,0,,,,4,170,42.50,0
123,1990,1990-10-21,6,31.170,IND,,DEN,L 17-27,0,0,,0,0,0,,0,0,0,,0,,,,4,197,49.25,0
124,1990,1990-10-28,7,31.177,IND,,MIA,L 7-27,0,0,,0,0,0,,0,0,0,,0,,,,6,269,44.83,0
125,1990,1990-11-05,8,31.185,IND,,NYG,L 7-24,0,0,,0,0,0,,0,0,0,,0,,,,6,289,48.17,0
126,1990,1990-11-11,9,31.191,IND,@,NWE,W 13-10,0,0,,0,0,0,,0,0,0,,0,,,,9,369,41.00,0
127,1990,1990-11-18,10,31.198,IND,,NYJ,W 17-14,0,0,,0,0,0,,0,0,0,,0,,,,3,121,40.33,0
128,1990,1990-11-25,11,31.205,IND,@,CIN,W 34-20,0,0,,0,0,0,,0,0,0,,0,,,,4,182,45.50,0
129,1990,1990-12-02,12,31.212,IND,@,PHO,L 17-20,0,0,,0,0,0,,0,0,0,,0,,,,6,247,41.17,0
130,1990,1990-12-09,13,31.219,IND,,BUF,L 7-31,0,0,,0,0,0,,0,0,0,,0,,,,6,279,46.50,0
131,1990,1990-12-16,14,31.226,IND,@,NYJ,W 29-21,0,0,,0,1,1,100.00,40,0,0,118.7,0,0,40.00,40.00,4,148,37.00,0
132,1990,1990-12-22,15,31.232,IND,,WAS,W 35-28,0,0,,0,0,0,,0,0,0,,0,,,,5,220,44.00,0
133,1990,1990-12-30,16,31.240,IND,@,MIA,L 17-23,0,0,,0,0,0,,0,0,0,,0,,,,1,40,40.00,0
134,1991,1991-09-01,1,32.120,IND,,NWE,L 7-16,0,0,,0,,,,,,,,,,,,0,0,,
135,1991,1991-09-08,2,32.127,IND,@,MIA,L 6-17,0,0,,0,0,0,,0,0,0,,,,,,6,290,48.33,0
136,1991,1991-09-15,3,32.134,IND,@,RAI,L 0-16,0,0,,0,0,0,,0,0,0,,,,,,4,159,39.75,0
137,1991,1991-09-22,4,32.141,IND,,DET,L 24-33,1,-13,-13.00,0,0,0,,0,0,0,,,,,,3,137,45.67,0
138,1991,1991-09-29,5,32.148,IND,@,SEA,L 3-31,0,0,,0,0,0,,0,0,0,,,,,,8,359,44.88,0
139,1991,1991-10-06,6,32.155,IND,,PIT,L 3-21,0,0,,0,0,0,,0,0,0,,,,,,7,262,37.43,0
140,1991,1991-10-13,7,32.162,IND,@,BUF,L 6-42,0,0,,0,0,0,,0,0,0,,,,,,2,71,35.50,0
141,1991,1991-10-20,8,32.169,IND,,NYJ,L 6-17,0,0,,0,0,0,,0,0,0,,,,,,4,199,49.75,0
142,1991,1991-11-03,9,32.183,IND,,MIA,L 6-10,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
143,1991,1991-11-10,10,32.190,IND,@,NYJ,W 28-27,0,0,,0,0,0,,0,0,0,,,,,,4,153,38.25,0
144,1991,1991-11-17,11,32.197,IND,,CHI,L 17-31,0,0,,0,0,0,,0,0,0,,,,,,7,316,45.14,0
145,1991,1991-11-24,12,32.204,IND,@,GNB,L 10-14,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
146,1991,1991-12-01,13,32.211,IND,,CLE,L 0-31,0,0,,0,0,0,,0,0,0,,,,,,4,206,51.50,0
147,1991,1991-12-08,14,32.218,IND,@,NWE,L 17-23,0,0,,0,0,0,,0,0,0,,,,,,10,413,41.30,0
148,1991,1991-12-15,15,32.225,IND,,BUF,L 7-35,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
149,1991,1991-12-22,16,32.232,IND,@,TAM,L 3-17,0,0,,0,0,0,,0,0,0,,,,,,8,299,37.38,0
150,1992,1992-09-06,1,33.125,IND,,CLE,W 14-3,0,0,,0,0,0,,0,0,0,,0,,,,8,348,43.50,0
151,1992,1992-09-13,2,33.132,IND,,HOU,L 10-20,0,0,,0,0,0,,0,0,0,,0,,,,4,233,58.25,0
152,1992,1992-09-20,3,33.139,IND,@,BUF,L 0-38,0,0,,0,0,0,,0,0,0,,0,,,,8,400,50.00,0
153,1992,1992-10-04,4,33.153,IND,@,TAM,W 24-14,0,0,,0,0,0,,0,0,0,,0,,,,6,243,40.50,0
154,1992,1992-10-11,5,33.160,IND,,NYJ,W 6-3,0,0,,0,0,0,,0,0,0,,0,,,,3,121,40.33,0
155,1992,1992-10-18,6,33.167,IND,,SDG,L 14-34,0,0,,0,0,0,,0,0,0,,0,,,,2,110,55.00,0
156,1992,1992-10-25,7,33.174,IND,@,MIA,W 31-20,0,0,,0,0,0,,0,0,0,,0,,,,4,192,48.00,0
157,1992,1992-11-01,8,33.181,IND,@,SDG,L 0-26,0,0,,0,0,0,,0,0,0,,0,,,,7,336,48.00,0
158,1992,1992-11-08,9,33.188,IND,,MIA,L 0-28,0,0,,0,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,5,216,43.20,0
159,1992,1992-11-15,10,33.195,IND,,NWE,L 34-37,0,0,,0,0,0,,0,0,0,,0,,,,2,95,47.50,0
160,1992,1992-11-22,11,33.202,IND,@,PIT,L 14-30,0,0,,0,0,0,,0,0,0,,0,,,,7,304,43.43,0
161,1992,1992-11-29,12,33.209,IND,,BUF,W 16-13,0,0,,0,0,0,,0,0,0,,0,,,,5,231,46.20,0
162,1992,1992-12-06,13,33.216,IND,@,NWE,W 6-0,0,0,,0,0,0,,0,0,0,,0,,,,7,257,36.71,0
163,1992,1992-12-13,14,33.223,IND,@,NYJ,W 10-6,0,0,,0,0,0,,0,0,0,,0,,,,8,333,41.63,0
164,1992,1992-12-20,15,33.230,IND,,PHO,W 16-13,0,0,,0,0,0,,0,0,0,,0,,,,3,156,52.00,0
165,1992,1992-12-27,16,33.237,IND,@,CIN,W 21-17,0,0,,0,0,0,,0,0,0,,0,,,,4,141,35.25,0
166,1993,1993-09-05,1,34.124,IND,,MIA,L 20-24,0,0,,0,0,0,,0,0,0,,,,,,7,327,46.71,0
167,1993,1993-09-12,2,34.131,IND,@,CIN,W 9-6,0,0,,0,0,0,,0,0,0,,,,,,4,172,43.00,0
168,1993,1993-09-26,3,34.145,IND,,CLE,W 23-10,0,0,,0,0,0,,0,0,0,,,,,,7,272,38.86,0
169,1993,1993-10-03,4,34.152,IND,@,DEN,L 13-35,0,0,,0,0,0,,0,0,0,,,,,,4,206,51.50,0
170,1993,1993-10-10,5,34.159,IND,,DAL,L 3-27,0,0,,0,0,0,,0,0,0,,,,,,3,154,51.33,0
171,1993,1993-10-24,6,34.173,IND,@,MIA,L 27-41,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
172,1993,1993-10-31,7,34.180,IND,,NWE,W 9-6,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
173,1993,1993-11-07,8,34.187,IND,@,WAS,L 24-30,1,11,11.00,0,0,0,,0,0,0,,,,,,7,293,41.86,0
174,1993,1993-11-14,9,34.194,IND,,NYJ,L 17-31,0,0,,0,0,0,,0,0,0,,,,,,6,278,46.33,0
175,1993,1993-11-21,10,34.201,IND,@,BUF,L 9-23,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
176,1993,1993-11-29,11,34.209,IND,,SDG,L 0-31,0,0,,0,0,0,,0,0,0,,,,,,4,181,45.25,0
177,1993,1993-12-05,12,34.215,IND,@,NYJ,W 9-6,0,0,,0,0,0,,0,0,0,,,,,,8,347,43.38,0
178,1993,1993-12-12,13,34.222,IND,@,NYG,L 6-20,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
179,1993,1993-12-19,14,34.229,IND,,PHI,L 10-20,0,0,,0,0,0,,0,0,0,,,,,,6,294,49.00,0
180,1993,1993-12-26,15,34.236,IND,@,NWE,L 0-38,0,0,,0,0,0,,0,0,0,,,,,,6,179,29.83,0
181,1993,1994-01-02,16,34.243,IND,,BUF,L 10-30,0,0,,0,0,0,,0,0,0,,,,,,4,186,46.50,0
182,1994,1994-09-04,1,35.123,IND,,HOU,W 45-21,0,0,,0,0,0,,0,0,0,,,,,,2,93,46.50,0
183,1994,1994-09-11,2,35.130,IND,@,TAM,L 10-24,0,0,,0,0,0,,0,0,0,,,,,,5,244,48.80,0
184,1994,1994-09-18,3,35.137,IND,@,PIT,L 21-31,0,0,,0,0,0,,0,0,0,,,,,,6,260,43.33,0
185,1994,1994-09-25,4,35.144,IND,,CLE,L 14-21,0,0,,0,0,0,,0,0,0,,,,,,7,323,46.14,0
186,1994,1994-10-02,5,35.151,IND,,SEA,W 17-15,0,0,,0,0,0,,0,0,0,,,,,,4,156,39.00,1
187,1994,1994-10-09,6,35.158,IND,@,NYJ,L 6-16,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
188,1994,1994-10-16,7,35.165,IND,@,BUF,W 27-17,0,0,,0,0,0,,0,0,0,,,,,,2,80,40.00,0
189,1994,1994-10-23,8,35.172,IND,,WAS,L 27-41,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
190,1994,1994-10-30,9,35.179,IND,,NYJ,W 28-25,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
191,1994,1994-11-06,10,35.186,IND,@,MIA,L 21-22,0,0,,0,0,0,,0,0,0,,,,,,4,205,51.25,0
192,1994,1994-11-20,11,35.200,IND,@,CIN,W 17-13,0,0,,0,0,0,,0,0,0,,,,,,6,236,39.33,0
193,1994,1994-11-27,12,35.207,IND,,NWE,L 10-12,0,0,,0,0,0,,0,0,0,,,,,,4,161,40.25,0
194,1994,1994-12-04,13,35.214,IND,@,SEA,W 31-19,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
195,1994,1994-12-11,14,35.221,IND,@,NWE,L 13-28,0,0,,0,0,0,,0,0,0,,,,,,6,205,34.17,0
196,1994,1994-12-18,15,35.228,IND,,MIA,W 10-6,0,0,,0,0,0,,0,0,0,,,,,,4,173,43.25,0
197,1994,1994-12-24,16,35.234,IND,,BUF,W 10-9,0,0,,0,0,0,,0,0,0,,,,,,6,245,40.83,0
198,1995,1995-09-03,1,36.122,PIT,,DET,W 23-20,0,0,,0,0,0,,0,0,0,,,,,,1,45,45.00,0
199,1995,1995-09-10,2,36.129,PIT,@,HOU,W 34-17,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
200,1995,1995-09-18,3,36.137,PIT,@,MIA,L 10-23,0,0,,0,0,0,,0,0,0,,,,,,4,151,37.75,0
201,1995,1995-09-24,4,36.143,PIT,,MIN,L 24-44,0,0,,0,0,0,,0,0,0,,,,,,1,42,42.00,0
202,1995,1995-10-01,5,36.150,PIT,,SDG,W 31-16,0,0,,0,0,0,,0,0,0,,,,,,5,210,42.00,0
203,1995,1995-10-08,6,36.157,PIT,@,JAX,L 16-20,0,0,,0,0,0,,0,0,0,,,,,,5,210,42.00,0
204,1995,1995-10-19,7,36.168,PIT,,CIN,L 9-27,0,0,,0,0,0,,0,0,0,,,,,,1,46,46.00,0
205,1995,1995-10-29,8,36.178,PIT,,JAX,W 24-7,0,0,,0,0,0,,0,0,0,,,,,,6,223,37.17,0
