ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
40,1979,1979-11-18,12,26.023,TAM,,NYG,W 31-3,,,,,,,,
41,1979,1979-11-25,13,26.030,TAM,,MIN,L 22-23,,,,,,,,
42,1979,1979-12-02,14,26.037,TAM,,CHI,L 0-14,,,,,,,,
43,1979,1979-12-09,15,26.044,TAM,@,SFO,L 7-23,,,,,,,,
44,1979,1979-12-16,16,26.051,TAM,,KAN,W 3-0,,,,,,,,
45,1981,1981-09-05,1,27.314,TAM,,MIN,W 21-13,,,,,,,,
46,1981,1981-09-13,2,27.322,TAM,@,KAN,L 10-19,,,,,,,,
47,1981,1981-09-20,3,27.329,TAM,@,CHI,L 17-28,,,,,,,,
48,1981,1981-09-27,4,27.336,TAM,,STL,W 20-10,,,,,,,,
49,1981,1981-10-04,5,27.343,TAM,,DET,W 28-10,,,,,,,,
50,1981,1981-10-11,6,27.350,TAM,@,GNB,W 21-10,,,,,,,,
51,1981,1981-10-18,7,27.357,TAM,@,OAK,L 16-18,,,,,,,,
52,1981,1981-10-25,8,27.364,TAM,@,PHI,L 10-20,,,,,,,,
53,1981,1981-11-01,9,28.006,TAM,,CHI,W 20-10,,,,,,,,
54,1981,1981-11-08,10,28.013,TAM,@,MIN,L 10-25,,,,,,,,
55,1981,1981-11-15,11,28.020,TAM,,DEN,L 7-24,,,,,,,,
56,1981,1981-11-22,12,28.027,TAM,,GNB,W 37-3,,,,,,,,
57,1981,1981-11-29,13,28.034,TAM,@,NOR,W 31-14,,,,,,,,
58,1981,1981-12-06,14,28.041,TAM,,ATL,W 24-23,,,,,,,,
59,1981,1981-12-13,15,28.048,TAM,,SDG,L 23-24,,,,,,,,
60,1981,1981-12-20,16,28.055,TAM,@,DET,W 20-17,,,,,,,,
61,1982,1982-09-12,1,28.321,TAM,@,MIN,L 10-17,,,,,,,,
62,1982,1982-09-19,2,28.328,TAM,,WAS,L 13-21,,,,,,,,
63,1982,1982-11-21,3,29.026,TAM,@,DAL,L 9-14,,,,,,,,
64,1982,1982-11-29,4,29.034,TAM,,MIA,W 23-17,,,,,,,,
65,1982,1982-12-05,5,29.040,TAM,@,NOR,W 13-10,,,,,,,,
66,1982,1982-12-12,6,29.047,TAM,@,NYJ,L 17-32,,,,,,,,
67,1982,1982-12-19,7,29.054,TAM,,BUF,W 24-23,,,,,,,,
68,1982,1982-12-26,8,29.061,TAM,,DET,W 23-21,,,,,,,,
