ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
36,1986,1986-11-30,13,25.058,NWE,@,NOR,W 21-20,,,,,,,
37,1986,1986-12-07,14,25.065,NWE,,CIN,L 7-31,,,,,,,
38,1986,1986-12-14,15,25.072,NWE,,SFO,L 24-29,,,,,,,
39,1986,1986-12-22,16,25.080,NWE,@,MIA,W 34-27,,,,,,,
40,1987,1987-09-13,1,25.345,NWE,,MIA,W 28-21,,,,,,,
41,1987,1987-09-21,2,25.353,NWE,@,NYJ,L 24-43,,,,,,,
42,1987,1987-10-25,6,26.022,NWE,@,IND,L 16-30,,,,,,,
43,1987,1987-11-01,7,26.029,NWE,,RAI,W 26-23,,,,,,,
44,1987,1987-11-08,8,26.036,NWE,@,NYG,L 10-17,,,,,,,
45,1987,1987-11-15,9,26.043,NWE,,DAL,L 17-23,,,,,,,
46,1987,1987-11-22,10,26.050,NWE,,IND,W 24-0,0,0,,0,1,0,0
47,1987,1987-11-29,11,26.057,NWE,,PHI,L 31-34,,,,,,,
48,1987,1987-12-06,12,26.064,NWE,@,DEN,L 20-31,,,,,,,
49,1987,1987-12-13,13,26.071,NWE,,NYJ,W 42-20,,,,,,,
50,1987,1987-12-20,14,26.078,NWE,@,BUF,W 13-7,,,,,,,
51,1987,1987-12-28,15,26.086,NWE,@,MIA,W 24-10,0,0,,0,1,17,0
52,1988,1988-09-04,1,26.337,NWE,,NYJ,W 28-3,,,,,,,
53,1988,1988-09-11,2,26.344,NWE,@,MIN,L 6-36,,,,,,,
54,1988,1988-09-18,3,26.351,NWE,,BUF,L 14-16,,,,,,,
55,1988,1988-09-25,4,26.358,NWE,@,HOU,L 6-31,,,,,,,
56,1988,1988-10-02,5,26.365,NWE,,IND,W 21-17,,,,,,,
57,1988,1988-10-09,6,27.006,NWE,@,GNB,L 3-45,,,,,,,
58,1988,1988-10-16,7,27.013,NWE,,CIN,W 27-21,,,,,,,
59,1988,1988-10-23,8,27.020,NWE,@,BUF,L 20-23,,,,,,,
60,1988,1988-10-30,9,27.027,NWE,,CHI,W 30-7,,,,,,,
61,1988,1988-11-06,10,27.034,NWE,,MIA,W 21-10,,,,,,,
62,1988,1988-11-13,11,27.041,NWE,@,NYJ,W 14-13,,,,,,,
63,1988,1988-11-20,12,27.048,NWE,@,MIA,W 6-3,,,,,,,
64,1988,1988-11-27,13,27.055,NWE,@,IND,L 21-24,,,,,,,
65,1988,1988-12-04,14,27.062,NWE,,SEA,W 13-7,,,,,,,
66,1988,1988-12-11,15,27.069,NWE,,TAM,W 10-7,,,,,,,
67,1988,1988-12-17,16,27.075,NWE,@,DEN,L 10-21,,,,,,,
68,1989,1989-09-10,1,27.342,MIA,,BUF,L 24-27,0,0,,0,,,
69,1989,1989-09-17,2,27.349,MIA,@,NWE,W 24-10,0,0,,0,,,
70,1989,1989-09-24,3,27.356,MIA,,NYJ,L 33-40,0,0,,0,,,
71,1989,1989-10-01,4,27.363,MIA,@,HOU,L 7-39,0,0,,0,,,
72,1989,1989-12-24,16,28.082,MIA,,KAN,L 24-27,1,-1,-1.00,0,0,0,0
