ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
77,2007,2007-12-23,15,27.114,GNB,@,CHI,L 7-35,*,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0,0.0,,
78,2008,2008-09-08,1,28.008,GNB,,MIN,W 24-19,*,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,0.0,0,0
79,2008,2008-09-14,2,28.014,GNB,@,DET,W 48-25,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,0.0,0,0
80,2008,2008-09-21,3,28.021,GNB,,DAL,L 16-27,*,5,5,41,8.20,0,100.0%,8.20,0,0,,0,0,0,0.0,0,0
81,2008,2008-09-28,4,28.028,GNB,@,TAM,L 21-30,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,0.0,0,0
82,2008,2008-10-05,5,28.035,GNB,,ATL,L 24-27,*,4,4,25,6.25,1,100.0%,6.25,0,0,,0,1,6,0.0,0,0
83,2008,2008-10-12,6,28.042,GNB,@,SEA,W 27-17,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,0.0,0,0
84,2008,2008-10-19,7,28.049,GNB,,IND,W 34-14,*,3,2,23,11.50,1,66.7%,7.67,0,0,,0,1,6,0.0,0,0
85,2008,2008-11-02,8,28.063,GNB,@,TEN,L 16-19,*,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,0.0,0,0
86,2008,2008-11-09,9,28.070,GNB,@,MIN,L 27-28,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
87,2008,2008-11-16,10,28.077,GNB,,CHI,W 37-3,*,7,6,33,5.50,1,85.7%,4.71,0,0,,0,1,6,0.0,0,0
88,2008,2008-11-24,11,28.085,GNB,@,NOR,L 29-51,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
89,2008,2008-11-30,12,28.091,GNB,,CAR,L 31-35,*,5,4,37,9.25,1,80.0%,7.40,0,0,,0,1,6,0.0,0,0
90,2008,2008-12-07,13,28.098,GNB,,HOU,L 21-24,*,3,3,48,16.00,1,100.0%,16.00,0,0,,0,1,6,0.0,0,0
91,2008,2008-12-14,14,28.105,GNB,@,JAX,L 16-20,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,1,0
92,2008,2008-12-22,15,28.113,GNB,@,CHI,L 17-20,,,,,,,0.0%,,,,,,,,,,
93,2008,2008-12-28,16,28.119,GNB,,DET,W 31-21,*,2,,,,,0.0%,,,,,,,,,,
94,2009,2009-09-13,1,29.013,GNB,,CHI,W 21-15,*,3,3,8,2.67,0,100.0%,2.67,0,0,,0,0,0,0.0,0,0
95,2009,2009-09-20,2,29.020,GNB,,CIN,L 24-31,*,6,4,28,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,0,0
96,2009,2009-09-27,3,29.027,GNB,@,STL,W 36-17,*,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,0.0,0,0
97,2009,2009-10-05,4,29.035,GNB,@,MIN,L 23-30,*,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,0.0,0,0
98,2009,2009-10-18,5,29.048,GNB,,DET,W 26-0,*,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0,0.0,0,0
99,2009,2009-10-25,6,29.055,GNB,@,CLE,W 31-3,*,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,0.0,0,0
100,2009,2009-11-01,7,29.062,GNB,,MIN,L 26-38,,7,4,24,6.00,0,57.1%,3.43,0,0,,0,0,0,0.0,0,0
101,2009,2009-11-08,8,29.069,GNB,@,TAM,L 28-38,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
102,2009,2009-11-15,9,29.076,GNB,,DAL,W 17-7,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,0,0
103,2009,2009-11-22,10,29.083,GNB,,SFO,W 30-24,*,2,,,,,0.0%,,,,,,,,,,
104,2009,2009-11-26,11,29.087,GNB,@,DET,W 34-12,,5,4,22,5.50,1,80.0%,4.40,0,0,,0,1,6,0.0,0,0
105,2009,2009-12-07,12,29.098,GNB,,BAL,W 27-14,,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,0.0,0,0
106,2009,2009-12-13,13,29.104,GNB,@,CHI,W 21-14,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
107,2009,2009-12-20,14,29.111,GNB,@,PIT,L 36-37,,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,0.0,0,0
108,2009,2009-12-27,15,29.118,GNB,,SEA,W 48-10,,,,,,,0.0%,,,,,,,,,,
109,2009,2010-01-03,16,29.125,GNB,@,ARI,W 33-7,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,0.0,0,0
110,2010,2010-09-12,1,30.012,GNB,@,PHI,W 27-20,,,,,,,0.0%,,,,,,,,,,
111,2010,2010-09-19,2,30.019,GNB,,BUF,W 34-7,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0
112,2010,2010-09-27,3,30.027,GNB,@,CHI,L 17-20,,,,,,,0.0%,,,,,,,,,,
113,2010,2010-10-03,4,30.033,GNB,,DET,W 28-26,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
114,2010,2010-10-10,5,30.040,GNB,@,WAS,L 13-16,*,2,2,22,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
115,2010,2010-10-17,6,30.047,GNB,,MIA,L 20-23,,,,,,,0.0%,,,,,,,,,,
116,2010,2010-10-24,7,30.054,GNB,,MIN,W 28-24,*,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,0.0,0,0
117,2010,2010-10-31,8,30.061,GNB,@,NYJ,W 9-0,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
118,2010,2010-11-07,9,30.068,GNB,,DAL,W 45-7,*,,,,,,0.0%,,,,,,,,,,
119,2010,2010-11-21,10,30.082,GNB,@,MIN,W 31-3,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
120,2010,2010-12-05,12,30.096,GNB,,SFO,W 34-16,,0,,,,,0.0%,,,,,,,,,,
121,2010,2010-12-12,13,30.103,GNB,@,DET,L 3-7,,,,,,,0.0%,,,,,,,,,,
122,2010,2010-12-19,14,30.110,GNB,@,NWE,L 27-31,,0,,,,,0.0%,,,,,,,,,,
123,2010,2010-12-26,15,30.117,GNB,,NYG,W 45-17,,2,2,4,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
124,2010,2011-01-02,16,30.124,GNB,,CHI,W 10-3,*,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,0,0
125,2011,2011-09-25,3,31.025,CIN,,SFO,L 8-13,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
126,2011,2011-10-02,4,31.032,CIN,,BUF,W 23-20,*,,,,,,0.0%,,,,,,,,,,
127,2011,2011-10-09,5,31.039,CIN,@,JAX,W 30-20,,,,,,,0.0%,,,,,,,,,,
128,2011,2011-10-16,6,31.046,CIN,,IND,W 27-17,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
129,2011,2011-10-30,7,31.060,CIN,@,SEA,W 34-12,,3,3,44,14.67,0,100.0%,14.67,0,0,,0,0,0,0.0,0,0
130,2011,2011-11-06,8,31.067,CIN,@,TEN,W 24-17,*,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,0.0,0,0
131,2011,2011-12-18,14,31.109,CIN,@,STL,W 20-13,*,,,,,,0.0%,,,,,,,,,,
132,2011,2011-12-24,15,31.115,CIN,,ARI,W 23-16,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,1,0
133,2011,2012-01-01,16,31.123,CIN,,BAL,L 16-24,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,0.0,0,0
