ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
66,1993,1993-09-12,2,26.069,SDG,@,DEN,L 17-34,,,,,,,,
67,1993,1993-09-19,3,26.076,SDG,,HOU,W 18-17,,,,,,,,
68,1993,1993-10-03,4,26.090,SDG,@,SEA,L 14-31,,,,,,,,
69,1993,1993-10-10,5,26.097,SDG,@,PIT,L 3-16,,,,,,,,
70,1993,1993-10-17,6,26.104,SDG,,KAN,L 14-17,,,,,,,,
71,1994,1994-10-09,5,27.096,KAN,@,SDG,L 6-20,,,,,,,,
72,1994,1994-10-17,6,27.104,KAN,@,DEN,W 31-28,0,0,,0,0.5,0,0,0
73,1994,1994-10-23,7,27.110,KAN,,SEA,W 38-23,,,,,,,,
74,1994,1994-11-06,9,27.124,KAN,,RAI,W 13-3,,,,,,,,
75,1994,1994-11-13,10,27.131,KAN,,SDG,L 13-14,,,,,,,,
76,1994,1994-11-20,11,27.138,KAN,,CLE,W 20-13,,,,,,,,
77,1996,1996-09-01,1,29.058,BAL,,OAK,W 19-14,0,0,,0,1.0,0,0,0
78,1996,1996-09-08,2,29.065,BAL,@,PIT,L 17-31,,,,,,,,
79,1996,1996-09-15,3,29.072,BAL,@,HOU,L 13-29,,,,,,,,
80,1996,1996-09-29,4,29.086,BAL,,NOR,W 17-10,,,,,,,,
81,1996,1996-10-06,5,29.093,BAL,,NWE,L 38-46,,,,,,,,
82,1996,1996-10-13,6,29.100,BAL,@,IND,L 21-26,,,,,,,,
83,1996,1996-10-20,7,29.107,BAL,@,DEN,L 34-45,,,,,,,,
84,1996,1996-10-27,8,29.114,BAL,,STL,W 37-31,0,0,,0,1.0,0,0,0
85,1996,1996-11-03,9,29.121,BAL,,CIN,L 21-24,0,0,,0,1.0,0,0,0
