ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
50,2007,2007-11-18,10,25.251,NOR,@,HOU,L 10-23,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
51,2007,2007-11-25,11,25.258,NOR,@,CAR,W 31-6,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
52,2007,2007-12-02,12,25.265,NOR,,TAM,L 23-27,,1,1,4,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
53,2007,2007-12-10,13,25.273,NOR,@,ATL,W 34-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
54,2007,2007-12-16,14,25.279,NOR,,ARI,W 31-24,,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
55,2007,2007-12-23,15,25.286,NOR,,PHI,L 23-38,,4,3,28,9.33,0,75.0%,7.00,0,0,,0,1,25,25.00,0,0,0,,0,0,0,0.0,,
56,2007,2007-12-30,16,25.293,NOR,@,CHI,L 25-33,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,1,24,24.00,0,0,0,,0,0,0,0.0,,
57,2008,2008-09-07,1,26.179,NOR,,TAM,W 24-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
58,2008,2008-09-14,2,26.186,NOR,@,WAS,L 24-29,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
59,2008,2008-09-28,4,26.200,NOR,,SFO,W 31-17,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
60,2008,2008-10-06,5,26.208,NOR,,MIN,L 27-30,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
61,2008,2008-10-12,6,26.214,NOR,,OAK,W 34-3,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
62,2008,2008-11-09,9,26.242,BAL,@,HOU,W 41-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2008,2008-12-28,16,26.291,BAL,,JAX,W 27-7,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
64,2009,2009-09-13,1,27.185,KAN,@,BAL,L 24-38,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
65,2009,2009-09-27,3,27.199,KAN,@,PHI,L 14-34,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2009,2009-10-04,4,27.206,KAN,,NYG,L 16-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2009,2009-10-11,5,27.213,KAN,,DAL,L 20-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2009,2009-10-18,6,27.220,KAN,@,WAS,W 14-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
69,2009,2009-10-25,7,27.227,KAN,,SDG,L 7-37,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2009,2009-11-08,8,27.241,KAN,@,JAX,L 21-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2009,2009-11-15,9,27.248,KAN,@,OAK,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
72,2009,2009-11-22,10,27.255,KAN,,PIT,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2009,2009-11-29,11,27.262,KAN,@,SDG,L 14-43,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
74,2009,2009-12-06,12,27.269,KAN,,DEN,L 13-44,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
75,2009,2009-12-13,13,27.276,KAN,,BUF,L 10-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2009,2009-12-20,14,27.283,KAN,,CLE,L 34-41,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
77,2009,2009-12-27,15,27.290,KAN,@,CIN,L 10-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
78,2009,2010-01-03,16,27.297,KAN,@,DEN,W 44-24,*,2,2,57,28.50,0,100.0%,28.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2010,2010-09-13,1,28.185,KAN,,SDG,W 21-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2010,2010-09-19,2,28.191,KAN,@,CLE,W 16-14,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
81,2010,2010-09-26,3,28.198,KAN,,SFO,W 31-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2010,2010-10-10,4,28.212,KAN,@,IND,L 9-19,*,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
83,2010,2010-10-17,5,28.219,KAN,@,HOU,L 31-35,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
84,2010,2010-10-24,6,28.226,KAN,,JAX,W 42-20,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
85,2010,2010-10-31,7,28.233,KAN,,BUF,W 13-10,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
86,2010,2010-11-07,8,28.240,KAN,@,OAK,L 20-23,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,1,9,9.00,0,0,0,,0,0,0,0.0,0,1
87,2010,2010-11-14,9,28.247,KAN,@,DEN,L 29-49,,8,5,55,11.00,0,62.5%,6.88,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2010,2010-11-21,10,28.254,KAN,,ARI,W 31-13,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2010,2010-11-28,11,28.261,KAN,@,SEA,W 42-24,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
90,2010,2010-12-05,12,28.268,KAN,,DEN,W 10-6,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
91,2010,2010-12-12,13,28.275,KAN,@,SDG,L 0-31,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2010,2010-12-19,14,28.282,KAN,@,STL,W 27-13,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,
93,2010,2010-12-26,15,28.289,KAN,,TEN,W 34-14,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
94,2010,2011-01-02,16,28.296,KAN,,OAK,L 10-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
95,2011,2011-09-11,1,29.183,KAN,,BUF,L 7-41,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
96,2011,2011-09-18,2,29.190,KAN,@,DET,L 3-48,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
97,2011,2011-09-25,3,29.197,KAN,@,SDG,L 17-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
98,2011,2011-10-02,4,29.204,KAN,,MIN,W 22-17,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,
99,2011,2011-10-09,5,29.211,KAN,@,IND,W 28-24,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
100,2011,2011-10-23,6,29.225,KAN,@,OAK,W 28-0,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
101,2011,2011-10-31,7,29.233,KAN,,SDG,W 23-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
102,2011,2011-11-06,8,29.239,KAN,,MIA,L 3-31,,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
103,2011,2011-11-13,9,29.246,KAN,,DEN,L 10-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
104,2011,2011-11-21,10,29.254,KAN,@,NWE,L 3-34,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
105,2011,2011-11-27,11,29.260,KAN,,PIT,L 9-13,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
106,2011,2011-12-04,12,29.267,KAN,@,CHI,W 10-3,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
107,2011,2011-12-11,13,29.274,KAN,@,NYJ,L 10-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
108,2011,2011-12-18,14,29.281,KAN,,GNB,W 19-14,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
109,2011,2011-12-24,15,29.287,KAN,,OAK,L 13-16,*,3,3,61,20.33,0,100.0%,20.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
110,2011,2012-01-01,16,29.295,KAN,@,DEN,W 7-3,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
111,2012,2012-09-09,1,30.181,KAN,,ATL,L 24-40,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0,,0,0,0,0.0,0,0
112,2012,2012-09-16,2,30.188,KAN,@,BUF,L 17-35,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
113,2012,2012-09-23,3,30.195,KAN,@,NOR,W 27-24,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
114,2012,2012-09-30,4,30.202,KAN,,SDG,L 20-37,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
115,2012,2012-10-07,5,30.209,KAN,,BAL,L 6-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,25,25.00,0,0,0,0.0,0,0
116,2012,2012-10-14,6,30.216,KAN,@,TAM,L 10-38,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
117,2012,2012-10-28,7,30.230,KAN,,OAK,L 16-26,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
118,2012,2012-11-01,8,30.234,KAN,@,SDG,L 13-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
119,2012,2012-11-12,9,30.245,KAN,@,PIT,L 13-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
120,2012,2012-11-18,10,30.251,KAN,,CIN,L 6-28,,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
121,2012,2012-11-25,11,30.258,KAN,,DEN,L 9-17,,3,2,14,7.00,0,66.7%,4.67,1,1,1.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
122,2012,2012-12-02,12,30.265,KAN,,CAR,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
123,2012,2012-12-09,13,30.272,KAN,@,CLE,L 7-30,,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
124,2012,2012-12-16,14,30.279,KAN,@,OAK,L 0-15,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
125,2012,2012-12-23,15,30.286,KAN,,IND,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
