ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
61,1997,1997-09-21,4,28.187,SDG,@,SEA,L 22-26,,,,,,,,,,,
62,1997,1997-09-28,5,28.194,SDG,,BAL,W 21-17,,0,0,,0,0,0,0.0,1,0,0
63,1997,1997-10-05,6,28.201,SDG,@,OAK,W 25-10,,,,,,,,,,,
64,1997,1997-10-16,7,28.212,SDG,@,KAN,L 3-31,,0,0,,0,0,0,1.0,0,0,0
65,1997,1997-10-26,8,28.222,SDG,,IND,W 35-19,,,,,,,,,,,
66,1997,1997-11-02,9,28.229,SDG,@,CIN,L 31-38,,,,,,,,,,,
67,1997,1997-11-09,10,28.236,SDG,,SEA,L 31-37,,,,,,,,,,,
68,1997,1997-11-16,11,28.243,SDG,,OAK,L 13-38,,,,,,,,,,,
69,1997,1997-11-23,12,28.250,SDG,@,SFO,L 10-17,,,,,,,,,,,
70,1997,1997-11-30,13,28.257,SDG,,DEN,L 28-38,,,,,,,,,,,
71,1997,1997-12-07,14,28.264,SDG,,ATL,L 3-14,,,,,,,,,,,
72,1997,1997-12-14,15,28.271,SDG,,KAN,L 7-29,,,,,,,,,,,
73,1997,1997-12-21,16,28.278,SDG,@,DEN,L 3-38,,,,,,,,,,,
74,1998,1998-09-06,1,29.172,SDG,,BUF,W 16-14,,,,,,,,,,,
75,1998,1998-09-13,2,29.179,SDG,@,TEN,W 13-7,,0,0,,0,0,0,1.0,0,0,0
76,1998,1998-09-20,3,29.186,SDG,@,KAN,L 7-23,,,,,,,,,,,
77,1999,1999-09-19,1,30.185,SDG,@,CIN,W 34-7,*,,,,,,,,,,
78,1999,1999-09-26,2,30.192,SDG,,IND,L 19-27,*,,,,,,,,,,
79,1999,1999-10-03,3,30.199,SDG,,KAN,W 21-14,*,0,0,,0,0,0,0.0,1,24,0
80,1999,1999-10-10,4,30.206,SDG,@,DET,W 20-10,*,,,,,,,,,,
81,1999,1999-10-17,5,30.213,SDG,,SEA,W 13-10,*,0,0,,0,0,0,1.0,0,0,0
82,1999,1999-10-24,6,30.220,SDG,,GNB,L 3-31,*,,,,,,,,,,
83,1999,1999-10-31,7,30.227,SDG,@,KAN,L 0-34,*,,,,,,,,,,
84,1999,1999-11-07,8,30.234,SDG,,DEN,L 17-33,*,0,0,,0,0,0,1.0,0,0,0
85,1999,1999-11-14,9,30.241,SDG,@,OAK,L 9-28,*,,,,,,,,,,
86,1999,1999-11-21,10,30.248,SDG,,CHI,L 20-23,*,,,,,,,,,,
87,1999,1999-11-28,11,30.255,SDG,@,MIN,L 27-35,*,0,0,,0,0,0,0.0,1,68,0
88,1999,1999-12-05,12,30.262,SDG,,CLE,W 23-10,*,,,,,,,,,,
89,1999,1999-12-12,13,30.269,SDG,@,SEA,W 19-16,*,,,,,,,,,,
90,1999,1999-12-26,15,30.283,SDG,,OAK,W 23-20,*,,,,,,,,,,
91,2000,2000-09-03,1,31.169,SDG,@,OAK,L 6-9,*,,,,,,,,,,
92,2000,2000-09-10,2,31.176,SDG,,NOR,L 27-28,,,,,,,,,,,
93,2000,2000-09-17,3,31.183,SDG,@,KAN,L 10-42,,0,0,,0,1,6,0.0,1,56,1
94,2000,2000-09-24,4,31.190,SDG,,SEA,L 12-20,*,,,,,,,,,,
95,2000,2000-10-08,6,31.204,SDG,,DEN,L 7-21,*,,,,,,,,,,
96,2000,2000-10-15,7,31.211,SDG,@,BUF,L 24-27,,,,,,,,,,,
97,2000,2000-10-29,8,31.225,SDG,,OAK,L 13-15,,,,,,,,,,,
98,2000,2000-11-05,9,31.232,SDG,@,SEA,L 15-17,,1,1,1.00,0,0,0,0.0,0,0,0
99,2000,2000-11-12,10,31.239,SDG,,MIA,L 7-17,*,,,,,,,,,,
100,2000,2000-11-19,11,31.246,SDG,@,DEN,L 37-38,,,,,,,,,,,
101,2000,2000-11-26,12,31.253,SDG,,KAN,W 17-16,,0,0,,0,0,0,1.0,0,0,0
102,2000,2000-12-03,13,31.260,SDG,,SFO,L 17-45,,,,,,,,,,,
