ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
139,1993,1993-12-06,12,33.250,DAL,,PHI,W 23-17,,,,,
140,1993,1993-12-12,13,33.256,DAL,@,MIN,W 37-20,,,,,
141,1993,1993-12-18,14,33.262,DAL,@,NYJ,W 28-7,,,,,
142,1993,1993-12-26,15,33.270,DAL,,WAS,W 38-3,,,,,
143,1993,1994-01-02,16,33.277,DAL,@,NYG,W 16-13,,,,,
144,1994,1994-09-04,1,34.157,DAL,@,PIT,W 26-9,,,,,
145,1994,1994-09-11,2,34.164,DAL,,HOU,W 20-17,,,,,
146,1994,1994-09-19,3,34.172,DAL,,DET,L 17-20,,,,,
147,1994,1994-10-02,4,34.185,DAL,@,WAS,W 34-7,,,,,
148,1994,1994-10-16,6,34.199,DAL,,PHI,W 24-13,,,,,
149,1994,1994-10-23,7,34.206,DAL,@,ARI,W 28-21,,,,,
150,1994,1994-10-30,8,34.213,DAL,@,CIN,W 23-20,,,,,
151,1994,1994-11-07,9,34.221,DAL,,NYG,W 38-10,,,,,
152,1994,1994-11-13,10,34.227,DAL,@,SFO,L 14-21,,,,,
153,1994,1994-11-20,11,34.234,DAL,,WAS,W 31-7,,,,,
154,1994,1994-11-24,12,34.238,DAL,,GNB,W 42-31,,,,,
155,1994,1994-12-04,13,34.248,DAL,@,PHI,W 31-19,,,,,
156,1994,1994-12-10,14,34.254,DAL,,CLE,L 14-19,,,,,
157,1994,1994-12-19,15,34.263,DAL,@,NOR,W 24-16,,,,,
158,1994,1994-12-24,16,34.268,DAL,@,NYG,L 10-15,,,,,
159,1995,1995-09-04,1,35.157,DAL,@,NYG,W 35-0,,,,,
160,1995,1995-09-10,2,35.163,DAL,,DEN,W 31-21,,,,,
161,1995,1995-09-17,3,35.170,DAL,@,MIN,W 23-17,,,,,
162,1995,1995-09-24,4,35.177,DAL,,ARI,W 34-20,,,,,
163,1995,1995-10-01,5,35.184,DAL,@,WAS,L 23-27,,,,,
164,1995,1995-10-08,6,35.191,DAL,,GNB,W 34-24,,,,,
165,1995,1995-10-15,7,35.198,DAL,@,SDG,W 23-9,,,,,
166,1995,1995-10-29,8,35.212,DAL,@,ATL,W 28-13,,,,,
167,1995,1995-11-06,9,35.220,DAL,,PHI,W 34-12,,,,,
168,1995,1995-11-12,10,35.226,DAL,,SFO,L 20-38,,,,,
169,1995,1995-11-19,11,35.233,DAL,@,OAK,W 34-21,,,,,
170,1995,1995-11-23,12,35.237,DAL,,KAN,W 24-12,,,,,
171,1995,1995-12-03,13,35.247,DAL,,WAS,L 17-24,,,,,
172,1995,1995-12-10,14,35.254,DAL,@,PHI,L 17-20,,,,,
173,1995,1995-12-17,15,35.261,DAL,,NYG,W 21-20,,,,,
174,1995,1995-12-25,16,35.269,DAL,@,ARI,W 37-13,,,,,
175,1996,1996-09-02,1,36.155,DAL,@,CHI,L 6-22,,,,,
176,1996,1996-09-08,2,36.161,DAL,,NYG,W 27-0,,,,,
177,1996,1996-09-15,3,36.168,DAL,,IND,L 24-25,,,,,
178,1996,1996-09-22,4,36.175,DAL,@,BUF,L 7-10,,,,,
179,1996,1996-09-30,5,36.183,DAL,@,PHI,W 23-19,,,,,
180,1996,1996-10-13,6,36.196,DAL,,ARI,W 17-3,,,,,
181,1996,1996-10-20,7,36.203,DAL,,ATL,W 32-28,,,,,
182,1996,1996-10-27,8,36.210,DAL,@,MIA,W 29-10,,,,,
183,1996,1996-11-03,9,36.217,DAL,,PHI,L 21-31,,,,,
184,1996,1996-11-10,10,36.224,DAL,@,SFO,W 20-17,,,,,
185,1996,1996-11-18,11,36.232,DAL,,GNB,W 21-6,,,,,
186,1996,1996-11-24,12,36.238,DAL,@,NYG,L 6-20,,,,,
187,1996,1996-11-28,13,36.242,DAL,,WAS,W 21-10,,,,,
188,1996,1996-12-08,14,36.252,DAL,@,ARI,W 10-6,,,,,
189,1996,1996-12-15,15,36.259,DAL,,NWE,W 12-6,,,,,
190,1997,1997-08-31,1,37.153,DAL,@,PIT,W 37-7,,,,,
191,1997,1997-09-07,2,37.160,DAL,@,ARI,L 22-25,,,,,
192,1997,1997-09-15,3,37.168,DAL,,PHI,W 21-20,,,,,
193,1997,1997-09-28,4,37.181,DAL,,CHI,W 27-3,,,,,
194,1997,1997-10-05,5,37.188,DAL,@,NYG,L 17-20,,,,,
195,1997,1997-10-13,6,37.196,DAL,@,WAS,L 16-21,,,,,
