ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
55,1973,1973-11-18,10,31.085,NYJ,@,CIN,L 14-20,,,,,
56,1973,1973-11-25,11,31.092,NYJ,,ATL,L 20-28,0,0,1,9,0
57,1973,1973-12-02,12,31.099,NYJ,,BAL,W 20-17,,,,,
58,1973,1973-12-09,13,31.106,NYJ,@,PHI,L 23-24,,,,,
59,1973,1973-12-16,14,31.113,NYJ,,BUF,L 14-34,,,,,
60,1974,1974-09-15,1,32.021,NYJ,@,KAN,L 16-24,,,,,
61,1974,1974-09-22,2,32.028,NYJ,@,CHI,W 23-21,,,,,
62,1974,1974-09-29,3,32.035,NYJ,@,BUF,L 12-16,,,,,
63,1974,1974-10-07,4,32.043,NYJ,@,MIA,L 17-21,,,,,
64,1974,1974-10-13,5,32.049,NYJ,,NWE,L 0-24,,,,,
65,1974,1974-10-20,6,32.056,NYJ,,BAL,L 20-35,,,,,
66,1974,1974-10-27,7,32.063,NYJ,,RAM,L 13-20,,,,,
67,1974,1974-11-03,8,32.070,NYJ,,HOU,L 22-27,,,,,
68,1974,1974-11-10,9,32.077,NYJ,@,NYG,W 26-20,,,,,
69,1974,1974-11-17,10,32.084,NYJ,@,NWE,W 21-16,,,,,
70,1974,1974-11-24,11,32.091,NYJ,,MIA,W 17-14,,,,,
71,1974,1974-12-01,12,32.098,NYJ,,SDG,W 27-14,,,,,
72,1974,1974-12-08,13,32.105,NYJ,,BUF,W 20-10,1,6,1,67,1
73,1974,1974-12-15,14,32.112,NYJ,@,BAL,W 45-38,0,0,1,20,0
