ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2011,2011-11-13,9,25.206,CIN,,PIT,L 17-24,,0,0,0.0,0,1
34,2011,2011-11-20,10,25.213,CIN,@,BAL,L 24-31,,,,,,
35,2011,2011-11-27,11,25.220,CIN,,CLE,W 23-20,,0,0,0.0,0,1
36,2011,2011-12-04,12,25.227,CIN,@,PIT,L 7-35,,0,0,0.0,1,0
37,2011,2011-12-11,13,25.234,CIN,,HOU,L 19-20,,0,0,0.0,0,2
38,2011,2011-12-18,14,25.241,CIN,@,STL,W 20-13,,0,0,0.0,1,0
39,2011,2011-12-24,15,25.247,CIN,,ARI,W 23-16,,0,0,0.0,0,1
40,2011,2012-01-01,16,25.255,CIN,,BAL,L 16-24,,0,0,0.0,1,1
41,2012,2012-09-10,1,26.142,CIN,@,BAL,L 13-44,,0,0,0.0,1,0
42,2012,2012-09-16,2,26.148,CIN,,CLE,W 34-27,,0,0,0.0,0,0
43,2012,2012-09-23,3,26.155,CIN,@,WAS,W 38-31,,0,0,0.0,0,0
44,2012,2012-09-30,4,26.162,CIN,@,JAX,W 27-10,,0,0,0.0,1,0
45,2012,2012-10-07,5,26.169,CIN,,MIA,L 13-17,,0,0,0.0,0,0
46,2012,2012-10-14,6,26.176,CIN,@,CLE,L 24-34,,0,0,0.0,1,0
47,2012,2012-10-21,7,26.183,CIN,,PIT,L 17-24,,0,0,0.0,0,1
48,2012,2012-11-04,8,26.197,CIN,,DEN,L 23-31,,0,0,0.0,0,0
49,2012,2012-11-11,9,26.204,CIN,,NYG,W 31-13,,0,0,0.0,1,0
50,2012,2012-11-18,10,26.211,CIN,@,KAN,W 28-6,,,,,,
51,2012,2012-11-25,11,26.218,CIN,,OAK,W 34-10,,0,0,0.0,0,0
52,2012,2012-12-02,12,26.225,CIN,@,SDG,W 20-13,,0,0,0.0,0,0
53,2012,2012-12-09,13,26.232,CIN,,DAL,L 19-20,,0,0,0.0,0,1
54,2012,2012-12-13,14,26.236,CIN,@,PHI,W 34-13,,0,0,0.0,0,0
55,2012,2012-12-23,15,26.246,CIN,@,PIT,W 13-10,,0,0,0.0,0,0
56,2012,2012-12-30,16,26.253,CIN,,BAL,W 23-17,,0,0,0.0,1,3
57,2013,2013-09-08,1,27.140,SFO,,GNB,W 34-28,,0,0,0.0,1,0
58,2013,2013-09-15,2,27.147,SFO,@,SEA,L 3-29,,0,0,0.0,1,0
59,2013,2013-09-22,3,27.154,SFO,,IND,L 7-27,,,,,,
60,2013,2013-09-26,4,27.158,SFO,@,STL,W 35-11,*,0,0,0.0,1,1
61,2013,2013-10-06,5,27.168,SFO,,HOU,W 34-3,*,0,0,0.0,3,0
62,2013,2013-10-13,6,27.175,SFO,,ARI,W 32-20,*,0,0,0.0,1,0
63,2013,2013-10-20,7,27.182,SFO,@,TEN,W 31-17,*,,,,,
64,2013,2013-10-27,8,27.189,SFO,@,JAX,W 42-10,*,0,6,0.0,6,0
65,2013,2013-11-10,9,27.203,SFO,,CAR,L 9-10,*,0,0,0.0,2,2
66,2013,2013-11-17,10,27.210,SFO,@,NOR,L 20-23,*,0,0,0.0,1,2
67,2013,2013-11-25,11,27.218,SFO,@,WAS,W 27-6,*,0,0,0.0,0,2
68,2013,2013-12-01,12,27.224,SFO,,STL,W 23-13,,0,0,0.0,0,0
69,2013,2013-12-08,13,27.231,SFO,,SEA,W 19-17,,0,0,0.0,3,0
70,2013,2013-12-15,14,27.238,SFO,@,TAM,W 33-14,,,,,,
71,2013,2013-12-23,15,27.246,SFO,,ATL,W 34-24,,0,0,0.0,2,0
72,2013,2013-12-29,16,27.252,SFO,@,ARI,W 23-20,,,,,,
73,2014,2014-09-07,1,28.139,SFO,@,DAL,W 28-17,*,0,0,0.0,2,0
74,2014,2014-09-14,2,28.146,SFO,,CHI,L 20-28,*,0,0,0.0,1,0
75,2014,2014-09-21,3,28.153,SFO,@,ARI,L 14-23,*,0,0,0.0,2,1
76,2014,2014-09-28,4,28.160,SFO,,PHI,W 26-21,*,0,0,0.0,1,1
77,2014,2014-10-05,5,28.167,SFO,,KAN,W 22-17,*,0,0,0.0,4,0
78,2014,2014-10-13,6,28.175,SFO,@,STL,W 31-17,*,0,0,2.0,3,0
79,2014,2014-10-19,7,28.181,SFO,@,DEN,L 17-42,*,0,0,0.0,3,1
80,2014,2014-11-02,8,28.195,SFO,,STL,L 10-13,*,0,0,0.0,1,1
81,2014,2014-11-23,11,28.216,SFO,,WAS,W 17-13,,0,0,0.0,1,0
82,2014,2014-11-27,12,28.220,SFO,,SEA,L 3-19,,,,,,
83,2014,2014-12-07,13,28.230,SFO,@,OAK,L 13-24,*,0,0,1.0,4,1
84,2014,2014-12-14,14,28.237,SFO,@,SEA,L 7-17,,0,0,1.0,1,1
85,2014,2014-12-20,15,28.243,SFO,,SDG,L 35-38,,0,0,1.0,1,0
86,2014,2014-12-28,16,28.251,SFO,,ARI,W 20-17,*,0,0,0.0,1,2
87,2015,2015-09-13,1,29.145,JAX,,CAR,L 9-20,*,0,0,1.0,6,0
88,2015,2015-09-20,2,29.152,JAX,,MIA,W 23-20,,0,0,0.0,2,0
89,2015,2015-09-27,3,29.159,JAX,@,NWE,L 17-51,,0,0,0.0,2,0
90,2015,2015-10-04,4,29.166,JAX,@,IND,L 13-16,,0,0,0.0,3,1
91,2015,2015-10-11,5,29.173,JAX,@,TAM,L 31-38,*,0,0,0.0,3,0
92,2015,2015-10-18,6,29.180,JAX,,HOU,L 20-31,,0,0,0.5,1,1
93,2015,2015-10-25,7,29.187,JAX,,BUF,W 34-31,*,0,0,0.0,6,0
94,2015,2015-11-08,8,29.201,JAX,@,NYJ,L 23-28,*,0,0,0.0,1,0
95,2015,2015-11-19,10,29.212,JAX,,TEN,W 19-13,*,0,0,0.0,1,0
96,2015,2015-12-13,13,29.236,JAX,,IND,W 51-16,*,0,0,0.0,1,0
97,2015,2015-12-20,14,29.243,JAX,,ATL,L 17-23,*,0,0,0.0,1,0
98,2015,2015-12-27,15,29.250,JAX,@,NOR,L 27-38,*,0,0,0.0,3,1
99,2015,2016-01-03,16,29.257,JAX,@,HOU,L 6-30,,0,0,0.0,1,3
100,2016,2016-09-11,1,30.143,JAX,,GNB,L 23-27,,0,0,0.0,1,0
101,2016,2016-09-18,2,30.150,JAX,@,SDG,L 14-38,*,0,0,0.0,0,0
102,2016,2016-09-25,3,30.157,JAX,,BAL,L 17-19,*,0,0,0.0,1,0
103,2016,2016-10-16,5,30.178,JAX,@,CHI,W 17-16,,0,0,0.0,0,0
104,2016,2016-10-23,6,30.185,JAX,,OAK,L 16-33,,0,0,0.0,1,0
105,2016,2016-10-27,7,30.189,JAX,@,TEN,L 22-36,,0,0,0.0,2,1
106,2016,2016-11-06,8,30.199,JAX,@,KAN,L 14-19,,0,0,0.0,1,0
107,2016,2016-11-13,9,30.206,JAX,,HOU,L 21-24,,0,0,0.0,4,0
108,2016,2016-12-04,12,30.227,JAX,,DEN,L 10-20,,0,0,0.0,1,0
109,2016,2016-12-11,13,30.234,JAX,,MIN,L 16-25,,0,0,0.0,2,1
110,2016,2016-12-18,14,30.241,JAX,@,HOU,L 20-21,,0,0,0.0,1,1
111,2016,2016-12-24,15,30.247,JAX,,TEN,W 38-17,,0,0,0.0,0,0
112,2016,2017-01-01,16,30.255,JAX,@,IND,L 20-24,,0,0,0.0,1,0
