ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
54,1988,1988-11-06,10,28.112,BUF,@,SEA,W 13-3,1,1,100.0,2,2,100.0,0,7
55,1988,1988-11-14,11,28.120,BUF,@,MIA,W 31-6,4,4,100.0,1,2,50.0,0,7
56,1988,1988-11-20,12,28.126,BUF,,NYJ,W 9-6,,,,3,4,75.0,0,9
57,1988,1988-11-27,13,28.133,BUF,@,CIN,L 21-35,3,3,100.0,,,,0,3
58,1988,1988-12-04,14,28.140,BUF,@,TAM,L 5-10,,,,1,1,100.0,0,3
59,1988,1988-12-11,15,28.147,BUF,,RAI,W 37-21,4,4,100.0,3,3,100.0,0,13
60,1988,1988-12-18,16,28.154,BUF,@,IND,L 14-17,2,2,100.0,,,,0,2
61,1989,1989-09-10,1,29.055,BUF,@,MIA,W 27-24,3,3,100.0,2,2,100.0,0,9
62,1989,1989-09-18,2,29.063,BUF,,DEN,L 14-28,2,2,100.0,,1,0.0,0,2
63,1989,1989-09-24,3,29.069,BUF,@,HOU,W 47-41,5,5,100.0,2,2,100.0,0,11
64,1989,1989-10-01,4,29.076,BUF,,NWE,W 31-10,4,4,100.0,1,1,100.0,0,7
65,1989,1989-10-08,5,29.083,BUF,@,IND,L 14-37,2,2,100.0,,1,0.0,0,2
66,1989,1989-10-16,6,29.091,BUF,,RAM,W 23-20,2,2,100.0,3,3,100.0,0,11
67,1989,1989-10-22,7,29.097,BUF,,NYJ,W 34-3,4,4,100.0,2,3,66.7,0,10
68,1989,1989-10-29,8,29.104,BUF,,MIA,W 31-17,4,4,100.0,1,2,50.0,0,7
69,1989,1989-11-05,9,29.111,BUF,@,ATL,L 28-30,4,4,100.0,,,,0,4
70,1989,1989-11-12,10,29.118,BUF,,IND,W 30-7,3,3,100.0,3,4,75.0,0,12
71,1989,1989-11-19,11,29.125,BUF,@,NWE,L 24-33,3,3,100.0,1,2,50.0,0,6
72,1989,1989-11-26,12,29.132,BUF,,CIN,W 24-7,3,3,100.0,1,1,100.0,0,6
73,1989,1989-12-04,13,29.140,BUF,@,SEA,L 16-17,1,1,100.0,3,4,75.0,0,10
74,1989,1989-12-10,14,29.146,BUF,,NOR,L 19-22,1,2,50.0,2,2,100.0,0,7
75,1989,1989-12-17,15,29.153,BUF,@,SFO,L 10-21,1,1,100.0,1,1,100.0,0,4
76,1989,1989-12-23,16,29.159,BUF,@,NYJ,W 37-0,4,4,100.0,1,1,100.0,0,7
77,1990,1990-09-09,1,30.054,BUF,,IND,W 26-10,2,2,100.0,4,6,66.7,0,14
78,1990,1990-09-16,2,30.061,BUF,@,MIA,L 7-30,1,1,100.0,,,,0,1
79,1990,1990-09-24,3,30.069,BUF,@,NYJ,W 30-7,3,3,100.0,3,4,75.0,0,12
80,1990,1990-09-30,4,30.075,BUF,,DEN,W 29-28,2,3,66.7,1,3,33.3,0,5
81,1990,1990-10-07,5,30.082,BUF,,RAI,W 38-24,5,5,100.0,1,1,100.0,0,8
82,1990,1990-10-21,6,30.096,BUF,,NYJ,W 30-27,3,4,75.0,1,2,50.0,0,6
83,1990,1990-10-28,7,30.103,BUF,@,NWE,W 27-10,3,3,100.0,2,2,100.0,0,9
84,1990,1990-11-04,8,30.110,BUF,@,CLE,W 42-0,6,6,100.0,,1,0.0,0,6
85,1990,1990-11-11,9,30.117,BUF,,PHO,W 45-14,6,6,100.0,1,1,100.0,0,9
86,1990,1990-11-18,10,30.124,BUF,,NWE,W 14-0,2,2,100.0,,1,0.0,0,2
87,1990,1990-11-26,11,30.132,BUF,@,HOU,L 24-27,3,3,100.0,1,1,100.0,0,6
88,1990,1990-12-02,12,30.138,BUF,,PHI,W 30-23,3,3,100.0,3,4,75.0,0,12
89,1990,1990-12-09,13,30.145,BUF,@,IND,W 31-7,4,4,100.0,1,1,100.0,0,7
90,1990,1990-12-15,14,30.151,BUF,@,NYG,W 17-13,2,2,100.0,1,1,100.0,0,5
91,1990,1990-12-23,15,30.159,BUF,,MIA,W 24-14,3,3,100.0,1,1,100.0,0,6
92,1990,1990-12-30,16,30.166,BUF,@,WAS,L 14-29,2,2,100.0,,,,0,2
93,1991,1991-09-01,1,31.046,BUF,,MIA,W 35-31,5,5,100.0,,1,0.0,0,5
94,1991,1991-09-08,2,31.053,BUF,,PIT,W 52-34,7,7,100.0,1,2,50.0,0,10
95,1991,1991-09-15,3,31.060,BUF,@,NYJ,W 23-20,2,2,100.0,3,4,75.0,0,11
96,1991,1991-09-22,4,31.067,BUF,@,TAM,W 17-10,2,2,100.0,1,2,50.0,0,5
97,1991,1991-09-29,5,31.074,BUF,,CHI,W 35-20,5,5,100.0,,1,0.0,0,5
98,1991,1991-10-07,6,31.082,BUF,@,KAN,L 6-33,,,,2,2,100.0,0,6
99,1991,1991-10-13,7,31.088,BUF,,IND,W 42-6,6,6,100.0,,,,0,6
100,1991,1991-10-21,8,31.096,BUF,,CIN,W 35-16,5,5,100.0,,,,0,5
101,1991,1991-11-03,9,31.109,BUF,,NWE,W 22-17,1,2,50.0,3,4,75.0,0,10
102,1991,1991-11-10,10,31.116,BUF,@,GNB,W 34-24,4,4,100.0,2,2,100.0,0,10
103,1991,1991-11-18,11,31.124,BUF,@,MIA,W 41-27,5,5,100.0,2,2,100.0,0,11
104,1991,1991-11-24,12,31.130,BUF,@,NWE,L 13-16,1,1,100.0,2,2,100.0,0,7
105,1991,1991-12-01,13,31.137,BUF,,NYJ,W 24-13,3,3,100.0,1,1,100.0,0,6
106,1991,1991-12-08,14,31.144,BUF,@,RAI,W 30-27,3,4,75.0,1,4,25.0,0,6
107,1991,1991-12-15,15,31.151,BUF,@,IND,W 35-7,5,5,100.0,,,,0,5
108,1991,1991-12-22,16,31.158,BUF,,DET,L 14-17,2,2,100.0,,2,0.0,0,2
