ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
189,2001,2001-12-23,14,35.226,ATL,,BUF,W 33-30,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,67,33.50,0
190,2001,2001-12-30,15,35.233,ATL,@,MIA,L 14-21,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,168,42.00,0
191,2001,2002-01-06,16,35.240,ATL,@,STL,L 13-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,197,39.40,0
192,2002,2002-09-08,1,36.120,ATL,@,GNB,L 34-37,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,117,39.00,0
193,2002,2002-09-15,2,36.127,ATL,,CHI,L 13-14,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,228,45.60,0
194,2002,2002-09-22,3,36.134,ATL,,CIN,W 30-3,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,177,35.40,0
195,2002,2002-10-06,4,36.148,ATL,,TAM,L 6-20,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,5,228,45.60,0
196,2002,2002-10-13,5,36.155,ATL,@,NYG,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,158,39.50,0
197,2002,2002-10-20,6,36.162,ATL,,CAR,W 30-0,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,99,49.50,0
198,2002,2002-10-27,7,36.169,ATL,@,NOR,W 37-35,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,84,42.00,0
199,2002,2002-11-03,8,36.176,ATL,,BAL,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,188,37.60,0
200,2002,2002-11-10,9,36.183,ATL,@,PIT,T 34-34,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,318,45.43,0
201,2002,2002-11-17,10,36.190,ATL,,NOR,W 24-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,145,48.33,0
202,2002,2002-11-24,11,36.197,ATL,@,CAR,W 41-0,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,49,24.50,0
203,2002,2002-12-01,12,36.204,ATL,@,MIN,W 30-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,242,40.33,0
204,2002,2002-12-08,13,36.211,ATL,@,TAM,L 10-34,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,300,42.86,0
205,2002,2002-12-15,14,36.218,ATL,,SEA,L 24-30,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,235,47.00,0
206,2002,2002-12-22,15,36.225,ATL,,DET,W 36-15,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,77,38.50,0
207,2002,2002-12-29,16,36.232,ATL,@,CLE,L 16-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,159,39.75,0
208,2003,2003-09-07,1,37.119,ATL,@,DAL,W 27-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,213,42.60,0
209,2003,2003-09-14,2,37.126,ATL,,WAS,L 31-33,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,245,40.83,0
210,2003,2003-09-21,3,37.133,ATL,,TAM,L 10-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,220,44.00,0
211,2003,2003-09-28,4,37.140,ATL,@,CAR,L 3-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,249,41.50,0
212,2003,2003-10-05,5,37.147,ATL,,MIN,L 26-39,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,173,34.60,0
213,2003,2003-10-13,6,37.155,ATL,@,STL,L 0-36,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,245,40.83,0
214,2003,2003-10-19,7,37.161,ATL,,NOR,L 17-45,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,267,44.50,0
215,2003,2003-11-02,8,37.175,ATL,,PHI,L 16-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,217,43.40,0
216,2003,2003-11-09,9,37.182,ATL,@,NYG,W 27-7,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,227,32.43,0
217,2003,2003-11-16,10,37.189,ATL,@,NOR,L 20-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,8,306,38.25,0
218,2003,2003-11-23,11,37.196,ATL,,TEN,L 31-38,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,183,36.60,0
219,2003,2003-11-30,12,37.203,ATL,@,HOU,L 13-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,205,41.00,0
220,2003,2003-12-07,13,37.210,ATL,,CAR,W 20-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,4,163,40.75,0
221,2003,2003-12-14,14,37.217,ATL,@,IND,L 7-38,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,284,40.57,0
222,2003,2003-12-20,15,37.223,ATL,@,TAM,W 30-28,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,110,36.67,0
223,2003,2003-12-28,16,37.231,ATL,,JAX,W 21-14,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,166,41.50,0
224,2004,2004-09-12,1,38.124,ATL,@,SFO,W 21-19,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,8,319,39.88,0
225,2004,2004-09-19,2,38.131,ATL,,STL,W 34-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,185,46.25,0
226,2004,2004-09-26,3,38.138,ATL,,ARI,W 6-3,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,241,48.20,0
227,2004,2004-10-03,4,38.145,ATL,@,CAR,W 27-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,191,38.20,0
228,2004,2004-10-10,5,38.152,ATL,,DET,L 10-17,,2,2,100.00,24,0,0,116.7,0,0,12.00,12.00,0,0,,0,0,0,5,227,45.40,0
229,2004,2004-10-17,6,38.159,ATL,,SDG,W 21-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,196,39.20,0
230,2004,2004-10-24,7,38.166,ATL,@,KAN,L 10-56,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,171,42.75,0
231,2004,2004-10-31,8,38.173,ATL,@,DEN,W 41-28,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,121,40.33,0
232,2004,2004-11-14,9,38.187,ATL,,TAM,W 24-14,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,250,41.67,0
233,2004,2004-11-21,10,38.194,ATL,@,NYG,W 14-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,244,34.86,0
234,2004,2004-11-28,11,38.201,ATL,,NOR,W 24-21,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,212,42.40,0
235,2004,2004-12-05,12,38.208,ATL,@,TAM,L 0-27,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,5,172,34.40,0
236,2004,2004-12-12,13,38.215,ATL,,OAK,W 35-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,146,36.50,0
237,2004,2004-12-18,14,38.221,ATL,,CAR,W 34-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,86,43.00,0
238,2004,2004-12-26,15,38.229,ATL,@,NOR,L 13-26,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,259,43.17,0
239,2004,2005-01-02,16,38.236,ATL,@,SEA,L 26-28,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,62,31.00,0
