ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
137,1999,1999-11-28,11,31.180,WAS,,PHI,W 20-17,*,10,9,71,7.89,0,90.0%,7.10,2,8,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
138,1999,1999-12-05,12,31.187,WAS,@,DET,L 17-33,*,10,7,47,6.71,0,70.0%,4.70,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,1999,1999-12-12,13,31.194,WAS,,ARI,W 28-3,,4,4,38,9.50,0,100.0%,9.50,2,10,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,1999,1999-12-19,14,31.201,WAS,@,IND,L 21-24,*,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
141,1999,1999-12-26,15,31.208,WAS,@,SFO,W 26-20,*,7,7,66,9.43,1,100.0%,9.43,1,12,12.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
142,1999,2000-01-02,16,31.215,WAS,,MIA,W 21-10,*,4,4,36,9.00,1,100.0%,9.00,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
143,2000,2000-09-03,1,32.094,WAS,,CAR,W 20-17,,7,7,56,8.00,0,100.0%,8.00,4,26,6.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
144,2000,2000-09-10,2,32.101,WAS,@,DET,L 10-15,*,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
145,2000,2000-09-18,3,32.109,WAS,,DAL,L 21-27,,4,3,20,6.67,0,75.0%,5.00,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
146,2000,2000-10-01,5,32.122,WAS,,TAM,W 20-17,*,9,8,53,6.63,1,88.9%,5.89,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
147,2000,2000-10-08,6,32.129,WAS,@,PHI,W 17-14,,5,5,46,9.20,0,100.0%,9.20,2,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
148,2000,2000-10-15,7,32.136,WAS,,BAL,W 10-3,,6,6,51,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
149,2000,2000-10-22,8,32.143,WAS,@,JAX,W 35-16,,5,3,17,5.67,0,60.0%,3.40,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
150,2000,2000-10-30,9,32.151,WAS,,TEN,L 21-27,*,7,6,39,6.50,1,85.7%,5.57,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
151,2000,2000-11-05,10,32.157,WAS,@,ARI,L 15-16,*,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
152,2000,2000-11-20,11,32.172,WAS,@,STL,W 33-20,,3,3,11,3.67,1,100.0%,3.67,2,10,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
153,2000,2000-11-26,12,32.178,WAS,,PHI,L 20-23,,8,7,33,4.71,0,87.5%,4.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
154,2000,2000-12-03,13,32.185,WAS,,NYG,L 7-9,,6,5,33,6.60,0,83.3%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
155,2000,2000-12-10,14,32.192,WAS,@,DAL,L 13-32,,7,5,54,10.80,0,71.4%,7.71,3,14,4.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
156,2000,2000-12-16,15,32.198,WAS,@,PIT,L 3-24,*,8,7,67,9.57,0,87.5%,8.38,4,35,8.75,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
157,2000,2000-12-24,16,32.206,WAS,,ARI,W 20-3,,7,8,34,4.25,0,114.3%,4.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
158,2001,2001-09-09,1,33.100,BUF,,NOR,L 6-24,,4,4,37,9.25,0,100.0%,9.25,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
159,2001,2001-09-23,2,33.114,BUF,@,IND,L 26-42,*,8,7,56,8.00,0,87.5%,7.00,3,14,4.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
160,2001,2001-09-30,3,33.121,BUF,,PIT,L 3-20,*,5,5,35,7.00,0,100.0%,7.00,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
161,2001,2001-10-07,4,33.128,BUF,,NYJ,L 36-42,*,15,12,75,6.25,1,80.0%,5.00,5,14,2.80,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
162,2001,2001-10-18,5,33.139,BUF,@,JAX,W 13-10,*,8,7,59,8.43,0,87.5%,7.38,3,13,4.33,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
163,2001,2001-10-28,6,33.149,BUF,@,SDG,L 24-27,*,4,4,8,2.00,0,100.0%,2.00,3,10,3.33,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
164,2001,2001-11-04,7,33.156,BUF,,IND,L 14-30,*,8,5,44,8.80,0,62.5%,5.50,3,2,0.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
165,2001,2001-11-11,8,33.163,BUF,@,NWE,L 11-21,*,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
166,2001,2001-11-18,9,33.170,BUF,,SEA,L 20-23,*,9,8,66,8.25,0,88.9%,7.33,3,11,3.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
167,2001,2001-11-25,10,33.177,BUF,,MIA,L 27-34,*,9,5,31,6.20,0,55.6%,3.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
168,2001,2001-12-02,11,33.184,BUF,@,SFO,L 0-35,,6,6,56,9.33,0,100.0%,9.33,3,14,4.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
169,2001,2001-12-09,12,33.191,BUF,,CAR,W 25-24,*,6,4,17,4.25,0,66.7%,2.83,2,-2,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
170,2001,2001-12-16,13,33.198,BUF,,NWE,L 9-12,*,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
171,2001,2001-12-23,14,33.205,BUF,@,ATL,L 30-33,*,3,3,21,7.00,0,100.0%,7.00,1,50,50.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
172,2001,2001-12-30,15,33.212,BUF,@,NYJ,W 14-9,,3,2,22,11.00,0,66.7%,7.33,3,12,4.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
173,2001,2002-01-06,16,33.219,BUF,@,MIA,L 7-34,*,9,3,34,11.33,1,33.3%,3.78,2,4,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
174,2002,2002-09-08,1,34.099,BUF,,NYJ,L 31-37,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
175,2002,2002-09-15,2,34.106,BUF,@,MIN,W 45-39,*,6,4,44,11.00,0,66.7%,7.33,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
176,2002,2002-09-22,3,34.113,BUF,@,DEN,L 23-28,,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
177,2002,2002-09-29,4,34.120,BUF,,CHI,W 33-27,,4,4,39,9.75,0,100.0%,9.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
178,2002,2002-10-06,5,34.127,BUF,,OAK,L 31-49,,2,2,30,15.00,0,100.0%,15.00,1,5,5.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
179,2002,2002-10-13,6,34.134,BUF,@,HOU,W 31-24,,3,1,14,14.00,0,33.3%,4.67,2,16,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
180,2002,2002-10-20,7,34.141,BUF,@,MIA,W 23-10,*,7,5,51,10.20,0,71.4%,7.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
181,2002,2002-10-27,8,34.148,BUF,,DET,W 24-17,*,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2002,2002-11-03,9,34.155,BUF,,NWE,L 7-38,*,8,6,56,9.33,0,75.0%,7.00,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
183,2002,2002-11-17,10,34.169,BUF,@,KAN,L 16-17,,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
184,2002,2002-11-24,11,34.176,BUF,@,NYJ,L 13-31,*,3,3,13,4.33,0,100.0%,4.33,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
185,2002,2002-12-01,12,34.183,BUF,,MIA,W 38-21,,7,3,35,11.67,0,42.9%,5.00,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
186,2002,2002-12-08,13,34.190,BUF,@,NWE,L 17-27,,6,5,42,8.40,0,83.3%,7.00,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
187,2002,2002-12-15,14,34.197,BUF,,SDG,W 20-13,*,4,1,5,5.00,0,25.0%,1.25,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
188,2002,2002-12-22,15,34.204,BUF,@,GNB,L 0-10,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
189,2002,2002-12-29,16,34.211,BUF,,CIN,W 27-9,,2,2,23,11.50,0,100.0%,11.50,1,4,4.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
190,2003,2003-09-07,1,35.098,NWE,@,BUF,L 0-31,,6,4,18,4.50,0,66.7%,3.00,5,36,7.20,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
191,2003,2003-09-14,2,35.105,NWE,@,PHI,W 31-10,,3,2,12,6.00,0,66.7%,4.00,3,7,2.33,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
192,2003,2003-09-21,3,35.112,NWE,,NYJ,W 23-16,*,6,4,22,5.50,0,66.7%,3.67,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
193,2003,2003-09-28,4,35.119,NWE,@,WAS,L 17-20,*,5,3,26,8.67,1,60.0%,5.20,3,15,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
194,2003,2003-10-05,5,35.126,NWE,,TEN,W 38-30,,7,4,18,4.50,0,57.1%,2.57,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
195,2003,2003-10-12,6,35.133,NWE,,NYG,W 17-6,,2,0,0,,0,0.0%,0.00,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
196,2003,2003-12-14,14,35.196,NWE,,JAX,W 27-13,,3,1,8,8.00,0,33.3%,2.67,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
197,2003,2003-12-20,15,35.202,NWE,@,NYJ,W 21-16,*,1,1,2,2.00,0,100.0%,2.00,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
198,2003,2003-12-27,16,35.209,NWE,,BUF,W 31-0,,1,0,0,,0,0.0%,0.00,4,9,2.25,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
