ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
27,2015,2015-12-20,14,22.189,BUF,@,WAS,L 25-35,*,10,5,111,22.20,2,50.0%,11.10,0,0,,0,2,12,0.0,0,0
28,2015,2015-12-27,15,22.196,BUF,,DAL,W 16-6,*,6,5,84,16.80,0,83.3%,14.00,0,0,,0,0,0,0.0,0,0
29,2015,2016-01-03,16,22.203,BUF,,NYJ,W 22-17,*,15,11,136,12.36,0,73.3%,9.07,0,0,,0,0,0,0.0,0,0
30,2016,2016-09-11,1,23.089,BUF,@,BAL,L 7-13,*,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,0.0,0,0
31,2016,2016-09-15,2,23.093,BUF,,NYJ,L 31-37,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,0.0,0,0
32,2016,2016-11-27,11,23.166,BUF,,JAX,W 28-21,*,3,3,80,26.67,0,100.0%,26.67,0,0,,0,0,0,0.0,0,0
33,2016,2016-12-04,12,23.173,BUF,@,OAK,L 24-38,*,9,3,38,12.67,0,33.3%,4.22,0,0,,0,0,0,0.0,0,0
34,2016,2016-12-11,13,23.180,BUF,,PIT,L 20-27,*,6,4,54,13.50,1,66.7%,9.00,0,0,,0,1,6,0.0,0,0
35,2016,2016-12-18,14,23.187,BUF,,CLE,W 33-13,*,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,0.0,0,0
36,2016,2016-12-24,15,23.193,BUF,,MIA,L 31-34,*,10,7,154,22.00,1,70.0%,15.40,0,0,,0,1,6,0.0,0,0
37,2016,2017-01-01,16,23.201,BUF,@,NYJ,L 10-30,*,9,4,31,7.75,0,44.4%,3.44,0,0,,0,0,0,0.0,0,0
38,2017,2017-09-10,1,24.088,LAR,,IND,W 46-9,*,5,5,58,11.60,0,100.0%,11.60,0,0,,0,0,0,0.0,0,0
39,2017,2017-09-17,2,24.095,LAR,,WAS,L 20-27,*,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
40,2017,2017-09-21,3,24.099,LAR,@,SFO,W 41-39,,7,6,106,17.67,2,85.7%,15.14,0,0,,0,2,12,0.0,0,0
41,2017,2017-10-01,4,24.109,LAR,@,DAL,W 35-30,*,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,0.0,0,0
42,2017,2017-10-08,5,24.116,LAR,,SEA,L 10-16,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
43,2017,2017-10-15,6,24.123,LAR,@,JAX,W 27-17,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,0.0,0,0
44,2017,2017-10-22,7,24.130,LAR,,ARI,W 33-0,*,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,0.0,0,0
45,2017,2017-11-05,8,24.144,LAR,@,NYG,W 51-17,*,2,1,67,67.00,1,50.0%,33.50,0,0,,0,1,6,0.0,0,0
46,2017,2017-11-12,9,24.151,LAR,,HOU,W 33-7,*,3,2,41,20.50,1,66.7%,13.67,0,0,,0,1,6,0.0,0,0
47,2017,2017-11-19,10,24.158,LAR,@,MIN,L 7-24,*,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,0.0,0,0
48,2017,2017-11-26,11,24.165,LAR,,NOR,W 26-20,*,9,4,82,20.50,1,44.4%,9.11,0,0,,0,1,6,0.0,0,0
49,2017,2017-12-03,12,24.172,LAR,@,ARI,W 32-16,*,4,3,38,12.67,1,75.0%,9.50,0,0,,0,1,6,0.0,0,0
50,2017,2017-12-10,13,24.179,LAR,,PHI,L 35-43,*,7,3,21,7.00,1,42.9%,3.00,0,0,,0,1,6,0.0,0,0
51,2017,2017-12-17,14,24.186,LAR,@,SEA,W 42-7,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,0.0,0,0
52,2017,2017-12-24,15,24.193,LAR,@,TEN,W 27-23,*,7,3,30,10.00,1,42.9%,4.29,0,0,,0,1,6,0.0,0,0
53,2018,2018-09-09,1,25.087,KAN,@,LAC,W 38-28,*,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,0.0,0,0
54,2018,2018-09-16,2,25.094,KAN,@,PIT,W 42-37,*,7,6,100,16.67,0,85.7%,14.29,1,31,31.00,0,0,0,0.0,0,0
55,2018,2018-09-23,3,25.101,KAN,,SFO,W 38-27,*,8,5,55,11.00,1,62.5%,6.88,2,20,10.00,0,1,6,0.0,0,0
