ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
18,2010,2010-10-17,6,23.266,HOU,,KAN,W 35-31,*,,0,0,0.0,7,1,0,0,0
19,2010,2010-11-01,7,23.281,HOU,@,IND,L 17-30,*,,0,0,0.0,2,3,0,0,0
20,2010,2010-11-07,8,23.287,HOU,,SDG,L 23-29,*,,0,0,0.0,2,3,0,0,0
21,2010,2010-11-14,9,23.294,HOU,@,JAX,L 24-31,*,,0,0,0.0,9,0,0,0,0
22,2010,2010-11-21,10,23.301,HOU,@,NYJ,L 27-30,*,,0,0,0.0,4,0,0,0,0
23,2010,2010-11-28,11,23.308,HOU,,TEN,W 20-0,*,,0,0,0.0,6,1,0,0,0
24,2010,2010-12-02,12,23.312,HOU,@,PHI,L 24-34,*,,0,0,0.0,5,1,0,0,0
25,2010,2010-12-13,13,23.323,HOU,,BAL,L 28-34,*,,0,0,1.5,6,4,0,0,0
26,2010,2010-12-19,14,23.329,HOU,@,TEN,L 17-31,*,,0,0,0.0,2,1,0,0,0
27,2010,2010-12-26,15,23.336,HOU,@,DEN,L 23-24,*,,0,0,0.0,2,3,0,0,0
28,2010,2011-01-02,16,23.343,HOU,,JAX,W 34-17,*,,0,0,0.0,4,1,0,0,0
29,2011,2011-09-11,1,24.230,HOU,,IND,W 34-7,*,,0,0,0.0,4,3,0,0,0
30,2011,2011-09-18,2,24.237,HOU,@,MIA,W 23-13,*,,0,0,0.0,7,3,0,0,0
31,2011,2011-09-25,3,24.244,HOU,@,NOR,L 33-40,*,,0,0,0.0,4,1,0,0,0
32,2011,2011-10-02,4,24.251,HOU,,PIT,W 17-10,*,,0,0,0.0,2,4,0,0,0
33,2011,2011-10-09,5,24.258,HOU,,OAK,L 20-25,*,,0,0,1.0,7,1,0,0,0
34,2011,2011-10-16,6,24.265,HOU,@,BAL,L 14-29,*,,0,0,0.0,3,2,0,0,0
35,2011,2011-10-23,7,24.272,HOU,@,TEN,W 41-7,*,,0,0,0.0,5,1,0,0,0
36,2011,2011-10-30,8,24.279,HOU,,JAX,W 24-14,*,,0,0,0.0,3,4,1,5,0
37,2011,2011-11-06,9,24.286,HOU,,CLE,W 30-12,*,,0,0,1.0,4,3,0,0,0
38,2011,2011-11-13,10,24.293,HOU,@,TAM,W 37-9,*,,0,0,1.0,8,0,1,0,0
39,2011,2011-11-27,11,24.307,HOU,@,JAX,W 20-13,*,,0,0,0.0,3,4,0,0,0
40,2011,2011-12-04,12,24.314,HOU,,ATL,W 17-10,*,,0,0,0.0,5,1,0,0,0
41,2011,2011-12-11,13,24.321,HOU,@,CIN,W 20-19,*,,0,0,0.0,3,1,0,0,0
42,2011,2011-12-18,14,24.328,HOU,,CAR,L 13-28,*,,0,0,0.0,9,3,0,0,0
43,2011,2011-12-22,15,24.332,HOU,@,IND,L 16-19,*,,0,0,1.0,7,5,0,0,0
44,2011,2012-01-01,16,24.342,HOU,,TEN,L 22-23,*,,0,0,0.0,2,2,0,0,0
45,2012,2012-09-09,1,25.229,HOU,,MIA,W 30-10,*,,0,0,0.0,6,1,1,1,0
46,2012,2012-09-16,2,25.236,HOU,@,JAX,W 27-7,*,,0,0,0.0,2,0,0,0,0
47,2012,2012-09-23,3,25.243,HOU,@,DEN,W 31-25,*,,0,0,0.0,4,1,0,0,0
48,2012,2012-09-30,4,25.250,HOU,,TEN,W 38-14,*,,0,0,0.0,7,3,0,0,0
49,2012,2012-10-08,5,25.258,HOU,@,NYJ,W 23-17,*,,0,0,0.0,3,2,0,0,0
50,2013,2013-09-09,1,26.228,HOU,@,SDG,W 31-28,*,,0,6,0.0,4,1,1,18,1
51,2013,2013-09-15,2,26.234,HOU,,TEN,W 30-24,*,,0,0,1.5,10,1,0,0,0
52,2013,2013-09-22,3,26.241,HOU,@,BAL,L 9-30,*,,0,0,0.0,5,3,0,0,0
53,2013,2013-09-29,4,26.248,HOU,,SEA,L 20-23,*,,0,0,0.0,6,3,0,0,0
54,2013,2013-10-06,5,26.255,HOU,@,SFO,L 3-34,*,,0,0,0.0,5,1,0,0,0
55,2013,2013-10-13,6,26.262,HOU,,STL,L 13-38,*,,0,0,0.0,2,3,0,0,0
56,2013,2013-10-20,7,26.269,HOU,@,KAN,L 16-17,*,,0,0,0.0,4,0,0,0,0
57,2014,2014-09-07,1,27.226,HOU,,WAS,W 17-6,*,,0,0,0.0,2,3,0,0,0
58,2014,2014-09-14,2,27.233,HOU,@,OAK,W 30-14,*,,0,0,0.0,5,1,0,0,0
59,2014,2014-09-21,3,27.240,HOU,@,NYG,L 17-30,*,,0,0,0.0,8,9,0,0,0
60,2014,2014-09-28,4,27.247,HOU,,BUF,W 23-17,*,,0,0,0.0,8,1,0,0,0
61,2014,2014-10-05,5,27.254,HOU,@,DAL,L 17-20,*,,0,0,1.0,5,3,0,0,0
62,2014,2014-10-09,6,27.258,HOU,,IND,L 28-33,*,,0,0,0.0,2,2,0,0,0
63,2014,2014-10-20,7,27.269,HOU,@,PIT,L 23-30,*,,0,0,0.0,0,1,0,0,0
64,2014,2014-11-16,10,27.296,HOU,@,CLE,W 23-7,*,,0,0,0.0,4,2,0,0,0
65,2014,2014-11-23,11,27.303,HOU,,CIN,L 13-22,*,,0,0,0.0,3,5,0,0,0
66,2014,2014-11-30,12,27.310,HOU,,TEN,W 45-21,*,,0,0,0.0,1,0,0,0,0
67,2014,2014-12-07,13,27.317,HOU,@,JAX,W 27-13,*,,0,0,0.0,2,2,0,0,0
68,2014,2014-12-14,14,27.324,HOU,@,IND,L 10-17,*,,,,,,,,,
69,2014,2014-12-21,15,27.331,HOU,,BAL,W 25-13,*,,0,0,0.0,0,2,0,0,0
70,2014,2014-12-28,16,27.338,HOU,,JAX,W 23-17,*,,0,0,0.0,1,0,0,0,0
71,2015,2015-09-13,1,28.232,HOU,,KAN,L 20-27,*,,0,0,0.0,6,4,0,0,0
72,2015,2015-09-20,2,28.239,HOU,@,CAR,L 17-24,*,,0,0,0.0,4,3,0,0,0
73,2015,2015-09-27,3,28.246,HOU,,TAM,W 19-9,*,,0,0,0.0,3,1,0,0,0
74,2015,2015-10-04,4,28.253,HOU,@,ATL,L 21-48,*,,0,0,0.0,7,4,0,0,0
75,2015,2015-10-08,5,28.257,HOU,,IND,L 20-27,*,,0,0,0.0,0,8,0,0,0
76,2015,2015-10-18,6,28.267,HOU,@,JAX,W 31-20,*,,0,0,0.0,9,3,0,0,0
77,2015,2015-10-25,7,28.274,HOU,@,MIA,L 26-44,*,,0,0,0.0,3,1,0,0,0
78,2015,2015-11-01,8,28.281,HOU,,TEN,W 20-6,*,,0,0,0.0,6,7,0,0,0
79,2015,2015-11-16,9,28.296,HOU,@,CIN,W 10-6,*,,0,0,0.0,5,2,0,0,0
80,2015,2015-11-22,10,28.302,HOU,,NYJ,W 24-17,*,,0,0,0.0,4,1,0,0,0
81,2015,2015-11-29,11,28.309,HOU,,NOR,W 24-6,*,,0,0,0.0,2,1,0,0,0
82,2015,2015-12-06,12,28.316,HOU,@,BUF,L 21-30,*,,0,0,0.0,3,0,0,0,0
83,2015,2015-12-13,13,28.323,HOU,,NWE,L 6-27,*,,0,0,0.0,6,3,0,0,0
84,2015,2015-12-20,14,28.330,HOU,@,IND,W 16-10,*,,0,0,0.0,1,6,0,0,0
85,2015,2015-12-27,15,28.337,HOU,@,TEN,W 34-6,*,,0,0,0.0,1,0,0,0,0
86,2015,2016-01-03,16,28.344,HOU,,JAX,W 30-6,*,,0,0,0.0,3,3,0,0,0
87,2016,2016-09-11,1,29.231,HOU,,CHI,W 23-14,*,,0,0,0.0,1,1,0,0,0
88,2016,2016-10-02,4,29.252,HOU,,TEN,W 27-20,*,,0,0,0.0,3,1,0,0,0
89,2016,2016-10-09,5,29.259,HOU,@,MIN,L 13-31,*,,0,0,0.0,2,3,0,0,0
90,2016,2016-10-16,6,29.266,HOU,,IND,W 26-23,*,,0,0,0.0,4,4,0,0,0
91,2016,2016-10-24,7,29.274,HOU,@,DEN,L 9-27,*,,0,0,0.0,3,3,0,0,0
92,2016,2016-10-30,8,29.280,HOU,,DET,W 20-13,*,,0,0,0.0,7,0,0,0,0
93,2016,2016-11-13,9,29.294,HOU,@,JAX,W 24-21,*,,0,0,0.0,3,0,0,0,0
94,2016,2016-11-21,10,29.302,HOU,@,OAK,L 20-27,*,,0,0,0.0,2,0,0,0,0
95,2016,2016-11-27,11,29.308,HOU,,SDG,L 13-21,*,,0,0,0.0,3,4,0,0,0
96,2016,2016-12-04,12,29.315,HOU,@,GNB,L 13-21,*,,0,0,0.0,2,4,0,0,0
97,2016,2016-12-11,13,29.322,HOU,@,IND,W 22-17,*,,0,0,0.0,3,3,0,0,0
98,2016,2016-12-18,14,29.329,HOU,,JAX,W 21-20,*,,0,0,0.0,2,2,0,0,0
99,2016,2016-12-24,15,29.335,HOU,,CIN,W 12-10,*,,0,0,0.0,3,2,0,0,0
100,2017,2017-09-10,1,30.229,HOU,,JAX,L 7-29,*,,0,0,0.0,1,2,0,0,0
101,2017,2017-12-10,13,30.320,HOU,,SFO,L 16-26,*,,0,0,0.5,2,3,0,0,0
102,2017,2017-12-17,14,30.327,HOU,@,JAX,L 7-45,*,,0,0,1.0,4,2,0,0,0
103,2017,2017-12-25,15,30.335,HOU,,PIT,L 6-34,*,,0,0,0.0,0,1,0,0,0
104,2017,2017-12-31,16,30.341,HOU,@,IND,L 13-22,*,,0,0,0.0,1,0,0,0,0
