ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
28,1989,1989-12-03,13,24.335,SFO,@,ATL,W 23-10,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
29,1989,1989-12-11,14,24.343,SFO,@,RAM,W 30-27,0,0,,0,0,0,,0,0,0,,,,,,4,139,34.75,0
30,1989,1989-12-17,15,24.349,SFO,,BUF,W 21-10,0,0,,0,0,0,,0,0,0,,,,,,5,185,37.00,0
31,1989,1989-12-24,16,24.356,SFO,,CHI,W 26-0,0,0,,0,0,0,,0,0,0,,,,,,5,174,34.80,0
32,1990,1990-09-10,1,25.251,SFO,@,NOR,W 13-12,0,0,,0,0,0,,0,0,0,,0,,,,6,244,40.67,0
33,1990,1990-09-16,2,25.257,SFO,,WAS,W 26-13,0,0,,0,0,0,,0,0,0,,0,,,,2,87,43.50,0
34,1990,1990-09-23,3,25.264,SFO,,ATL,W 19-13,0,0,,0,0,0,,0,0,0,,0,,,,6,235,39.17,0
35,1990,1990-10-07,4,25.278,SFO,@,HOU,W 24-21,0,0,,0,0,0,,0,0,0,,0,,,,4,161,40.25,0
36,1990,1990-10-14,5,25.285,SFO,@,ATL,W 45-35,0,0,,0,0,0,,0,0,0,,0,,,,4,141,35.25,1
37,1990,1990-10-21,6,25.292,SFO,,PIT,W 27-7,0,0,,0,0,0,,0,0,0,,0,,,,1,39,39.00,0
38,1990,1990-10-28,7,25.299,SFO,,CLE,W 20-17,0,0,,0,0,0,,0,0,0,,0,,,,4,121,30.25,0
39,1990,1990-11-04,8,25.306,SFO,@,GNB,W 24-20,0,0,,0,0,0,,0,0,0,,0,,,,5,166,33.20,0
40,1990,1990-11-11,9,25.313,SFO,@,DAL,W 24-6,0,0,,0,0,0,,0,0,0,,0,,,,2,40,20.00,0
41,1990,1990-11-18,10,25.320,SFO,,TAM,W 31-7,0,0,,0,0,0,,0,0,0,,0,,,,3,110,36.67,0
42,1990,1990-11-25,11,25.327,SFO,,RAM,L 17-28,0,0,,0,1,1,100.00,0,0,0,79.2,0,0,0.00,0.00,4,150,37.50,0
43,1990,1990-12-03,12,25.335,SFO,,NYG,W 7-3,0,0,,0,0,0,,0,0,0,,0,,,,9,357,39.67,0
44,1990,1990-12-09,13,25.341,SFO,@,CIN,W 20-17,0,0,,0,0,0,,0,0,0,,0,,,,4,184,46.00,0
45,1990,1990-12-17,14,25.349,SFO,@,RAM,W 26-10,0,0,,0,0,0,,0,0,0,,0,,,,3,105,35.00,0
46,1990,1990-12-23,15,25.355,SFO,,NOR,L 10-13,0,0,,0,0,0,,0,0,0,,0,,,,6,201,33.50,0
47,1990,1990-12-30,16,25.362,SFO,@,MIN,W 20-17,0,0,,0,0,0,,0,0,0,,0,,,,6,196,32.67,0
48,1991,1991-12-08,14,26.340,RAM,,ATL,L 14-31,0,0,,0,1,1,100.00,22,0,0,118.7,0,0,22.00,22.00,4,167,41.75,1
49,1991,1991-12-15,15,26.347,RAM,@,MIN,L 14-20,0,0,,0,0,0,,0,0,0,,0,,,,2,90,45.00,0
50,1991,1991-12-22,16,26.354,RAM,@,SEA,L 9-23,0,0,,0,0,0,,0,0,0,,0,,,,5,196,39.20,0
