ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
30,1988,1988-12-18,16,29.175,SFO,,RAM,L 16-38,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,1,8,8.00,0,0,0
31,1989,1989-09-10,1,30.076,SFO,@,IND,W 30-24,1,3,3.00,0,,1,11,11.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1989,1989-09-17,2,30.083,SFO,@,TAM,W 20-16,1,0,0.00,0,,1,3,3.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1989,1989-09-24,3,30.090,SFO,@,PHI,W 38-28,4,30,7.50,0,,2,22,11.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1989,1989-10-01,4,30.097,SFO,,RAM,L 12-13,2,24,12.00,0,,4,22,5.50,0,,,0,0,,0,0,0,,,,,,2,0,0.00,0,0,0
35,1989,1989-10-08,5,30.104,SFO,@,NOR,W 24-20,1,-1,-1.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0
36,1989,1989-10-15,6,30.111,SFO,@,DAL,W 31-14,0,0,,0,,1,13,13.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1989,1989-10-22,7,30.118,SFO,,NWE,W 37-20,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
38,1990,1990-09-10,1,31.076,SFO,@,NOR,W 13-12,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
39,1990,1990-09-16,2,31.082,SFO,,WAS,W 26-13,1,3,3.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1990,1990-09-23,3,31.089,SFO,,ATL,W 19-13,0,0,,0,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1990,1990-10-07,4,31.103,SFO,@,HOU,W 24-21,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
42,1990,1990-10-14,5,31.110,SFO,@,ATL,W 45-35,2,6,3.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1990,1990-10-21,6,31.117,SFO,,PIT,W 27-7,7,31,4.43,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1990,1990-10-28,7,31.124,SFO,,CLE,W 20-17,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0
45,1990,1990-11-04,8,31.131,SFO,@,GNB,W 24-20,0,0,,0,,1,19,19.00,0,,,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0
46,1990,1990-11-11,9,31.138,SFO,@,DAL,W 24-6,6,15,2.50,0,,3,27,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1990,1990-11-18,10,31.145,SFO,,TAM,W 31-7,7,43,6.14,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
48,1990,1990-11-25,11,31.152,SFO,,RAM,L 17-28,0,0,,0,,2,36,18.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
49,1990,1990-12-03,12,31.160,SFO,,NYG,W 7-3,3,20,6.67,0,,1,11,11.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1990,1990-12-09,13,31.166,SFO,@,CIN,W 20-17,6,36,6.00,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
51,1990,1990-12-17,14,31.174,SFO,@,RAM,W 26-10,1,3,3.00,0,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1990,1990-12-23,15,31.180,SFO,,NOR,L 10-13,2,9,4.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1990,1990-12-30,16,31.187,SFO,@,MIN,W 20-17,0,0,,0,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1991,1991-09-02,1,32.068,SFO,@,NYG,L 14-16,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,
55,1991,1991-09-08,2,32.074,SFO,,SDG,W 34-14,5,23,4.60,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
56,1991,1991-09-15,3,32.081,SFO,@,MIN,L 14-17,6,15,2.50,0,,1,16,16.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
57,1991,1991-09-22,4,32.088,SFO,,RAM,W 27-10,10,70,7.00,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
58,1991,1991-09-29,5,32.095,SFO,@,RAI,L 6-12,2,11,5.50,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
59,1991,1991-10-13,6,32.109,SFO,,ATL,L 34-39,3,-3,-1.00,1,,3,12,4.00,0,,,0,0,,0,0,0,,0,,,,1,13,13.00,0,1,6
60,1991,1991-10-20,7,32.116,SFO,,DET,W 35-3,8,31,3.88,1,,1,4,4.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
61,1991,1991-10-27,8,32.123,SFO,@,PHI,W 23-7,3,1,0.33,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
62,1991,1991-11-03,9,32.130,SFO,@,ATL,L 14-17,2,1,0.50,0,,3,32,10.67,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
63,1991,1991-11-10,10,32.137,SFO,@,NOR,L 3-10,4,25,6.25,0,,2,14,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
64,1991,1991-11-17,11,32.144,SFO,,PHO,W 14-10,1,0,0.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
65,1991,1991-11-25,12,32.152,SFO,@,RAM,W 33-10,3,4,1.33,1,,1,2,2.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
66,1991,1991-12-01,13,32.158,SFO,,NOR,W 38-24,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,
67,1991,1991-12-08,14,32.165,SFO,@,SEA,W 24-22,2,31,15.50,0,,1,3,3.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
68,1991,1991-12-14,15,32.171,SFO,,KAN,W 28-14,7,34,4.86,0,,0,0,,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
69,1991,1991-12-23,16,32.180,SFO,,CHI,W 52-14,1,2,2.00,1,,1,7,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
70,1992,1992-09-06,1,33.072,GNB,,MIN,L 20-23,1,2,2.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1992,1992-09-13,2,33.079,GNB,@,TAM,L 3-31,4,18,4.50,0,5,4,40,10.00,0,80.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1992,1992-09-20,3,33.086,GNB,,CIN,W 24-23,0,0,,0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1992,1992-09-27,4,33.093,GNB,,PIT,W 17-3,1,3,3.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1992,1992-10-04,5,33.100,GNB,@,ATL,L 10-24,0,0,,0,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1992,1992-10-18,6,33.114,GNB,@,CLE,L 6-17,3,6,2.00,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1992,1992-10-25,7,33.121,GNB,,CHI,L 10-30,0,0,,0,8,5,30,6.00,0,62.5%,3.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1992,1992-11-01,8,33.128,GNB,@,DET,W 27-13,6,16,2.67,1,4,4,43,10.75,0,100.0%,10.75,0,0,,0,0,0,,,,,,0,0,,0,1,6
78,1992,1992-11-08,9,33.135,GNB,@,NYG,L 7-27,1,3,3.00,0,6,4,27,6.75,0,66.7%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1992,1992-11-15,10,33.142,GNB,,PHI,W 27-24,1,8,8.00,0,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1992,1992-11-22,11,33.149,GNB,@,CHI,W 17-3,4,18,4.50,0,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1992,1992-11-29,12,33.156,GNB,,TAM,W 19-14,7,13,1.86,0,7,6,55,9.17,0,85.7%,7.86,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1992,1992-12-06,13,33.163,GNB,,DET,W 38-10,8,41,5.13,0,3,3,22,7.33,1,100.0%,7.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
83,1992,1992-12-13,14,33.170,GNB,@,HOU,W 16-14,4,2,0.50,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,1992,1992-12-20,15,33.177,GNB,,RAM,W 28-13,7,29,4.14,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1992,1992-12-27,16,33.184,GNB,@,MIN,L 7-27,4,4,1.00,1,4,4,18,4.50,0,100.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
