ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
28,2011,2011-12-01,12,22.208,SEA,,PHI,W 31-14,*,0,0,,0,0,0,0.0,4,2,0,0,0
29,2011,2011-12-12,13,22.219,SEA,,STL,W 30-13,*,0,0,,0,0,0,0.0,2,3,0,0,0
30,2011,2011-12-18,14,22.225,SEA,@,CHI,W 38-14,*,0,0,,0,0,0,0.0,2,2,1,11,0
31,2011,2011-12-24,15,22.231,SEA,,SFO,L 17-19,*,0,0,,0,0,0,0.0,3,1,0,0,0
32,2011,2012-01-01,16,22.239,SEA,@,ARI,L 20-23,*,0,0,,0,0,0,0.0,3,3,0,0,0
33,2012,2012-09-09,1,23.125,SEA,@,ARI,L 16-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
34,2012,2012-09-16,2,23.132,SEA,,DAL,W 27-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
35,2012,2012-09-24,3,23.140,SEA,,GNB,W 14-12,*,0,0,,0,0,0,0.0,2,2,0,0,0
36,2012,2012-09-30,4,23.146,SEA,@,STL,L 13-19,*,0,0,,0,0,0,0.0,5,0,0,0,0
37,2012,2012-10-07,5,23.153,SEA,@,CAR,W 16-12,*,0,0,,0,0,0,0.0,1,0,0,0,0
38,2012,2012-10-14,6,23.160,SEA,,NWE,W 24-23,*,0,0,,0,0,0,0.0,2,3,1,23,0
39,2012,2012-10-18,7,23.164,SEA,@,SFO,L 6-13,*,0,0,,0,0,0,0.0,4,0,0,0,0
40,2012,2012-10-28,8,23.174,SEA,@,DET,L 24-28,*,0,0,,0,0,0,0.0,1,2,1,0,0
41,2012,2012-11-04,9,23.181,SEA,,MIN,W 30-20,*,0,0,,0,0,0,0.0,3,3,0,0,0
42,2012,2012-11-11,10,23.188,SEA,,NYJ,W 28-7,*,0,0,,0,0,0,0.0,4,3,0,0,0
43,2012,2012-11-25,11,23.202,SEA,@,MIA,L 21-24,*,0,0,,0,0,0,0.0,3,1,0,0,0
44,2012,2012-12-02,12,23.209,SEA,@,CHI,W 23-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
45,2012,2012-12-09,13,23.216,SEA,,ARI,W 58-0,*,0,0,,0,0,0,0.0,2,3,0,0,0
46,2012,2012-12-16,14,23.223,SEA,@,BUF,W 50-17,*,0,0,,0,0,6,0.0,3,2,1,57,1
47,2012,2012-12-23,15,23.230,SEA,,SFO,W 42-13,*,0,0,,0,0,0,0.0,2,1,0,0,0
48,2012,2012-12-30,16,23.237,SEA,,STL,W 20-13,*,0,0,,0,0,0,0.0,1,2,0,0,0
49,2013,2013-09-08,1,24.124,SEA,@,CAR,W 12-7,*,0,0,,0,0,0,0.0,8,2,0,0,0
50,2013,2013-09-15,2,24.131,SEA,,SFO,W 29-3,*,0,0,,0,0,0,0.0,3,0,1,11,0
51,2013,2013-09-22,3,24.138,SEA,,JAX,W 45-17,*,0,0,,0,0,0,0.0,5,2,0,0,0
52,2013,2013-09-29,4,24.145,SEA,@,HOU,W 23-20,*,0,0,,0,0,0,0.0,7,0,1,0,0
53,2013,2013-10-06,5,24.152,SEA,@,IND,L 28-34,*,0,0,,0,0,0,0.0,9,1,0,0,0
54,2013,2013-10-13,6,24.159,SEA,,TEN,W 20-13,*,0,0,,0,0,0,0.0,5,1,1,0,0
55,2013,2013-10-17,7,24.163,SEA,@,ARI,W 34-22,*,0,0,,0,0,0,0.0,6,0,1,-2,0
56,2013,2013-10-28,8,24.174,SEA,@,STL,W 14-9,*,0,0,,0,0,0,0.0,10,0,0,0,0
57,2013,2013-11-03,9,24.180,SEA,,TAM,W 27-24,*,0,0,,0,0,0,0.0,8,4,0,0,0
58,2013,2013-11-10,10,24.187,SEA,@,ATL,W 33-10,*,0,0,,0,0,0,0.0,1,0,0,0,0
59,2013,2013-11-17,11,24.194,SEA,,MIN,W 41-20,*,0,0,,0,0,0,0.0,4,2,0,0,0
60,2013,2013-12-02,12,24.209,SEA,,NOR,W 34-7,*,0,0,,0,0,0,0.0,1,5,0,0,0
61,2013,2013-12-08,13,24.215,SEA,@,SFO,L 17-19,*,0,0,,0,0,0,0.0,4,1,0,0,0
62,2013,2013-12-15,14,24.222,SEA,@,NYG,W 23-0,*,0,0,,0,0,0,0.0,1,3,1,0,0
63,2013,2013-12-22,15,24.229,SEA,,ARI,L 10-17,*,0,0,,0,0,0,0.0,4,6,0,0,0
64,2013,2013-12-29,16,24.236,SEA,,STL,W 27-9,*,0,0,,0,0,0,0.0,2,0,0,0,0
65,2014,2014-09-04,1,25.120,SEA,,GNB,W 36-16,*,2,3,1.50,0,0,0,0.0,4,1,0,0,0
66,2014,2014-09-14,2,25.130,SEA,@,SDG,L 21-30,*,0,0,,0,0,0,0.0,5,2,0,0,0
67,2014,2014-09-21,3,25.137,SEA,,DEN,W 26-20,*,0,0,,0,0,0,0.0,3,3,0,0,0
68,2014,2014-10-06,4,25.152,SEA,@,WAS,W 27-17,*,0,0,,0,0,0,0.0,1,2,0,0,0
69,2014,2014-10-12,5,25.158,SEA,,DAL,L 23-30,*,0,0,,0,0,0,0.0,4,2,0,0,0
70,2014,2014-10-19,6,25.165,SEA,@,STL,L 26-28,*,0,0,,0,0,0,0.0,4,2,0,0,0
71,2014,2014-10-26,7,25.172,SEA,@,CAR,W 13-9,*,0,0,,0,0,0,0.0,4,5,0,0,0
72,2014,2014-11-02,8,25.179,SEA,,OAK,W 30-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
73,2014,2014-11-09,9,25.186,SEA,,NYG,W 38-17,*,0,0,,0,0,0,0.0,3,3,1,47,0
74,2014,2014-11-16,10,25.193,SEA,@,KAN,L 20-24,*,0,0,,0,0,0,0.0,10,1,0,0,0
75,2014,2014-11-23,11,25.200,SEA,,ARI,W 19-3,*,0,0,,0,0,0,0.0,2,0,0,0,0
76,2014,2014-11-27,12,25.204,SEA,@,SFO,W 19-3,*,0,0,,0,0,0,0.0,5,1,0,0,0
77,2014,2014-12-07,13,25.214,SEA,@,PHI,W 24-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
78,2014,2014-12-14,14,25.221,SEA,,SFO,W 17-7,*,0,0,,0,0,0,0.0,8,1,0,0,0
79,2014,2014-12-21,15,25.228,SEA,@,ARI,W 35-6,*,0,0,,0,0,0,0.0,3,2,0,0,0
80,2014,2014-12-28,16,25.235,SEA,,STL,W 20-6,*,0,0,,0,0,0,0.0,11,1,0,0,0
81,2015,2015-09-13,1,26.129,SEA,@,STL,L 31-34,*,0,0,,0,0,0,0.0,6,3,0,0,0
82,2015,2015-09-20,2,26.136,SEA,@,GNB,L 17-27,*,0,0,,0,0,0,0.0,4,1,0,0,0
83,2015,2015-09-27,3,26.143,SEA,,CHI,W 26-0,*,0,0,,0,0,0,0.0,0,0,0,0,0
84,2015,2015-10-05,4,26.151,SEA,,DET,W 13-10,*,0,0,,0,0,0,0.0,2,3,0,0,0
85,2015,2015-10-11,5,26.157,SEA,@,CIN,L 24-27,*,0,0,,0,0,0,0.0,2,0,1,32,0
86,2015,2015-10-18,6,26.164,SEA,,CAR,L 23-27,*,0,0,,0,0,0,0.0,2,2,1,0,0
87,2015,2015-10-22,7,26.168,SEA,@,SFO,W 20-3,*,0,0,,0,0,0,0.0,3,2,0,0,0
88,2015,2015-11-01,8,26.178,SEA,@,DAL,W 13-12,*,0,0,,0,0,0,0.0,4,1,0,0,0
89,2015,2015-11-15,9,26.192,SEA,,ARI,L 32-39,*,0,0,,0,0,0,0.0,4,0,1,0,0
90,2015,2015-11-22,10,26.199,SEA,,SFO,W 29-13,*,0,0,,0,0,0,0.0,1,4,0,0,0
91,2015,2015-11-29,11,26.206,SEA,,PIT,W 39-30,*,0,0,,0,0,0,0.0,6,0,0,0,0
92,2015,2015-12-06,12,26.213,SEA,@,MIN,W 38-7,*,0,0,,0,0,0,0.0,1,1,1,25,0
93,2015,2015-12-13,13,26.220,SEA,@,BAL,W 35-6,*,0,0,,0,0,0,0.0,4,0,0,0,0
94,2015,2015-12-20,14,26.227,SEA,,CLE,W 30-13,*,0,0,,0,0,0,0.0,2,1,0,0,0
95,2015,2015-12-27,15,26.234,SEA,,STL,L 17-23,*,0,0,,0,0,0,0.0,1,1,0,0,0
96,2015,2016-01-03,16,26.241,SEA,@,ARI,W 36-6,*,0,0,,0,0,0,0.0,0,0,1,10,0
97,2016,2016-09-11,1,27.127,SEA,,MIA,W 12-10,*,0,0,,0,0,0,0.0,2,2,0,0,0
98,2016,2016-09-18,2,27.134,SEA,@,LAR,L 3-9,*,0,0,,0,0,0,0.0,3,0,0,0,0
99,2016,2016-09-25,3,27.141,SEA,,SFO,W 37-18,*,0,0,,0,0,0,0.0,2,0,0,0,0
100,2016,2016-10-02,4,27.148,SEA,@,NYJ,W 27-17,*,0,0,,0,0,0,0.0,3,3,1,0,0
101,2016,2016-10-16,5,27.162,SEA,,ATL,W 26-24,*,0,0,,0,0,0,0.0,1,2,1,5,0
102,2016,2016-10-23,6,27.169,SEA,@,ARI,T 6-6,*,0,0,,0,0,0,0.0,1,1,0,0,0
103,2016,2016-10-30,7,27.176,SEA,@,NOR,L 20-25,*,0,0,,0,1,6,0.0,1,1,0,0,0
104,2016,2016-11-07,8,27.184,SEA,,BUF,W 31-25,*,0,0,,0,0,0,0.0,2,7,0,0,0
105,2016,2016-11-13,9,27.190,SEA,@,NWE,W 31-24,*,0,0,,0,0,0,0.0,6,3,0,0,0
106,2016,2016-11-20,10,27.197,SEA,,PHI,W 26-15,*,0,0,,0,0,0,0.0,1,3,0,0,0
107,2016,2016-12-04,12,27.211,SEA,,CAR,W 40-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
108,2017,2017-09-10,1,28.126,SEA,@,GNB,L 9-17,*,0,0,,0,0,0,0.0,7,4,0,0,0
109,2017,2017-09-17,2,28.133,SEA,,SFO,W 12-9,*,0,0,,0,0,0,0.0,2,1,0,0,0
110,2017,2017-09-24,3,28.140,SEA,@,TEN,L 27-33,*,0,0,,0,0,0,0.0,2,1,0,0,0
111,2017,2017-10-01,4,28.147,SEA,,IND,W 46-18,*,0,0,,0,0,0,0.0,4,3,0,0,0
112,2017,2017-10-08,5,28.154,SEA,@,LAR,W 16-10,*,0,0,,0,0,0,0.0,6,1,1,19,0
113,2017,2017-10-22,6,28.168,SEA,@,NYG,W 24-7,*,0,0,,0,0,0,0.0,0,2,0,0,0
114,2017,2017-10-29,7,28.175,SEA,,HOU,W 41-38,*,0,0,,0,1,6,0.0,3,2,1,78,1
115,2017,2017-11-20,10,28.197,SEA,,ATL,L 31-34,*,0,0,,0,0,0,0.0,3,3,0,0,0
116,2017,2017-11-26,11,28.203,SEA,@,SFO,W 24-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
117,2017,2017-12-03,12,28.210,SEA,,PHI,W 24-10,*,0,0,,0,0,0,0.0,4,1,0,0,0
118,2017,2017-12-10,13,28.217,SEA,@,JAX,L 24-30,*,0,0,,0,0,0,0.0,6,3,0,0,0
119,2017,2017-12-17,14,28.224,SEA,,LAR,L 7-42,*,0,0,,0,0,0,0.0,4,4,0,0,0
120,2017,2017-12-24,15,28.231,SEA,@,DAL,W 21-12,*,0,0,,0,0,0,0.0,5,6,0,0,0
121,2017,2017-12-31,16,28.238,SEA,,ARI,L 24-26,*,0,0,,0,0,0,0.0,5,1,0,0,0
122,2018,2018-09-09,1,29.125,SEA,@,DEN,L 24-27,*,0,0,,0,0,0,0.0,3,2,1,25,0
123,2018,2018-09-17,2,29.133,SEA,@,CHI,L 17-24,*,0,0,,0,0,0,0.0,4,2,0,0,0
124,2018,2018-09-23,3,29.139,SEA,,DAL,W 24-13,*,0,0,,0,0,0,0.0,6,1,2,0,0
