ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
25,2012,2012-12-23,15,23.234,CAR,,OAK,W 17-6,*,0,0,,0,0.0,1,2,0,0,0
26,2012,2012-12-30,16,23.241,CAR,@,NOR,W 44-38,*,0,0,,0,0.0,2,2,0,0,0
27,2013,2013-09-08,1,24.128,CAR,,SEA,L 7-12,*,1,0,0.00,0,0.0,5,0,0,0,0
28,2013,2013-09-15,2,24.135,CAR,@,BUF,L 23-24,*,0,0,,0,0.0,1,3,0,0,0
29,2013,2013-10-06,4,24.156,CAR,@,ARI,L 6-22,*,0,0,,0,0.0,6,1,0,0,0
30,2013,2013-10-13,5,24.163,CAR,@,MIN,W 35-10,*,0,0,,0,0.0,2,1,0,0,0
31,2013,2013-10-20,6,24.170,CAR,,STL,W 30-15,*,0,0,,0,0.0,1,2,0,0,0
32,2013,2013-11-10,9,24.191,CAR,@,SFO,W 10-9,,0,0,,0,0.0,1,0,0,0,0
33,2013,2013-11-18,10,24.199,CAR,,NWE,W 24-20,,,,,,,,,,,
34,2013,2013-11-24,11,24.205,CAR,@,MIA,W 20-16,*,0,0,,0,0.0,3,0,1,0,0
35,2013,2013-12-01,12,24.212,CAR,,TAM,W 27-6,,,,,,,,,,,
36,2013,2013-12-08,13,24.219,CAR,@,NOR,L 13-31,,,,,,,,,,,
37,2013,2013-12-15,14,24.226,CAR,,NYJ,W 30-20,,,,,,,,,,,
38,2013,2013-12-22,15,24.233,CAR,,NOR,W 17-13,,0,0,,0,0.0,1,0,0,0,0
39,2013,2013-12-29,16,24.240,CAR,@,ATL,W 21-20,,,,,,,,,,,
40,2014,2014-09-14,2,25.134,SEA,@,SDG,L 21-30,,0,0,,0,0.0,0,0,0,0,0
41,2014,2014-09-21,3,25.141,SEA,,DEN,W 26-20,,,,,,,,,,,
42,2014,2014-10-06,4,25.156,SEA,@,WAS,W 27-17,,,,,,,,,,,
43,2014,2014-11-02,9,25.183,NYJ,@,KAN,L 10-24,,0,0,,0,0.0,2,0,0,0,0
44,2014,2014-12-21,15,25.232,DET,@,CHI,W 20-14,,,,,,,,,,,
45,2015,2015-09-27,3,26.147,IND,@,TEN,W 35-33,,0,0,,0,0.0,3,0,0,0,0
46,2015,2015-10-04,4,26.154,IND,,JAX,W 16-13,,0,0,,0,0.0,0,0,0,0,0
47,2015,2015-10-08,5,26.158,IND,@,HOU,W 27-20,,0,0,,0,0.0,0,0,0,0,0
48,2015,2015-10-18,6,26.168,IND,,NWE,L 27-34,,0,0,,0,0.0,0,0,0,0,0
49,2015,2015-10-25,7,26.175,IND,,NOR,L 21-27,,0,0,,0,0.0,0,0,0,0,0
50,2015,2015-11-02,8,26.183,IND,@,CAR,L 26-29,,0,0,,0,0.0,0,0,0,0,0
51,2015,2015-11-22,10,26.203,IND,@,ATL,W 24-21,,0,0,,0,0.0,0,0,0,0,0
52,2015,2015-11-29,11,26.210,IND,,TAM,W 25-12,,0,0,,0,0.0,0,0,0,0,0
53,2015,2016-01-03,16,26.245,DAL,,WAS,L 23-34,,0,0,,0,0.0,0,0,0,0,0
