ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
65,1981,1981-12-20,16,29.256,MIN,,KAN,L 6-10,,,,2,2,100.0,0,6
66,1982,1982-09-12,1,30.157,MIN,,TAM,W 17-10,2,2,100.0,1,2,50.0,0,5
67,1982,1982-09-16,2,30.161,MIN,@,BUF,L 22-23,2,2,100.0,2,2,100.0,0,8
68,1982,1982-11-21,3,30.227,MIN,@,GNB,L 7-26,1,1,100.0,,,,0,1
69,1982,1982-11-28,4,30.234,MIN,,CHI,W 35-7,5,5,100.0,,,,0,5
70,1982,1982-12-05,5,30.241,MIN,@,MIA,L 14-22,2,2,100.0,,,,0,2
71,1982,1982-12-12,6,30.248,MIN,,BAL,W 13-10,1,1,100.0,2,4,50.0,0,7
72,1982,1982-12-19,7,30.255,MIN,@,DET,W 34-31,4,4,100.0,2,3,66.7,0,10
73,1982,1982-12-26,8,30.262,MIN,,NYJ,L 14-42,2,2,100.0,,2,0.0,0,2
74,1982,1983-01-03,9,30.270,MIN,,DAL,W 31-27,4,4,100.0,1,1,100.0,0,7
