ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
51,2013,2013-12-01,12,26.335,ARI,@,PHI,L 21-24,*,3,3,26,8.67,1,100.0%,8.67,1,6,0.0,0,0
52,2013,2013-12-08,13,26.342,ARI,,STL,W 30-10,*,3,3,32,10.67,0,100.0%,10.67,0,0,0.0,0,0
53,2013,2013-12-15,14,26.349,ARI,@,TEN,W 37-34,*,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0
54,2013,2013-12-22,15,26.356,ARI,@,SEA,W 17-10,*,3,3,16,5.33,0,100.0%,5.33,0,0,0.0,0,0
55,2013,2013-12-29,16,26.363,ARI,,SFO,L 20-23,*,1,1,18,18.00,0,100.0%,18.00,0,0,0.0,0,0
56,2014,2014-09-07,1,27.250,CLE,@,PIT,L 27-30,,2,2,30,15.00,0,100.0%,15.00,0,0,0.0,0,1
57,2014,2014-09-14,2,27.257,CLE,,NOR,W 26-24,*,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
58,2014,2014-09-21,3,27.264,CLE,,BAL,L 21-23,,,,,,,0.0%,,,,,,
59,2014,2014-10-05,4,27.278,CLE,@,TEN,W 29-28,,4,3,25,8.33,1,75.0%,6.25,1,6,0.0,0,0
60,2014,2014-10-12,5,27.285,CLE,,PIT,W 31-10,,1,1,31,31.00,0,100.0%,31.00,0,0,0.0,0,0
61,2014,2014-10-19,6,27.292,CLE,@,JAX,L 6-24,,,,,,,0.0%,,,,,,
62,2014,2014-10-26,7,27.299,CLE,,OAK,W 23-13,,2,2,27,13.50,0,100.0%,13.50,0,0,0.0,0,0
63,2014,2014-11-02,8,27.306,CLE,,TAM,W 22-17,*,1,1,26,26.00,0,100.0%,26.00,0,0,0.0,0,0
64,2014,2014-11-06,9,27.310,CLE,@,CIN,W 24-3,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
65,2014,2014-11-16,10,27.320,CLE,,HOU,L 7-23,*,2,2,46,23.00,0,100.0%,23.00,0,0,0.0,0,0
66,2014,2014-11-23,11,27.327,CLE,@,ATL,W 26-24,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
67,2014,2014-11-30,12,27.334,CLE,@,BUF,L 10-26,*,4,3,45,15.00,0,75.0%,11.25,0,0,0.0,0,0
68,2014,2014-12-07,13,27.341,CLE,,IND,L 24-25,*,3,1,3,3.00,0,33.3%,1.00,0,0,0.0,0,0
69,2014,2014-12-14,14,27.348,CLE,,CIN,L 0-30,,3,0,0,,0,0.0%,0.00,0,0,0.0,0,0
70,2014,2014-12-21,15,27.355,CLE,@,CAR,L 13-17,*,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
71,2014,2014-12-28,16,27.362,CLE,@,BAL,L 10-20,*,,,,,,0.0%,,,,,,
72,2015,2015-09-13,1,28.256,CLE,@,NYJ,L 10-31,*,3,1,13,13.00,0,33.3%,4.33,0,0,0.0,0,0
73,2015,2015-09-20,2,28.263,CLE,,TEN,W 28-14,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
74,2015,2015-09-27,3,28.270,CLE,,OAK,L 20-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
75,2015,2015-10-04,4,28.277,CLE,@,SDG,L 27-30,,0,0,0,,0,0.0%,,0,0,0.0,0,0
76,2015,2015-10-11,5,28.284,CLE,@,BAL,W 33-30,*,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
77,2015,2015-10-18,6,28.291,CLE,,DEN,L 23-26,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
78,2015,2015-10-25,7,28.298,CLE,@,STL,L 6-24,*,2,2,10,5.00,0,100.0%,5.00,0,0,0.0,0,0
79,2015,2015-11-01,8,28.305,CLE,,ARI,L 20-34,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
80,2015,2015-11-05,9,28.309,CLE,@,CIN,L 10-31,*,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
81,2015,2015-11-15,10,28.319,CLE,@,PIT,L 9-30,,0,0,0,,0,0.0%,,0,0,0.0,0,0
82,2015,2015-11-30,11,28.334,CLE,,BAL,L 27-33,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
83,2015,2015-12-06,12,28.340,CLE,,CIN,L 3-37,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
84,2015,2015-12-13,13,28.347,CLE,,SFO,W 24-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
85,2015,2015-12-20,14,28.354,CLE,@,SEA,L 13-30,,3,0,0,,0,0.0%,0.00,0,0,0.0,0,0
86,2015,2015-12-27,15,28.361,CLE,@,KAN,L 13-17,*,3,1,18,18.00,0,33.3%,6.00,0,0,0.0,0,0
87,2015,2016-01-03,16,29.003,CLE,,PIT,L 12-28,,0,0,0,,0,0.0%,,0,0,0.0,0,0
88,2016,2016-09-11,1,29.255,BUF,@,BAL,L 7-13,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
89,2016,2016-09-15,2,29.259,BUF,,NYJ,L 31-37,,0,0,0,,0,0.0%,,0,0,0.0,0,0
90,2016,2016-09-25,3,29.269,BUF,,ARI,W 33-18,,0,0,0,,0,0.0%,,0,0,0.0,0,0
91,2016,2016-10-02,4,29.276,BUF,@,NWE,W 16-0,,0,0,0,,0,0.0%,,0,0,0.0,0,0
92,2016,2016-12-24,15,29.359,SFO,@,LAR,W 22-21,,0,0,0,,0,0.0%,,0,0,0.0,0,0
93,2016,2017-01-01,16,30.001,SFO,,SEA,L 23-25,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
94,2017,2017-09-17,2,30.260,ARI,@,IND,W 16-13,,0,0,0,,0,0.0%,,0,0,0.0,0,0
