ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
45,2006,2006-12-24,15,29.276,BAL,@,PIT,W 31-7,,2,2,5,2.50,1,100.0%,2.50,1,6,0.0,,
46,2006,2006-12-31,16,29.283,BAL,,BUF,W 19-7,*,0,0,0,,0,0.0%,,0,0,0.0,,
47,2007,2007-09-10,1,30.171,BAL,@,CIN,L 20-27,,0,0,0,,0,0.0%,,0,0,0.0,,
48,2007,2007-09-30,4,30.191,BAL,@,CLE,L 13-27,,3,1,2,2.00,0,33.3%,0.67,0,0,0.0,,
49,2007,2007-12-03,12,30.255,BAL,,NWE,L 24-27,,3,2,4,2.00,1,66.7%,1.33,1,6,0.0,,
50,2007,2007-12-09,13,30.261,BAL,,IND,L 20-44,*,3,2,8,4.00,0,66.7%,2.67,0,0,0.0,,
51,2007,2007-12-16,14,30.268,BAL,@,MIA,L 16-22,*,2,1,4,4.00,0,50.0%,2.00,0,0,0.0,,
52,2008,2008-09-07,1,31.168,BAL,,CIN,W 17-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
53,2008,2008-09-21,2,31.182,BAL,,CLE,W 28-10,,,0,0,,0,0.0%,,0,0,0.0,1,0
54,2008,2008-09-29,3,31.190,BAL,@,PIT,L 20-23,,1,1,4,4.00,1,100.0%,4.00,1,6,0.0,0,1
55,2008,2008-10-05,4,31.196,BAL,,TEN,L 10-13,,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
56,2008,2008-10-12,5,31.203,BAL,@,IND,L 3-31,*,0,,,,,0.0%,,,,,,
57,2008,2008-10-19,6,31.210,BAL,@,MIA,W 27-13,,0,0,0,,0,0.0%,,0,0,0.0,0,0
58,2008,2008-10-26,7,31.217,BAL,,OAK,W 29-10,,2,2,13,6.50,0,100.0%,6.50,0,0,0.0,0,0
59,2008,2008-11-23,11,31.245,BAL,,PHI,W 36-7,,1,1,1,1.00,1,100.0%,1.00,1,6,0.0,0,0
60,2008,2008-11-30,12,31.252,BAL,@,CIN,W 34-3,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
61,2008,2008-12-07,13,31.259,BAL,,WAS,W 24-10,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
62,2008,2008-12-14,14,31.266,BAL,,PIT,L 9-13,,,,,,,0.0%,,,,,,
63,2008,2008-12-20,15,31.272,BAL,@,DAL,W 33-24,,,,,,,0.0%,,,,,,
64,2008,2008-12-28,16,31.280,BAL,,JAX,W 27-7,,,,,,,0.0%,,,,,,
