ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
106,1989,1989-12-10,14,28.308,SDG,@,WAS,L 21-26,1,7,7.00,0,0,0,,0,0,0
107,1989,1989-12-17,15,28.315,SDG,@,KAN,W 20-13,3,32,10.67,0,0,0,,0,0,0
108,1989,1989-12-24,16,28.322,SDG,,DEN,W 19-16,1,20,20.00,0,0,0,,0,0,0
109,1990,1990-09-09,1,29.216,SDG,@,DAL,L 14-17,0,0,,0,,,,,,
110,1990,1990-09-16,2,29.223,SDG,,CIN,L 16-21,0,0,,0,,,,,,
111,1990,1990-09-23,3,29.230,SDG,@,CLE,W 24-14,0,0,,0,,,,,,
112,1990,1990-09-30,4,29.237,SDG,,HOU,L 7-17,0,0,,0,,,,,,
113,1990,1990-10-07,5,29.244,SDG,@,PIT,L 14-36,0,0,,0,,,,,,
114,1990,1990-10-14,6,29.251,SDG,@,NYJ,W 39-3,0,0,,0,,,,,,
115,1990,1990-10-21,7,29.258,SDG,,RAI,L 9-24,1,12,12.00,0,0,0,,0,0,0
116,1990,1990-10-28,8,29.265,SDG,,TAM,W 41-10,0,0,,0,,,,,,
117,1990,1990-11-04,9,29.272,SDG,@,SEA,W 31-14,1,7,7.00,0,0,0,,0,0,0
118,1990,1990-11-11,10,29.279,SDG,,DEN,W 19-7,1,12,12.00,0,0,0,,0,0,0
119,1990,1990-11-18,11,29.286,SDG,@,KAN,L 10-27,2,-6,-3.00,0,0,0,,0,0,0
120,1990,1990-11-25,12,29.293,SDG,,SEA,L 10-13,6,53,8.83,1,0,0,,0,1,6
121,1990,1990-12-02,13,29.300,SDG,,NYJ,W 38-17,0,0,,0,,,,,,
122,1990,1990-12-16,14,29.314,SDG,@,DEN,L 10-20,0,0,,0,,,,,,
123,1990,1990-12-23,15,29.321,SDG,,KAN,L 21-24,1,4,4.00,0,0,0,,0,0,0
124,1990,1990-12-30,16,29.328,SDG,@,RAI,L 12-17,2,11,5.50,0,0,0,,0,0,0
125,1991,1991-09-01,1,30.208,SDG,@,PIT,L 20-26,1,19,19.00,0,0,0,,0,0,0
126,1991,1991-09-08,2,30.215,SDG,@,SFO,L 14-34,0,0,,0,,,,,,
127,1991,1991-09-15,3,30.222,SDG,,ATL,L 10-13,0,0,,0,,,,,,
128,1991,1991-09-22,4,30.229,SDG,@,DEN,L 19-27,0,0,,0,,,,,,
129,1991,1991-09-29,5,30.236,SDG,,KAN,L 13-14,2,18,9.00,0,0,0,,0,0,0
130,1991,1991-10-06,6,30.243,SDG,@,RAI,W 21-13,1,10,10.00,0,0,0,,0,0,0
131,1991,1991-10-20,8,30.257,SDG,,CLE,L 24-30,0,0,,0,,,,,,
132,1991,1991-10-27,9,30.264,SDG,@,SEA,L 9-20,1,6,6.00,0,0,0,,0,0,0
133,1991,1991-11-03,9,30.271,MIA,@,IND,W 10-6,,,,,,,,,,
134,1991,1991-11-10,10,30.278,MIA,,NWE,W 30-20,,,,,,,,,,
135,1991,1991-11-24,12,30.292,CLE,,KAN,W 20-15,,,,,,,,,,
136,1991,1991-12-08,14,30.306,CLE,,DEN,L 7-17,,,,,,,,,,
137,1991,1991-12-15,15,30.313,CLE,,HOU,L 14-17,,,,,,,,,,
