ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
30,1993,1993-12-27,15,24.071,SDG,,MIA,W 45-20,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
31,1993,1994-01-02,16,24.077,SDG,@,TAM,W 32-17,,1,0,0,,0,0.0%,0.00,,,,,,
32,1994,1994-09-04,1,24.322,SDG,@,DEN,W 37-34,,2,2,47,23.50,1,100.0%,23.50,0,0,,0,1,6
33,1994,1994-09-11,2,24.329,SDG,,CIN,W 27-10,,,0,0,,0,0.0%,,,,,,,
34,1994,1994-09-18,3,24.336,SDG,@,SEA,W 24-10,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
35,1994,1994-10-09,5,24.357,SDG,,KAN,W 20-6,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
36,1994,1994-10-16,6,24.364,SDG,@,NOR,W 36-22,,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0
37,1994,1994-10-23,7,25.006,SDG,,DEN,L 15-20,,3,0,0,,0,0.0%,0.00,,,,,,
38,1994,1994-10-30,8,25.013,SDG,,SEA,W 35-15,,4,2,23,11.50,1,50.0%,5.75,0,0,,0,1,6
39,1994,1994-11-06,9,25.020,SDG,@,ATL,L 9-10,,6,4,28,7.00,0,66.7%,4.67,0,0,,0,0,0
40,1994,1994-11-13,10,25.027,SDG,@,KAN,W 14-13,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
41,1994,1994-12-05,13,25.049,SDG,,RAI,L 17-24,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
42,1994,1994-12-11,14,25.055,SDG,,SFO,L 15-38,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0
43,1994,1994-12-18,15,25.062,SDG,@,NYJ,W 21-6,,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0
44,1994,1994-12-24,16,25.068,SDG,,PIT,W 37-34,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0
45,1995,1995-09-03,1,25.321,SDG,@,OAK,L 7-17,,5,5,40,8.00,0,100.0%,8.00,0,0,,0,0,0
46,1995,1995-09-10,2,25.328,SDG,,SEA,W 14-10,,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0
47,1995,1995-09-24,4,25.342,SDG,,DEN,W 17-6,,,0,0,,0,0.0%,,,,,,,
48,1995,1995-10-01,5,25.349,SDG,@,PIT,L 16-31,,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0
49,1995,1995-10-09,6,25.357,SDG,@,KAN,L 23-29,,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0
50,1995,1995-10-15,7,25.363,SDG,,DAL,L 9-23,,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0
51,1995,1995-10-22,8,26.005,SDG,@,SEA,W 35-25,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
52,1995,1995-11-05,9,26.019,SDG,,MIA,L 14-24,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
53,1995,1995-11-12,10,26.026,SDG,,KAN,L 7-22,,6,3,34,11.33,0,50.0%,5.67,0,0,,0,0,0
54,1995,1995-11-19,11,26.033,SDG,@,DEN,L 27-30,,1,0,0,,0,0.0%,0.00,,,,,,
55,1995,1995-11-27,12,26.041,SDG,,OAK,W 12-6,,1,0,0,,0,0.0%,0.00,,,,,,
56,1995,1995-12-03,13,26.047,SDG,,CLE,W 31-13,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0
57,1995,1995-12-09,14,26.053,SDG,,ARI,W 28-25,,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0
58,1995,1995-12-17,15,26.061,SDG,@,IND,W 27-24,,5,5,48,9.60,0,100.0%,9.60,0,0,,0,0,0
59,1995,1995-12-23,16,26.067,SDG,@,NYG,W 27-17,,4,4,15,3.75,0,100.0%,3.75,0,0,,0,0,0
60,1996,1996-09-01,1,26.320,SDG,,SEA,W 29-7,,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0
61,1996,1996-09-08,2,26.327,SDG,,CIN,W 27-14,,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0
62,1996,1996-09-15,3,26.334,SDG,@,GNB,L 10-42,,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0
63,1996,1996-09-22,4,26.341,SDG,@,OAK,W 40-34,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
64,1996,1996-09-29,5,26.348,SDG,,KAN,W 22-19,,9,5,83,16.60,0,55.6%,9.22,1,15,15.00,0,0,0
65,1996,1996-10-06,6,26.355,SDG,@,DEN,L 17-28,,5,5,81,16.20,0,100.0%,16.20,0,0,,0,0,0
66,1996,1996-10-27,8,27.010,SDG,@,SEA,L 13-32,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
67,1996,1996-11-03,9,27.017,SDG,@,IND,W 26-19,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
68,1996,1996-11-11,10,27.025,SDG,,DET,W 27-21,,4,3,28,9.33,1,75.0%,7.00,0,0,,0,1,6
69,1997,1997-08-31,1,27.318,SDG,@,NWE,L 7-41,,1,0,0,,0,0.0%,0.00,,,,,,
70,1997,1997-09-14,3,27.332,SDG,,CAR,L 7-26,,,0,0,,0,0.0%,,,,,,,
71,1997,1997-09-21,4,27.339,SDG,@,SEA,L 22-26,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
72,1997,1997-09-28,5,27.346,SDG,,BAL,W 21-17,,,0,0,,0,0.0%,,,,,,,
73,1997,1997-10-05,6,27.353,SDG,@,OAK,W 25-10,,,0,0,,0,0.0%,,,,,,,
74,1997,1997-10-16,7,27.364,SDG,@,KAN,L 3-31,,,0,0,,0,0.0%,,,,,,,
75,1997,1997-10-26,8,28.009,SDG,,IND,W 35-19,,,0,0,,0,0.0%,,,,,,,
76,1997,1997-11-02,9,28.016,SDG,@,CIN,L 31-38,,,0,0,,0,0.0%,,,,,,,
77,1997,1997-11-23,12,28.037,KAN,@,SEA,W 19-14,,,,,,,0.0%,,,,,,,
78,1998,1998-09-13,2,28.331,NYG,@,OAK,L 17-20,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
79,1998,1998-09-21,3,28.339,NYG,,DAL,L 7-31,,,,,,,0.0%,,,,,,,
80,1998,1998-09-27,4,28.345,NYG,@,SDG,W 34-16,,,,,,,0.0%,,,,,,,
81,1998,1998-10-04,5,28.352,NYG,@,TAM,L 3-20,,,,,,,0.0%,,,,,,,
82,1998,1998-10-11,6,28.359,NYG,,ATL,L 20-34,,,,,,,0.0%,,,,,,,
83,1998,1998-10-18,7,29.001,NYG,,ARI,W 34-7,,,,,,,0.0%,,,,,,,
84,1998,1998-11-01,8,29.015,NYG,@,WAS,L 14-21,,,,,,,0.0%,,,,,,,
85,1998,1998-11-08,9,29.022,NYG,@,DAL,L 6-16,,1,,,,,0.0%,,,,,,,
86,1998,1998-11-15,10,29.029,NYG,,GNB,L 3-37,,,,,,,0.0%,,,,,,,
87,1999,1999-09-19,1,29.337,SDG,@,CIN,W 34-7,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
88,1999,1999-09-26,2,29.344,SDG,,IND,L 19-27,,,,,,,0.0%,,,,,,,
89,1999,1999-10-03,3,29.351,SDG,,KAN,W 21-14,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
90,1999,1999-10-10,4,29.358,SDG,@,DET,W 20-10,,,,,,,0.0%,,,,,,,
91,1999,1999-10-17,5,30.000,SDG,,SEA,W 13-10,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
92,1999,1999-10-24,6,30.007,SDG,,GNB,L 3-31,,,,,,,0.0%,,,,,,,
93,1999,1999-10-31,7,30.014,SDG,@,KAN,L 0-34,,,,,,,0.0%,,,,,,,
94,1999,1999-11-07,8,30.021,SDG,,DEN,L 17-33,,,,,,,0.0%,,,,,,,
95,2000,2000-09-10,2,30.329,DET,,WAS,W 15-10,,,,,,,0.0%,,,,,,,
96,2000,2000-09-17,3,30.336,DET,,TAM,L 10-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
97,2000,2000-09-24,4,30.343,DET,@,CHI,W 21-14,,,,,,,0.0%,,,,,,,
98,2000,2000-10-01,5,30.350,DET,,MIN,L 24-31,,,,,,,0.0%,,,,,,,
99,2000,2000-10-19,7,31.002,DET,@,TAM,W 28-14,,,,,,,0.0%,,,,,,,
100,2000,2000-10-29,8,31.012,DET,@,IND,L 18-30,,0,,,,,0.0%,,,,,,,
101,2000,2000-11-05,9,31.019,DET,,MIA,L 8-23,,,,,,,0.0%,,,,,,,
102,2000,2000-11-12,10,31.026,DET,,ATL,W 13-10,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
103,2000,2000-11-30,13,31.044,DET,@,MIN,L 17-24,,,,,,,0.0%,,,,,,,
