ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
133,2016,2016-11-27,11,31.316,BAL,,CIN,W 19-14,*,25,36,69.44,234,1,1,84.7,2,15,6.50,5.81,2,19,9.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
134,2016,2016-12-04,12,31.323,BAL,,MIA,W 38-6,*,36,47,76.60,381,4,1,119.2,0,0,8.11,8.85,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
135,2016,2016-12-12,13,31.331,BAL,@,NWE,L 23-30,*,37,52,71.15,324,2,1,92.1,2,18,6.23,6.13,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
136,2016,2016-12-18,14,31.337,BAL,,PHI,W 27-26,*,16,30,53.33,206,2,1,83.5,3,17,6.87,6.70,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
137,2016,2016-12-25,15,31.344,BAL,@,PIT,L 27-31,*,30,44,68.18,262,1,1,81.8,2,16,5.95,5.39,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
138,2016,2017-01-01,16,31.351,BAL,@,CIN,L 10-27,*,32,49,65.31,267,0,1,70.7,3,16,5.45,4.53,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
139,2017,2017-09-10,1,32.237,BAL,@,CIN,W 20-0,*,9,17,52.94,121,1,1,71.0,1,10,7.12,5.65,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
140,2017,2017-09-17,2,32.244,BAL,,CLE,W 24-10,*,25,34,73.53,217,2,1,97.3,2,16,6.38,6.24,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
141,2017,2017-09-24,3,32.251,BAL,@,JAX,L 7-44,*,8,18,44.44,28,0,2,12.0,2,12,1.56,-3.44,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
142,2017,2017-10-01,4,32.258,BAL,,PIT,L 9-26,*,31,49,63.27,235,1,2,64.6,4,29,4.80,3.37,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
143,2017,2017-10-08,5,32.265,BAL,@,OAK,W 30-17,*,19,26,73.08,222,0,0,98.6,0,0,8.54,8.54,3,-4,-1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
144,2017,2017-10-15,6,32.272,BAL,,CHI,L 24-27,*,24,41,58.54,180,0,2,48.8,3,14,4.39,2.20,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
145,2017,2017-10-22,7,32.279,BAL,@,MIN,L 16-24,*,27,39,69.23,186,1,0,88.2,5,42,4.77,5.28,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
146,2017,2017-10-26,8,32.283,BAL,,MIA,W 40-0,*,10,15,66.67,101,1,0,107.9,0,0,6.73,8.07,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
147,2017,2017-11-05,9,32.293,BAL,@,TEN,L 20-23,*,34,52,65.38,261,2,2,74.3,2,9,5.02,4.06,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
148,2017,2017-11-19,10,32.307,BAL,@,GNB,W 23-0,*,22,28,78.57,183,1,1,90.9,3,22,6.54,5.64,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
149,2017,2017-11-27,11,32.315,BAL,,HOU,W 23-16,*,20,32,62.50,141,0,0,72.5,1,8,4.41,4.41,6,42,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
150,2017,2017-12-03,12,32.321,BAL,,DET,W 44-20,*,23,36,63.89,269,2,0,105.0,0,0,7.47,8.58,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
151,2017,2017-12-10,13,32.328,BAL,@,PIT,L 38-39,*,20,35,57.14,269,2,1,88.9,1,8,7.69,7.54,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
152,2017,2017-12-17,14,32.335,BAL,@,CLE,W 27-10,*,26,42,61.90,288,1,0,90.2,1,9,6.86,7.33,4,3,0.75,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
153,2017,2017-12-23,15,32.341,BAL,,IND,W 23-16,*,29,38,76.32,237,2,0,109.2,1,17,6.24,7.29,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
154,2017,2017-12-31,16,32.349,BAL,,CIN,L 27-31,*,25,47,53.19,203,2,1,69.7,1,9,4.32,4.21,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
155,2018,2018-09-09,1,33.236,BAL,,BUF,W 47-3,*,25,34,73.53,236,3,0,121.7,1,0,6.94,8.71,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
156,2018,2018-09-13,2,33.240,BAL,@,CIN,L 23-34,*,32,55,58.18,376,2,2,76.0,4,17,6.84,5.93,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
157,2018,2018-09-23,3,33.250,BAL,,DEN,W 27-14,*,25,40,62.50,277,1,0,91.4,2,12,6.93,7.43,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
