ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
33,1975,1975-11-23,10,25.163,CLE,,CIN,W 35-23,,,,,,,,,,
34,1975,1975-11-30,11,25.170,CLE,,NOR,W 17-16,1,12,12.00,0,0,0,,0,0,0
35,1975,1975-12-07,12,25.177,CLE,@,PIT,L 17-31,,,,,,,,,,
36,1975,1975-12-14,13,25.184,CLE,,KAN,W 40-14,,,,,,,,,,
37,1975,1975-12-21,14,25.191,CLE,@,HOU,L 10-21,,,,,,,,,,
38,1976,1976-09-12,1,26.091,CLE,,NYJ,W 38-17,,,,,,,,,,
39,1976,1976-09-19,2,26.098,CLE,@,PIT,L 14-31,,,,,,,,,,
40,1976,1976-09-26,3,26.105,CLE,@,DEN,L 13-44,2,24,12.00,0,0,0,,0,0,0
41,1976,1976-10-03,4,26.112,CLE,,CIN,L 24-45,,,,,,,,,,
42,1976,1976-10-10,5,26.119,CLE,,PIT,W 18-16,,,,,,,,,,
43,1976,1976-10-17,6,26.126,CLE,@,ATL,W 20-17,,,,,,,,,,
44,1976,1976-10-24,7,26.133,CLE,,SDG,W 21-17,,,,,,,,,,
45,1976,1976-10-31,8,26.140,CLE,@,CIN,L 6-21,,,,,,,,,,
46,1976,1976-11-07,9,26.147,CLE,@,HOU,W 21-7,,,,,,,,,,
47,1976,1976-11-14,10,26.154,CLE,,PHI,W 24-3,2,34,17.00,0,0,0,,0,0,0
48,1976,1976-11-21,11,26.161,CLE,@,TAM,W 24-7,,,,,,,,,,
49,1976,1976-11-28,12,26.168,CLE,,MIA,W 17-13,1,15,15.00,0,0,0,,0,0,0
50,1976,1976-12-05,13,26.175,CLE,,HOU,W 13-10,,,,,,,,,,
51,1976,1976-12-12,14,26.182,CLE,@,KAN,L 14-39,,,,,,,,,,
52,1977,1977-09-18,1,27.097,CLE,@,CIN,W 13-3,1,16,16.00,0,0,0,,0,0,0
53,1977,1977-09-26,2,27.105,CLE,,NWE,W 30-27,3,48,16.00,1,0,0,,0,1,6
54,1977,1977-10-02,3,27.111,CLE,,PIT,L 14-28,,,,,,,,,,
55,1977,1977-10-09,4,27.118,CLE,,OAK,L 10-26,1,9,9.00,0,0,0,,0,0,0
56,1977,1977-10-16,5,27.125,CLE,@,HOU,W 24-23,2,24,12.00,0,0,0,,0,0,0
57,1977,1977-10-23,6,27.132,CLE,@,BUF,W 27-16,2,15,7.50,1,0,0,,0,1,6
58,1977,1977-10-30,7,27.139,CLE,,KAN,W 44-7,2,9,4.50,2,0,0,,0,2,12
59,1977,1977-11-06,8,27.146,CLE,,CIN,L 7-10,2,21,10.50,0,0,0,,0,0,0
60,1977,1977-11-13,9,27.153,CLE,@,PIT,L 31-35,1,24,24.00,0,0,0,,0,0,0
61,1977,1977-11-20,10,27.160,CLE,@,NYG,W 21-7,,,,,,,,,,
62,1977,1977-11-27,11,27.167,CLE,,RAM,L 0-9,2,15,7.50,0,0,0,,0,0,0
63,1977,1977-12-04,12,27.174,CLE,@,SDG,L 14-37,3,18,6.00,0,0,0,,0,0,0
64,1977,1977-12-11,13,27.181,CLE,,HOU,L 15-19,2,14,7.00,1,0,0,,0,1,6
65,1977,1977-12-18,14,27.188,CLE,@,SEA,L 19-20,,,,,,,,,,
66,1978,1978-09-03,1,28.082,CLE,,SFO,W 24-7,,,,,,,,,,
67,1978,1978-09-10,2,28.089,CLE,,CIN,W 13-10,,,,,,,,,,
68,1978,1978-09-17,3,28.096,CLE,@,ATL,W 24-16,1,4,4.00,0,0,0,,0,0,0
69,1978,1978-09-24,4,28.103,CLE,@,PIT,L 9-15,,,,,,,,,,
70,1978,1978-10-01,5,28.110,CLE,,HOU,L 13-16,,,,,,,,,,
71,1978,1978-10-08,6,28.117,CLE,@,NOR,W 24-16,,,,,,,,,,
72,1978,1978-10-15,7,28.124,CLE,,PIT,L 14-34,,,,,,,,,,
73,1978,1978-10-22,8,28.131,CLE,@,KAN,L 3-17,,,,,,,,,,
74,1978,1978-10-29,9,28.138,CLE,,BUF,W 41-20,,,,,,,,,,
75,1978,1978-11-05,10,28.145,CLE,@,HOU,L 10-14,,,,,,,,,,
76,1978,1978-11-12,11,28.152,CLE,,DEN,L 7-19,,,,,,,,,,
77,1978,1978-11-19,12,28.159,CLE,@,BAL,W 45-24,,,,,,,,,,
78,1978,1978-11-26,13,28.166,CLE,,RAM,W 30-19,,,,,,,,,,
79,1978,1978-12-03,14,28.173,CLE,@,SEA,L 24-47,,,,,,,,,,
80,1978,1978-12-10,15,28.180,CLE,,NYJ,W 37-34,,,,,,,,,,
81,1978,1978-12-17,16,28.187,CLE,@,CIN,L 16-48,,,,,,,,,,
82,1979,1979-09-02,1,29.081,STL,,DAL,L 21-22,,,,,,,,,,
83,1979,1979-09-09,2,29.088,STL,@,NYG,W 27-14,1,18,18.00,0,0,0,,0,0,0
84,1979,1979-09-16,3,29.095,STL,,PIT,L 21-24,1,13,13.00,0,0,0,,0,0,0
85,1979,1979-09-23,4,29.102,STL,,WAS,L 7-17,1,11,11.00,0,0,0,,0,0,0
86,1979,1979-09-30,5,29.109,STL,@,RAM,L 0-21,3,33,11.00,0,0,0,,0,0,0
87,1979,1979-10-07,6,29.116,STL,@,HOU,W 24-17,1,12,12.00,0,0,0,,0,0,0
88,1979,1979-10-14,7,29.123,STL,,PHI,L 20-24,2,9,4.50,0,0,0,,0,0,0
89,1979,1979-10-21,8,29.130,STL,@,DAL,L 13-22,2,18,9.00,0,0,0,,0,0,0
90,1979,1979-10-28,9,29.137,STL,,CLE,L 20-38,3,60,20.00,0,0,0,,0,0,1
91,1979,1979-11-04,10,29.144,STL,,MIN,W 37-7,,,,,,,,,,
92,1979,1979-11-11,11,29.151,STL,@,WAS,L 28-30,,,,,,,,,,
93,1979,1979-11-18,12,29.158,STL,@,PHI,L 13-16,,,,,,,,,,
94,1979,1979-11-25,13,29.165,STL,@,CIN,L 28-34,,,,,,,,,,
95,1979,1979-12-02,14,29.172,STL,,SFO,W 13-10,,,,,,,,,,
96,1979,1979-12-09,15,29.179,STL,,NYG,W 29-20,,,,,,,,,,
97,1979,1979-12-16,16,29.186,STL,@,CHI,L 6-42,,,,,,,,,,
98,1980,1980-12-21,16,30.191,STL,,WAS,L 7-31,,,,,,,,,,
