ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
17,1983,1983-10-23,8,24.286,CLE,@,CIN,L 21-28,4,57,14.25,0,1,8,8.00,0,0,0,,0,0,0,,0,,,,1,4,4.00,0,0,0,,0,0,0
18,1983,1983-10-30,9,24.293,CLE,,HOU,W 25-19,1,13,13.00,0,2,8,4.00,0,0,0,,0,0,0,,0,,,,1,21,21.00,0,0,0,,0,0,0
19,1983,1983-11-06,10,24.300,CLE,@,GNB,L 21-35,4,41,10.25,1,2,19,9.50,0,0,0,,0,0,0,,0,,,,1,18,18.00,0,0,0,,0,1,6
20,1983,1983-11-13,11,24.307,CLE,,TAM,W 20-0,2,25,12.50,0,2,4,2.00,0,0,0,,0,0,0,,0,,,,1,28,28.00,0,0,0,,0,0,0
21,1983,1983-11-20,12,24.314,CLE,@,NWE,W 30-0,1,4,4.00,0,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,1,38,38.00,0,0,0,,0,0,0
22,1983,1983-11-27,13,24.321,CLE,,BAL,W 41-23,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,3,63,21.00,0,0,0,,0,0,0
23,1983,1983-12-04,14,24.328,CLE,@,DEN,L 6-27,4,33,8.25,0,1,13,13.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,47,15.67,0,0,0,,0,0,0
24,1983,1983-12-11,15,24.335,CLE,@,HOU,L 27-34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,5,104,20.80,0,0,0,,0,0,0
25,1983,1983-12-18,16,24.342,CLE,,PIT,W 30-17,1,7,7.00,0,2,4,2.00,0,0,0,,0,0,0,,0,,,,2,50,25.00,0,0,0,,0,0,0
26,1984,1984-09-30,5,25.264,CLE,@,KAN,L 6-10,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
27,1984,1984-10-07,6,25.271,CLE,,NWE,L 16-17,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,17,8.50,0,0,0
28,1984,1984-10-14,7,25.278,CLE,,NYJ,L 20-24,0,9,,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,16,8.00,0,0,0
29,1984,1984-10-21,8,25.285,CLE,@,CIN,L 9-12,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,17,8.50,0,0,0
30,1984,1984-10-28,9,25.292,CLE,,NOR,L 14-16,0,0,,0,1,-8,-8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
31,1984,1984-11-04,10,25.299,CLE,@,BUF,W 13-10,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
32,1984,1984-11-11,11,25.306,CLE,,SFO,L 7-41,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
33,1984,1984-11-25,13,25.320,CLE,,HOU,W 27-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,1984,1984-12-02,14,25.327,CLE,,CIN,L 17-20,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
35,1984,1984-12-09,15,25.334,CLE,@,PIT,L 20-23,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
36,1984,1984-12-16,16,25.341,CLE,@,HOU,W 27-20,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
37,1987,1987-10-04,3,28.267,NOR,,RAM,W 37-10,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
38,1987,1987-10-11,4,28.274,NOR,@,STL,L 19-24,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
