ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
166,1998,1998-12-06,13,32.204,BUF,@,CIN,W 33-20,,5,22,4.40,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,0,0,,,0,0
167,1998,1998-12-13,14,32.211,BUF,,OAK,W 44-21,,5,20,4.00,0,2,1,-5,-5.00,0,50.0%,-2.50,0,0,,0,0,0,,0,0,,,0,0
168,1998,1998-12-19,15,32.217,BUF,,NYJ,L 10-17,,8,20,2.50,0,1,1,25,25.00,1,100.0%,25.00,0,0,,0,0,0,,0,0,,,1,6
169,1999,1999-09-12,1,33.119,BUF,@,IND,L 14-31,*,,,,,1,,,,,0.0%,,,,,,,,,,,,,,
170,1999,1999-12-12,13,33.210,BUF,,NYG,L 17-19,,8,15,1.88,0,2,2,35,17.50,1,100.0%,17.50,0,0,,0,0,0,,,,,,1,6
171,1999,1999-12-19,14,33.217,BUF,@,ARI,W 31-21,*,13,53,4.08,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0
172,1999,1999-12-26,15,33.224,BUF,@,NWE,W 13-10,*,15,84,5.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0
173,1999,2000-01-02,16,33.231,BUF,,IND,W 31-6,,,,,,,,,,,0.0%,,,,,,,,,,,,,,
174,2000,2000-09-03,1,34.110,MIA,,SEA,W 23-0,,3,9,3.00,0,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,0,,,,0,0
175,2000,2000-09-10,2,34.117,MIA,@,MIN,L 7-13,,0,0,,0,1,1,2,2.00,1,100.0%,2.00,0,0,,0,0,0,,0,,,,1,6
176,2000,2000-09-17,3,34.124,MIA,,BAL,W 19-6,,3,25,8.33,0,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,,0,,,,0,0
177,2000,2000-09-24,4,34.131,MIA,,NWE,W 10-3,,4,37,9.25,0,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,0,,,,0,0
178,2000,2000-10-08,6,34.145,MIA,,BUF,W 22-13,,7,24,3.43,0,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,,,,0,0
179,2000,2000-10-23,7,34.160,MIA,@,NYJ,L 37-40,,4,2,0.50,0,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,2,,,0,0
180,2000,2000-10-29,8,34.166,MIA,,GNB,W 28-20,,3,10,3.33,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,,,,0,0
181,2000,2000-11-05,9,34.173,MIA,@,DET,W 23-8,,1,12,12.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,,,0,0
182,2000,2000-11-12,10,34.180,MIA,@,SDG,W 17-7,,3,17,5.67,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,,,,0,0
