ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
27,1976,1976-12-05,13,25.331,NWE,,NOR,W 27-6,,,,,,,,,,,
28,1976,1976-12-12,14,25.338,NWE,@,TAM,W 31-14,1,26,26.00,0,0,0,,0,0,0,0
29,1977,1977-09-18,1,26.252,NWE,,KAN,W 21-17,,,,,,,,,,,
30,1977,1977-09-26,2,26.260,NWE,@,CLE,L 27-30,,,,,,,,,,,
31,1977,1977-10-02,3,26.266,NWE,@,NYJ,L 27-30,,,,,,,,,,,
32,1977,1977-10-09,4,26.273,NWE,,SEA,W 31-0,,,,,,,,,,,
33,1977,1977-10-16,5,26.280,NWE,@,SDG,W 24-20,,,,,,,,,,,
34,1977,1977-10-23,6,26.287,NWE,,BAL,W 17-3,,,,,,,,,,,
35,1977,1977-10-30,7,26.294,NWE,,NYJ,W 24-13,,,,,,,,,,,
36,1977,1977-11-06,8,26.301,NWE,,BUF,L 14-24,,,,,,,,,,,
37,1977,1977-11-13,9,26.308,NWE,@,MIA,L 5-17,,,,,,,,,,,
38,1977,1977-11-20,10,26.315,NWE,@,BUF,W 20-7,,,,,,,,,,,
39,1977,1977-11-27,11,26.322,NWE,,PHI,W 14-6,,,,,,,,,,,
40,1977,1977-12-04,12,26.329,NWE,@,ATL,W 16-10,,,,,,,,,,,
41,1977,1977-12-11,13,26.336,NWE,,MIA,W 14-10,,,,,,,,,,,
42,1977,1977-12-18,14,26.343,NWE,@,BAL,L 24-30,,,,,,,,,,,
43,1978,1978-09-10,2,27.244,NWE,@,STL,W 16-6,,,,,,,,,,,
44,1978,1978-09-18,3,27.252,NWE,,BAL,L 27-34,,,,,,,,,,,
45,1978,1978-09-24,4,27.258,NWE,@,OAK,W 21-14,0,0,,0,0,0,,0,1,24,0
46,1978,1978-10-01,5,27.265,NWE,,SDG,W 28-23,,,,,,,,,,,
47,1978,1978-10-08,6,27.272,NWE,,PHI,W 24-14,,,,,,,,,,,
48,1978,1978-10-15,7,27.279,NWE,@,CIN,W 10-3,,,,,,,,,,,
49,1978,1978-10-22,8,27.286,NWE,,MIA,W 33-24,0,0,,0,1,2,2.00,0,0,0,0
50,1978,1978-10-29,9,27.293,NWE,,NYJ,W 55-21,,,,,,,,,,,
51,1978,1978-11-05,10,27.300,NWE,@,BUF,W 14-10,,,,,,,,,,,
52,1978,1978-11-12,11,27.307,NWE,,HOU,L 23-26,,,,,,,,,,,
53,1978,1978-11-19,12,27.314,NWE,@,NYJ,W 19-17,,,,,,,,,,,
54,1978,1978-11-26,13,27.321,NWE,@,BAL,W 35-14,,,,,,,,,,,
55,1978,1978-12-03,14,27.328,NWE,@,DAL,L 10-17,,,,,,,,,,,
56,1978,1978-12-10,15,27.335,NWE,,BUF,W 26-24,,,,,,,,,,,
57,1978,1978-12-18,16,27.343,NWE,@,MIA,L 3-23,1,26,26.00,0,0,0,,0,0,0,0
58,1979,1979-12-16,16,28.341,NWE,,MIN,W 27-23,,,,,,,,,,,
