ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
27,1994,1994-11-21,11,24.120,HOU,,NYG,L 10-13,,0,0,,0,,,,,,
28,1994,1994-11-27,12,24.126,HOU,@,CLE,L 10-34,,0,0,,0,,,,,,
29,1994,1994-12-04,13,24.133,HOU,,ARI,L 12-30,,1,11,11.00,0,0,0,0.0,0,0,0
30,1994,1994-12-11,14,24.140,HOU,,SEA,L 14-16,,0,0,,0,,,,,,
31,1994,1994-12-18,15,24.147,HOU,@,KAN,L 9-31,,0,0,,0,,,,,,
32,1994,1994-12-24,16,24.153,HOU,,NYJ,W 24-10,,0,0,,0,,,,,,
33,1995,1995-09-03,1,25.041,HOU,@,JAX,W 10-3,,,,,,,,,,,
34,1995,1995-09-10,2,25.048,HOU,,PIT,L 17-34,,,,,,,,,,,
35,1995,1995-09-17,3,25.055,HOU,,CLE,L 7-14,,,,,,,,,,,
36,1995,1995-09-24,4,25.062,HOU,@,CIN,W 38-28,,,,,,,,,,,
37,1995,1995-10-01,5,25.069,HOU,,JAX,L 16-17,,,,,,,,,,,
38,1995,1995-10-08,6,25.076,HOU,@,MIN,L 17-23,,,,,,,,,,,
39,1995,1995-10-22,7,25.090,HOU,@,CHI,L 32-35,,,,,,,,,,,
40,1995,1995-10-29,8,25.097,HOU,,TAM,W 19-7,,0,0,,0,0,0,0.5,0,0,0
41,1995,1995-11-05,9,25.104,HOU,@,CLE,W 37-10,,0,0,,0,1,6,0.0,1,62,1
42,1995,1995-11-12,10,25.111,HOU,,CIN,L 25-32,,,,,,,,,,,
43,1995,1995-11-19,11,25.118,HOU,@,KAN,L 13-20,,0,0,,0,0,0,1.0,0,0,0
44,1995,1995-11-26,12,25.125,HOU,,DEN,W 42-33,,,,,,,,,,,
45,1995,1995-12-03,13,25.132,HOU,@,PIT,L 7-21,,,,,,,,,,,
46,1995,1995-12-10,14,25.139,HOU,,DET,L 17-24,,,,,,,,,,,
47,1995,1995-12-17,15,25.146,HOU,,NYJ,W 23-6,,,,,,,,,,,
48,1995,1995-12-24,16,25.153,HOU,@,BUF,W 28-17,,,,,,,,,,,
49,1996,1996-09-01,1,26.039,HOU,,KAN,L 19-20,,,,,,,,,,,
50,1996,1996-09-08,2,26.046,HOU,@,JAX,W 34-27,,,,,,,,,,,
51,1996,1996-09-15,3,26.053,DAL,,IND,L 24-25,,,,,,,,,,,
52,1996,1996-09-29,4,26.067,HOU,@,PIT,L 16-30,,,,,,,,,,,
53,1996,1996-10-06,5,26.074,HOU,@,CIN,W 30-27,,,,,,,,,,,
54,1996,1996-10-13,6,26.081,HOU,@,ATL,W 23-13,,,,,,,,,,,
55,1996,1996-10-20,7,26.088,HOU,,PIT,W 23-13,,,,,,,,,,,
56,1996,1996-10-27,8,26.095,HOU,,SFO,L 9-10,,,,,,,,,,,
57,1996,1996-11-03,9,26.102,HOU,@,SEA,L 16-23,,,,,,,,,,,
58,1996,1996-11-10,10,26.109,HOU,@,NOR,W 31-14,,,,,,,,,,,
59,1996,1996-11-17,11,26.116,HOU,,MIA,L 20-23,,,,,,,,,,,
60,1996,1996-11-24,12,26.123,HOU,,CAR,L 6-31,,,,,,,,,,,
61,1996,1996-12-08,14,26.137,HOU,,JAX,L 17-23,,,,,,,,,,,
62,1996,1996-12-15,15,26.144,HOU,,CIN,L 13-21,,,,,,,,,,,
63,1996,1996-12-22,16,26.151,HOU,@,BAL,W 24-21,,0,0,,0,0,0,0.0,1,6,0
64,1996,1996-12-22,16,26.151,CIN,,IND,W 31-24,,,,,,,,,,,
65,1997,1997-08-31,1,27.038,TEN,,OAK,W 24-21,,,,,,,,,,,
66,1997,1997-09-28,4,27.066,TEN,@,PIT,L 24-37,,,,,,,,,,,
67,1997,1997-10-05,5,27.073,TEN,@,SEA,L 13-16,,,,,,,,,,,
68,1997,1997-10-12,6,27.080,TEN,,CIN,W 30-7,,,,,,,,,,,
69,1997,1997-10-19,7,27.087,TEN,,WAS,W 28-14,,,,,,,,,,,
70,1997,1997-10-26,8,27.094,TEN,@,ARI,W 41-14,,0,0,,0,0,0,0.5,0,0,0
71,1997,1997-11-02,9,27.101,TEN,,JAX,L 24-30,,,,,,,,,,,
72,1997,1997-11-09,10,27.108,TEN,,NYG,W 10-6,,,,,,,,,,,
73,1997,1997-11-16,11,27.115,TEN,@,JAX,L 9-17,,,,,,,,,,,
74,1997,1997-11-23,12,27.122,TEN,,BUF,W 31-14,,,,,,,,,,,
75,1997,1997-11-27,13,27.126,TEN,@,DAL,W 27-14,,0,0,,0,0,0,1.0,0,0,0
76,1997,1997-12-04,14,27.133,TEN,@,CIN,L 14-41,,,,,,,,,,,
77,1997,1997-12-14,15,27.143,MIA,@,IND,L 0-41,,,,,,,,,,,
78,1997,1997-12-21,16,27.150,TEN,,PIT,W 16-6,,,,,,,,,,,
79,1998,1998-09-06,1,28.044,TEN,@,CIN,W 23-14,,,,,,,,,,,
80,1998,1998-09-13,2,28.051,TEN,,SDG,L 7-13,,,,,,,,,,,
81,1998,1998-09-20,3,28.058,TEN,@,NWE,L 16-27,,0,0,,0,0,0,1.0,0,0,0
82,1998,1998-09-27,4,28.065,TEN,,JAX,L 22-27,,,,,,,,,,,
83,1998,1998-10-11,5,28.079,TEN,@,BAL,W 12-8,,0,0,,0,0,0,1.0,1,13,0
84,1998,1998-10-18,6,28.086,TEN,,CIN,W 44-14,,,,,,,,,,,
85,1998,1998-10-25,7,28.093,TEN,,CHI,L 20-23,,,,,,,,,,,
86,1998,1998-11-08,9,28.107,TEN,@,TAM,W 31-22,,,,,,,,,,,
87,1998,1998-11-15,10,28.114,TEN,,PIT,W 23-14,,,,,,,,,,,
88,1998,1998-12-13,14,28.142,TEN,@,JAX,W 16-13,,,,,,,,,,,
89,1998,1998-12-20,15,28.149,TEN,@,GNB,L 22-30,,0,0,,0,0,0,1.0,0,0,0
90,1998,1998-12-26,16,28.155,TEN,,MIN,L 16-26,,,,,,,,,,,
91,1999,1999-09-12,1,29.050,TEN,,CIN,W 36-35,*,,,,,,,,,,
92,1999,1999-09-19,2,29.057,TEN,,CLE,W 26-9,*,,,,,,,,,,
93,1999,1999-09-26,3,29.064,TEN,@,JAX,W 20-19,*,,,,,,,,,,
94,1999,1999-10-03,4,29.071,TEN,@,SFO,L 22-24,*,,,,,,,,,,
95,1999,1999-10-10,5,29.078,TEN,,BAL,W 14-11,*,,,,,,,,,,
96,1999,1999-10-31,7,29.099,TEN,,STL,W 24-21,*,0,0,,0,0,0,0.5,0,0,0
97,1999,1999-11-07,8,29.106,TEN,@,MIA,L 0-17,*,,,,,,,,,,
98,1999,1999-11-14,9,29.113,TEN,@,CIN,W 24-14,*,0,0,,0,0,0,1.0,0,0,0
99,1999,1999-11-21,10,29.120,TEN,,PIT,W 16-10,*,,,,,,,,,,
100,1999,1999-11-28,11,29.127,TEN,@,CLE,W 33-21,*,0,0,,0,0,0,1.0,0,0,0
101,1999,1999-12-05,12,29.134,TEN,@,BAL,L 14-41,*,,,,,,,,,,
102,1999,1999-12-09,13,29.138,TEN,,OAK,W 21-14,*,,,,,,,,,,
103,1999,1999-12-19,14,29.148,TEN,,ATL,W 30-17,*,,,,,,,,,,
104,1999,1999-12-26,15,29.155,TEN,,JAX,W 41-14,*,,,,,,,,,,
105,1999,2000-01-02,16,29.162,TEN,@,PIT,W 47-36,*,,,,,,,,,,
106,2000,2000-09-03,1,30.041,TEN,@,BUF,L 13-16,*,,,,,,,,,,
107,2000,2000-09-10,2,30.048,TEN,,KAN,W 17-14,*,,,,,,,,,,
108,2000,2000-09-24,3,30.062,TEN,@,PIT,W 23-20,*,,,,,,,,,,
109,2000,2000-10-01,4,30.069,TEN,,NYG,W 28-14,*,,,,,,,,,,
110,2000,2000-10-08,5,30.076,TEN,@,CIN,W 23-14,,,,,,,,,,,
111,2000,2000-10-16,6,30.084,TEN,,JAX,W 27-13,*,,,,,,,,,,
112,2000,2000-10-22,7,30.090,TEN,@,BAL,W 14-6,*,0,0,,0,0,0,1.0,0,0,0
113,2000,2000-10-30,8,30.098,TEN,@,WAS,W 27-21,*,,,,,,,,,,
114,2000,2000-11-05,9,30.104,TEN,,PIT,W 9-7,,,,,,,,,,,
115,2000,2000-11-12,10,30.111,TEN,,BAL,L 23-24,*,,,,,,,,,,
116,2000,2000-11-19,11,30.118,TEN,,CLE,W 24-10,*,,,,,,,,,,
117,2000,2000-11-26,12,30.125,TEN,@,JAX,L 13-16,*,0,0,,0,0,0,1.0,0,0,0
118,2000,2000-12-03,13,30.132,TEN,@,PHI,W 15-13,,,,,,,,,,,
119,2000,2000-12-10,14,30.139,TEN,,CIN,W 35-3,*,,,,,,,,,,
120,2000,2000-12-17,15,30.146,TEN,@,CLE,W 24-0,*,,,,,,,,,,
121,2000,2000-12-25,16,30.154,TEN,,DAL,W 31-0,*,0,0,,0,0,0,0.5,0,0,0
122,2001,2001-09-09,1,31.047,TEN,,MIA,L 23-31,*,,,,,,,,,,
123,2001,2001-09-23,2,31.061,TEN,@,JAX,L 6-13,*,,,,,,,,,,
124,2001,2001-10-07,3,31.075,TEN,@,BAL,L 7-26,*,,,,,,,,,,
125,2001,2001-10-14,4,31.082,TEN,,TAM,W 31-28,*,,,,,,,,,,
126,2001,2001-10-29,6,31.097,TEN,@,PIT,L 7-34,,,,,,,,,,,
127,2002,2002-09-08,1,32.046,PHI,@,TEN,L 24-27,*,,,,,,,,,,
128,2002,2002-09-16,2,32.054,PHI,@,WAS,W 37-7,*,,,,,,,,,,
129,2002,2002-09-22,3,32.060,PHI,,DAL,W 44-13,*,,,,,,,,,,
130,2002,2002-09-29,4,32.067,PHI,,HOU,W 35-17,*,,,,,,,,,,
131,2002,2002-10-06,5,32.074,PHI,@,JAX,L 25-28,*,,,,,,,,,,
132,2002,2002-10-20,6,32.088,PHI,,TAM,W 20-10,*,,,,,,,,,,
133,2002,2002-10-28,7,32.096,PHI,,NYG,W 17-3,*,,,,,,,,,,
134,2002,2002-11-03,8,32.102,PHI,@,CHI,W 19-13,*,0,0,,0,0,0,1.0,0,0,0
135,2002,2002-11-10,9,32.109,PHI,,IND,L 13-35,*,,,,,,,,,,
136,2002,2002-11-17,10,32.116,PHI,,ARI,W 38-14,*,0,0,,0,0,0,1.0,0,0,0
137,2002,2002-11-25,11,32.124,PHI,@,SFO,W 38-17,*,,,,,,,,,,
138,2002,2002-12-01,12,32.130,PHI,,STL,W 10-3,*,,,,,,,,,,
