ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
46,2010,2010-11-15,9,25.090,PHI,@,WAS,W 59-28,,0,0,,0,0.0,1,0,0,0,0
47,2010,2010-11-21,10,25.096,PHI,,NYG,W 27-17,,,,,,,,,,,
48,2010,2010-11-28,11,25.103,PHI,@,CHI,L 26-31,,,,,,,,,,,
49,2010,2010-12-02,12,25.107,PHI,,HOU,W 34-24,,,,,,,,,,,
50,2010,2010-12-12,13,25.117,PHI,@,DAL,W 30-27,,,,,,,,,,,
51,2010,2010-12-19,14,25.124,PHI,@,NYG,W 38-31,,0,0,,0,0.0,1,1,0,0,0
52,2010,2010-12-28,15,25.133,PHI,,MIN,L 14-24,,0,0,,0,0.0,2,1,0,0,0
53,2010,2011-01-02,16,25.138,PHI,,DAL,L 13-14,,0,0,,0,0.0,2,0,0,0,0
54,2011,2011-09-11,1,26.025,PHI,@,STL,W 31-13,,,,,,,,,,,
55,2011,2011-09-25,3,26.039,PHI,,NYG,L 16-29,,0,0,,0,0.0,0,1,0,0,0
56,2011,2011-10-02,4,26.046,PHI,,SFO,L 23-24,,0,0,,0,0.0,0,0,0,0,0
57,2011,2011-10-09,5,26.053,PHI,@,BUF,L 24-31,,,,,,,,,,,
58,2011,2011-10-16,6,26.060,PHI,@,WAS,W 20-13,,0,0,,0,0.0,0,0,0,0,0
59,2011,2011-10-30,7,26.074,PHI,,DAL,W 34-7,,0,0,,0,0.0,0,0,0,0,0
60,2011,2011-11-07,8,26.082,PHI,,CHI,L 24-30,,,,,,,,,,,
61,2011,2011-11-13,9,26.088,PHI,,ARI,L 17-21,*,0,0,,0,0.0,3,0,0,0,0
62,2011,2011-11-20,10,26.095,PHI,@,NYG,W 17-10,*,0,0,,0,0.0,0,2,0,0,0
63,2011,2011-11-27,11,26.102,PHI,,NWE,L 20-38,,0,0,,0,0.0,1,0,0,0,0
64,2011,2011-12-01,12,26.106,PHI,@,SEA,L 14-31,*,0,0,,0,0.0,3,3,0,0,0
65,2011,2011-12-11,13,26.116,PHI,@,MIA,W 26-10,*,0,0,,0,0.0,3,0,0,0,0
66,2011,2011-12-18,14,26.123,PHI,,NYJ,W 45-19,*,0,0,,0,0.0,4,1,0,0,0
67,2011,2011-12-24,15,26.129,PHI,@,DAL,W 20-7,*,0,0,,0,0.0,3,1,0,0,0
68,2011,2012-01-01,16,26.137,PHI,,WAS,W 34-10,*,0,0,,0,0.0,3,0,0,0,0
69,2012,2012-09-09,1,27.023,PHI,@,CLE,W 17-16,,0,0,,0,0.0,1,0,0,0,0
70,2012,2012-09-16,2,27.030,PHI,,BAL,W 24-23,,1,1,1.00,0,0.0,2,0,0,0,0
71,2012,2012-09-23,3,27.037,PHI,@,ARI,L 6-27,*,,,,,,,,,,
72,2012,2012-10-14,6,27.058,PHI,,DET,L 23-26,,0,0,,0,0.0,1,2,0,0,0
73,2012,2012-10-28,7,27.072,PHI,,ATL,L 17-30,*,0,0,,0,0.0,2,0,0,0,0
74,2012,2012-11-05,8,27.080,PHI,@,NOR,L 13-28,*,0,0,,0,0.0,3,2,0,0,0
75,2012,2012-11-11,9,27.086,PHI,,DAL,L 23-38,*,0,0,,0,0.0,3,1,0,0,0
76,2012,2012-11-18,10,27.093,PHI,@,WAS,L 6-31,*,0,0,,0,0.0,3,1,0,0,0
77,2012,2012-11-26,11,27.101,PHI,,CAR,L 22-30,,0,0,,0,0.0,2,0,0,0,0
78,2012,2012-12-02,12,27.107,PHI,@,DAL,L 33-38,*,0,0,,0,0.0,3,1,0,0,0
79,2012,2012-12-09,13,27.114,PHI,@,TAM,W 23-21,,0,0,,0,0.0,0,1,0,0,0
80,2012,2012-12-13,14,27.118,PHI,,CIN,L 13-34,,,,,,,,,,,
81,2012,2012-12-23,15,27.128,PHI,,WAS,L 20-27,,,,,,,,,,,
82,2012,2012-12-30,16,27.135,PHI,@,NYG,L 7-42,*,0,0,,0,0.0,6,0,0,0,0
83,2013,2013-09-08,1,28.022,KAN,@,JAX,W 28-2,*,0,0,,0,0.0,4,0,0,0,0
84,2013,2013-09-15,2,28.029,KAN,,DAL,W 17-16,*,0,0,,0,0.0,4,1,0,0,0
85,2013,2013-09-19,3,28.033,KAN,@,PHI,W 26-16,*,0,0,,0,0.0,4,1,0,0,0
86,2013,2013-09-29,4,28.043,KAN,,NYG,W 31-7,,0,0,,0,0.0,3,0,0,0,0
87,2013,2013-10-06,5,28.050,KAN,@,TEN,W 26-17,*,0,0,,0,0.0,1,2,0,0,0
88,2013,2013-10-13,6,28.057,KAN,,OAK,W 24-7,*,0,0,,0,0.0,5,1,0,0,0
89,2013,2013-10-20,7,28.064,KAN,,HOU,W 17-16,*,0,0,,0,0.0,4,1,0,0,0
90,2013,2013-10-27,8,28.071,KAN,,CLE,W 23-17,,0,0,,0,0.0,1,0,0,0,0
91,2013,2013-11-03,9,28.078,KAN,@,BUF,W 23-13,*,0,0,,0,0.0,4,1,0,0,0
92,2013,2013-11-17,10,28.092,KAN,@,DEN,L 17-27,,0,0,,0,0.0,1,0,0,0,0
93,2013,2013-11-24,11,28.099,KAN,,SDG,L 38-41,*,0,0,,0,0.0,5,0,0,0,0
94,2013,2013-12-01,12,28.106,KAN,,DEN,L 28-35,,0,0,,0,0.0,1,0,0,0,0
95,2013,2013-12-08,13,28.113,KAN,@,WAS,W 45-10,*,0,0,,0,0.0,2,3,0,0,0
96,2013,2013-12-15,14,28.120,KAN,@,OAK,W 56-31,*,0,0,,0,0.0,4,1,0,0,0
97,2013,2013-12-22,15,28.127,KAN,,IND,L 7-23,,0,0,,0,0.0,8,1,0,0,0
98,2013,2013-12-29,16,28.134,KAN,@,SDG,L 24-27,,0,0,,0,0.0,3,1,0,0,0
99,2014,2014-10-06,5,29.050,WAS,,SEA,L 17-27,,1,5,5.00,0,0.0,0,1,0,0,0
100,2014,2014-10-12,6,29.056,WAS,@,ARI,L 20-30,,,,,,,,,,,
