ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
79,1982,1983-01-03,9,28.116,MIN,,DAL,W 31-27,1,15,15.00,0,0,0,,0,0,0,,,,,,5,206,41.20,0
80,1983,1983-09-04,1,28.360,MIN,@,CLE,W 27-21,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
81,1983,1983-09-08,2,28.364,MIN,,SFO,L 17-48,0,0,,0,0,0,,0,0,0,,,,,,5,194,38.80,0
82,1983,1983-09-18,3,29.009,MIN,@,TAM,W 19-16,0,0,,0,0,0,,0,0,0,,,,,,8,313,39.13,0
83,1983,1983-09-25,4,29.016,MIN,,DET,W 20-17,0,0,,0,0,0,,0,0,0,,,,,,7,311,44.43,0
84,1983,1983-10-02,5,29.023,MIN,,DAL,L 24-37,0,0,,0,0,0,,0,0,0,,,,,,7,335,47.86,0
85,1983,1983-10-09,6,29.030,MIN,@,CHI,W 23-14,0,0,,0,0,0,,0,0,0,,,,,,7,226,32.29,0
86,1983,1983-10-16,7,29.037,MIN,,HOU,W 34-14,0,0,,0,0,0,,0,0,0,,,,,,6,249,41.50,0
87,1983,1983-10-23,8,29.044,MIN,@,GNB,W 20-17,0,0,,0,0,0,,0,0,0,,,,,,6,253,42.17,0
88,1983,1983-10-30,9,29.051,MIN,@,STL,L 31-41,0,0,,0,0,0,,0,0,0,,,,,,4,184,46.00,0
89,1983,1983-11-06,10,29.058,MIN,,TAM,L 12-17,0,0,,0,0,0,,0,0,0,,,,,,9,384,42.67,0
90,1983,1983-11-13,11,29.065,MIN,,GNB,L 21-29,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
91,1983,1983-11-20,12,29.072,MIN,@,PIT,W 17-14,0,0,,0,0,0,,0,0,0,,,,,,6,240,40.00,0
92,1983,1983-11-27,13,29.079,MIN,@,NOR,L 16-17,0,0,,0,0,0,,0,0,0,,,,,,7,310,44.29,0
93,1983,1983-12-05,14,29.087,MIN,@,DET,L 2-13,1,-9,-9.00,0,0,0,,0,0,0,,,,,,5,203,40.60,0
94,1983,1983-12-11,15,29.093,MIN,,CHI,L 13-19,0,0,,0,0,0,,0,0,0,,,,,,4,142,35.50,0
95,1983,1983-12-17,16,29.099,MIN,,CIN,W 20-14,0,0,,0,0,0,,0,0,0,,,,,,4,188,47.00,0
96,1984,1984-09-02,1,29.359,MIN,,SDG,L 13-42,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,4,170,42.50,0
97,1984,1984-09-09,2,30.000,MIN,@,PHI,L 17-19,0,0,,0,0,0,,0,0,0,,0,,,,6,251,41.83,0
98,1984,1984-09-16,3,30.007,MIN,,ATL,W 27-20,0,0,,0,0,0,,0,0,0,,0,,,,3,132,44.00,0
99,1984,1984-09-23,4,30.014,MIN,@,DET,W 29-28,0,0,,0,0,0,,0,0,0,,0,,,,4,132,33.00,0
100,1984,1984-09-30,5,30.021,MIN,,SEA,L 12-20,0,0,,0,0,0,,0,0,0,,0,,,,3,144,48.00,0
101,1984,1984-10-07,6,30.028,MIN,@,TAM,L 31-35,0,0,,0,0,0,,0,0,0,,0,,,,2,82,41.00,0
102,1984,1984-10-14,7,30.035,MIN,@,RAI,L 20-23,0,0,,0,0,0,,0,0,0,,0,,,,7,299,42.71,0
103,1984,1984-10-21,8,30.042,MIN,,DET,L 14-16,0,0,,0,0,0,,0,0,0,,0,,,,8,367,45.88,0
104,1984,1984-10-28,9,30.049,MIN,@,CHI,L 7-16,0,0,,0,0,0,,0,0,0,,0,,,,8,295,36.88,0
105,1984,1984-11-04,10,30.056,MIN,,TAM,W 27-24,1,13,13.00,0,0,0,,0,0,0,,0,,,,2,84,42.00,0
106,1984,1984-11-11,11,30.063,MIN,@,GNB,L 17-45,0,0,,0,0,0,,0,0,0,,0,,,,8,280,35.00,0
107,1984,1984-11-18,12,30.070,MIN,@,DEN,L 21-42,0,0,,0,0,0,,0,0,0,,0,,,,4,148,37.00,0
108,1984,1984-11-25,13,30.077,MIN,,CHI,L 3-34,0,0,,0,0,0,,0,0,0,,0,,,,8,386,48.25,0
109,1984,1984-11-29,14,30.081,MIN,,WAS,L 17-31,0,0,,0,0,0,,0,0,0,,0,,,,3,155,51.67,0
110,1984,1984-12-08,15,30.090,MIN,@,SFO,L 7-51,0,0,,0,0,0,,0,0,0,,0,,,,7,310,44.29,0
111,1984,1984-12-16,16,30.098,MIN,,GNB,L 14-38,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,5,238,47.60,0
112,1985,1985-09-08,1,30.364,MIN,,SFO,W 28-21,0,0,,0,0,0,,0,0,0,,,,,,9,392,43.56,0
113,1985,1985-09-15,2,31.006,MIN,@,TAM,W 31-16,0,0,,0,0,0,,0,0,0,,,,,,3,141,47.00,0
114,1985,1985-09-19,3,31.010,MIN,,CHI,L 24-33,2,0,0.00,0,0,0,,0,0,0,,,,,,3,130,43.33,0
115,1985,1985-09-29,4,31.020,MIN,@,BUF,W 27-20,0,0,,0,0,0,,0,0,0,,,,,,4,179,44.75,0
116,1985,1985-10-06,5,31.027,MIN,@,RAM,L 10-13,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
117,1985,1985-10-13,6,31.034,MIN,@,GNB,L 17-20,0,0,,0,0,0,,0,0,0,,,,,,5,222,44.40,0
118,1985,1985-10-20,7,31.041,MIN,,SDG,W 21-17,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
119,1985,1985-10-27,8,31.048,MIN,@,CHI,L 9-27,0,0,,0,0,0,,0,0,0,,,,,,6,252,42.00,0
120,1985,1985-11-03,9,31.055,MIN,,DET,W 16-13,0,0,,0,,,,,,,,,,,,0,0,,
121,1985,1985-11-10,10,31.062,MIN,,GNB,L 17-27,0,0,,0,0,0,,0,0,0,,,,,,2,93,46.50,0
122,1985,1985-11-17,11,31.069,MIN,@,DET,L 21-41,0,0,,0,0,0,,0,0,0,,,,,,5,196,39.20,0
123,1985,1985-11-24,12,31.076,MIN,,NOR,L 23-30,0,0,,0,0,0,,0,0,0,,,,,,5,258,51.60,0
124,1985,1985-12-01,13,31.083,MIN,@,PHI,W 28-23,0,0,,0,0,0,,0,0,0,,,,,,9,382,42.44,0
125,1985,1985-12-08,14,31.090,MIN,,TAM,W 26-7,0,0,,0,0,0,,0,0,0,,,,,,1,27,27.00,0
126,1985,1985-12-15,15,31.097,MIN,@,ATL,L 13-14,0,0,,0,0,0,,0,0,0,,,,,,3,111,37.00,0
127,1985,1985-12-22,16,31.104,MIN,,PHI,L 35-37,0,0,,0,0,0,,0,0,0,,,,,,6,226,37.67,0
128,1986,1986-09-07,1,31.363,MIN,,DET,L 10-13,0,0,,0,0,0,,0,0,0,,,,,,6,268,44.67,0
129,1986,1986-09-14,2,32.005,MIN,@,TAM,W 23-10,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
130,1986,1986-09-21,3,32.012,MIN,,PIT,W 31-7,0,0,,0,0,0,,0,0,0,,,,,,4,197,49.25,0
131,1986,1986-09-28,4,32.019,MIN,,GNB,W 42-7,0,0,,0,0,0,,0,0,0,,,,,,2,83,41.50,0
132,1986,1986-10-05,5,32.026,MIN,@,CHI,L 0-23,0,0,,0,0,0,,0,0,0,,,,,,8,344,43.00,0
133,1986,1986-10-12,6,32.033,MIN,@,SFO,W 27-24,0,0,,0,0,0,,0,0,0,,,,,,3,123,41.00,0
134,1986,1986-10-19,7,32.040,MIN,,CHI,W 23-7,1,16,16.00,0,0,0,,0,0,0,,,,,,3,138,46.00,0
135,1986,1986-10-26,8,32.047,MIN,,CLE,L 20-23,0,0,,0,,,,,,,,,,,,0,0,,
136,1986,1986-11-02,9,32.054,MIN,@,WAS,L 38-44,0,0,,0,0,0,,0,0,0,,,,,,7,278,39.71,0
137,1986,1986-11-09,10,32.061,MIN,@,DET,W 24-10,0,0,,0,0,0,,0,0,0,,,,,,4,161,40.25,0
138,1986,1986-11-16,11,32.068,MIN,,NYG,L 20-22,0,0,,0,0,0,,0,0,0,,,,,,4,190,47.50,0
139,1986,1986-11-23,12,32.075,MIN,@,CIN,L 20-24,0,0,,0,0,0,,0,0,0,,,,,,5,184,36.80,0
140,1986,1986-11-30,13,32.082,MIN,,TAM,W 45-13,0,0,,0,0,0,,0,0,0,,,,,,2,103,51.50,0
141,1986,1986-12-07,14,32.089,MIN,@,GNB,W 32-6,0,0,,0,0,0,,0,0,0,,,,,,3,99,33.00,0
142,1986,1986-12-14,15,32.096,MIN,@,HOU,L 10-23,1,30,30.00,0,0,0,,0,0,0,,,,,,7,264,37.71,0
143,1986,1986-12-21,16,32.103,MIN,,NOR,W 33-17,0,0,,0,0,0,,0,0,0,,,,,,6,207,34.50,0
144,1987,1987-09-13,1,33.004,MIN,,DET,W 34-19,0,0,,0,0,0,,0,0,0,,,,,,1,31,31.00,0
145,1987,1987-09-20,2,33.011,MIN,@,RAM,W 21-16,0,0,,0,0,0,,0,0,0,,,,,,7,290,41.43,1
146,1987,1987-10-26,6,33.047,MIN,,DEN,W 34-27,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
147,1987,1987-11-01,7,33.053,MIN,@,SEA,L 17-28,0,0,,0,0,0,,0,0,0,,,,,,4,138,34.50,0
148,1987,1987-11-08,8,33.060,MIN,,RAI,W 31-20,0,0,,0,0,0,,0,0,0,,,,,,9,397,44.11,0
149,1987,1987-11-15,9,33.067,MIN,,TAM,W 23-17,0,0,,0,0,0,,0,0,0,,,,,,3,128,42.67,0
150,1987,1987-11-22,10,33.074,MIN,,ATL,W 24-13,0,0,,0,0,0,,0,0,0,,,,,,6,209,34.83,0
151,1987,1987-11-26,11,33.078,MIN,@,DAL,W 44-38,0,0,,0,0,0,,0,0,0,,,,,,6,236,39.33,0
152,1987,1987-12-06,12,33.088,MIN,,CHI,L 24-30,0,0,,0,0,0,,0,0,0,,,,,,6,239,39.83,0
153,1988,1988-10-16,7,34.037,WAS,,PHO,W 33-17,0,0,,0,0,0,,0,0,0,,0,,,,7,270,38.57,0
154,1988,1988-10-23,8,34.044,WAS,@,GNB,W 20-17,0,0,,0,0,0,,0,0,0,,0,,,,4,137,34.25,0
155,1988,1988-10-30,9,34.051,WAS,@,HOU,L 17-41,0,0,,0,0,0,,0,0,0,,0,,,,6,236,39.33,0
156,1988,1988-11-06,10,34.058,WAS,,NOR,W 27-24,0,0,,0,0,0,,0,0,0,,0,,,,3,122,40.67,0
157,1988,1988-11-13,11,34.065,WAS,,CHI,L 14-34,1,-13,-13.00,0,0,0,,0,0,0,,0,,,,3,137,45.67,0
158,1988,1988-11-21,12,34.073,WAS,@,SFO,L 21-37,0,0,,0,0,0,,0,0,0,,0,,,,4,157,39.25,0
159,1988,1988-11-27,13,34.079,WAS,,CLE,L 13-17,0,0,,0,0,0,,0,0,0,,0,,,,4,157,39.25,0
160,1988,1988-12-04,14,34.086,WAS,@,PHI,W 20-19,1,0,0.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,148,37.00,0
161,1988,1988-12-11,15,34.093,WAS,,DAL,L 17-24,0,0,,0,0,0,,0,0,0,,0,,,,4,141,35.25,0
162,1988,1988-12-17,16,34.099,WAS,@,CIN,L 17-20,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,
